clientIp,avg(sessionTime)
1.23.172.217,337.0
1.38.18.45,944.0
1.187.194.19,0.0
1.22.22.50,700.0
1.187.68.166,1207.0
1.39.14.222,256.0
1.39.14.225,139.0
1.39.14.99,308.0
1.39.32.216,1641.0
1.39.34.34,952.0
1.39.15.234,0.0
1.39.35.215,253.0
1.39.60.79,1855.0
1.39.33.10,602.0
1.39.60.171,818.0
1.39.40.109,533.0
1.39.61.160,298.5
1.39.62.222,469.0
1.39.63.137,359.5
1.39.63.216,525.0
1.39.96.246,1265.5
1.39.9.236,0.0
101.62.220.202,795.0
101.222.183.54,454.0
103.11.119.18,404.0
101.213.244.40,555.0
101.223.179.155,692.0
101.57.7.116,53.0
101.59.67.16,886.0
101.62.240.10,930.0
101.222.185.163,0.0
101.57.76.239,0.0
101.212.72.135,639.0
101.212.70.169,67.0
101.212.68.237,0.0
103.224.36.2,818.5
101.212.68.249,385.0
101.208.211.98,435.0
101.212.67.89,646.0
101.62.230.22,623.0
101.212.68.182,914.0
103.225.178.180,0.0
103.245.198.122,334.0
103.225.183.73,136.0
103.246.224.234,1068.0
103.246.67.12,1448.5
103.246.49.58,546.0
103.246.67.7,767.0
103.252.27.112,872.0
103.252.4.210,385.0
103.37.201.57,425.5
103.251.218.171,862.0
103.247.83.176,0.0
103.38.247.142,5.0
103.41.147.16,194.0
103.48.34.7,936.0
103.5.134.173,458.5
103.42.163.158,725.0
106.210.70.164,381.0
106.192.142.228,1176.0
106.194.63.165,630.0
106.215.153.247,719.0
106.208.37.85,606.0
106.194.6.140,731.0
106.193.32.186,316.0
106.206.154.70,5.0
103.58.170.7,904.0
106.206.159.42,912.0
106.215.167.56,399.0
106.192.171.39,102.0
103.59.9.220,934.0
106.208.184.175,807.0
106.219.44.168,0.0
106.220.94.208,353.0
106.51.128.157,303.0
106.216.146.39,2178.0
106.220.140.224,951.0
106.215.173.21,0.0
106.216.33.178,615.0
106.216.149.119,0.0
106.216.145.97,679.0
106.51.132.214,479.0
106.76.129.57,237.0
111.91.3.119,796.0
111.92.69.237,891.0
111.91.1.8,111.0
106.66.44.186,331.0
106.76.190.56,0.0
110.172.21.67,900.0
110.172.180.221,1793.0
111.119.221.58,761.0
111.119.240.167,0.0
108.171.130.187,856.0
106.66.33.191,0.0
110.172.169.131,48.0
111.93.246.66,823.0
112.110.4.91,604.0
107.167.107.76,1949.0
112.196.62.4,1024.0
106.77.119.24,0.0
106.67.52.66,0.0
106.51.242.163,0.0
111.235.73.20,566.0
106.51.139.22,0.0
112.133.238.202,1069.0
106.51.135.24,792.0
112.79.35.175,0.0
106.66.149.69,0.0
106.79.20.1,992.0
106.76.73.216,0.0
106.67.93.129,255.0
112.79.35.221,824.5
111.119.215.144,743.0
106.77.66.137,0.0
107.167.103.56,491.0
112.79.38.19,357.5
112.79.37.102,0.0
113.21.67.43,266.0
112.79.39.216,354.0
113.193.252.220,2818.0
113.19.214.21,919.0
115.119.113.222,575.0
115.118.217.117,42.0
115.117.217.206,766.0
115.118.62.253,793.0
115.118.134.198,128.0
115.250.24.137,237.0
117.218.122.197,256.0
116.203.75.137,617.0
117.200.143.112,0.0
117.203.16.189,0.0
115.99.236.34,796.0
117.222.72.215,221.0
115.248.0.85,456.0
117.234.150.147,0.0
115.249.227.253,695.0
117.232.230.2,0.0
115.254.59.129,791.0
115.69.82.9,176.0
117.240.88.97,1924.0
115.254.104.186,636.0
116.74.9.239,2309.0
117.199.123.88,780.0
117.204.19.8,94.0
115.250.41.227,0.0
117.198.182.227,127.0
117.211.138.217,804.0
115.250.81.34,998.0
117.201.188.95,594.0
117.225.209.113,1000.0
117.241.102.23,0.0
117.239.242.35,0.0
115.250.127.220,514.0
116.202.136.93,437.0
115.245.22.243,561.0
115.245.18.200,916.0
117.244.89.224,1146.0
117.215.233.98,914.0
115.243.103.48,598.0
115.184.17.86,0.0
115.96.92.180,0.0
117.201.209.172,21.0
117.241.82.241,710.0
117.192.94.239,606.0
117.222.113.40,238.0
115.250.115.242,335.0
117.229.65.172,744.0
117.201.255.229,0.0
117.230.174.194,802.0
117.198.199.101,254.0
115.249.214.61,309.0
117.223.60.97,319.0
117.247.244.236,781.5
117.239.5.50,899.0
117.195.16.179,0.0
117.245.89.244,988.0
