clientIp,avg(sessionTime)
1.39.12.221,649.0
1.187.193.22,0.0
1.23.96.89,975.0
1.23.173.201,895.0
1.38.19.7,0.0
1.39.12.215,959.0
1.23.148.30,0.0
1.23.101.160,806.0
1.23.121.48,0.0
1.186.108.213,20.0
1.22.58.118,65.0
1.39.15.22,0.0
1.187.107.183,533.0
1.39.32.240,578.0
1.39.32.242,425.5
101.63.159.34,631.0
101.214.112.114,0.0
101.59.239.6,860.0
101.222.242.63,705.0
101.212.68.231,924.0
103.10.197.130,467.5
101.222.170.166,0.0
101.62.190.243,991.0
1.39.96.82,813.0
101.57.67.138,963.0
101.212.65.216,464.0
101.223.233.70,315.0
101.59.92.121,0.0
101.221.136.95,907.0
101.63.195.178,1469.0
101.60.219.140,1070.0
101.60.234.198,801.0
101.212.69.176,972.0
1.39.35.20,939.0
101.58.21.35,477.0
1.39.35.61,589.0
101.212.66.79,1170.0
101.2.88.134,192.0
101.63.203.33,833.0
1.39.60.154,643.0
101.59.81.155,657.0
101.222.189.150,373.0
103.21.232.3,700.0
103.251.208.83,373.0
103.19.198.34,5.0
103.233.118.101,826.0
103.232.131.47,939.0
103.241.46.14,733.0
103.24.20.98,107.0
103.252.164.156,427.5
103.254.27.140,708.0
103.253.152.34,770.0
103.252.26.249,315.0
103.255.147.62,625.0
103.26.58.2,684.5
103.37.201.8,1172.0
103.37.201.92,0.0
106.76.19.247,46.5
106.215.131.170,812.0
106.192.149.28,732.0
106.219.34.61,644.0
106.220.24.77,350.0
106.216.134.1,686.0
106.206.136.43,871.0
106.66.116.146,1002.0
103.5.113.4,887.0
106.216.161.109,742.0
106.51.232.60,0.0
103.4.233.35,630.0
106.66.102.37,266.0
106.215.183.77,819.0
106.221.145.19,88.0
106.216.137.57,157.0
106.192.141.91,0.0
106.51.234.50,982.0
106.67.72.100,429.0
106.219.48.30,0.0
106.192.147.210,1150.0
106.203.23.179,795.0
106.219.32.91,895.0
106.219.5.178,924.0
106.208.245.39,796.0
106.193.37.132,366.0
106.206.159.72,0.0
106.208.147.202,923.0
106.67.120.101,1141.0
106.220.136.67,800.0
106.51.166.174,95.0
106.221.135.36,509.0
106.220.128.207,820.0
106.51.128.67,192.0
106.51.183.15,569.0
106.215.161.239,76.0
106.220.148.1,567.0
106.67.109.202,720.0
106.208.8.49,209.0
106.51.110.9,803.0
106.77.69.181,384.0
106.78.204.93,173.0
106.77.186.146,1014.0
106.77.155.103,211.0
106.78.37.29,600.0
106.78.11.44,0.0
106.78.38.130,813.0
106.77.211.162,1369.0
106.78.206.109,221.0
107.167.107.201,939.6666666666666
106.79.5.190,0.0
107.167.109.158,365.6666666666667
111.92.65.159,0.0
111.119.212.18,891.0
110.224.47.31,0.0
110.225.108.210,956.0
111.93.52.110,754.25
110.226.68.152,630.0
112.79.38.167,904.0
112.133.245.93,0.0
112.79.35.188,0.0
111.93.77.78,0.0
112.133.232.82,757.0
112.79.39.101,185.5
112.196.161.247,520.0
112.133.233.124,1191.0
112.196.71.27,72.0
112.79.39.83,580.6666666666666
113.193.110.81,0.0
114.143.91.183,563.0
114.79.155.36,382.0
115.111.183.238,535.0
115.114.97.66,553.6666666666666
115.118.169.82,216.0
115.246.41.93,0.0
115.249.36.157,362.8
115.245.107.183,0.0
115.118.61.143,588.0
115.244.238.181,760.0
115.115.167.154,103.0
115.241.70.194,1051.0
115.184.91.67,0.0
115.118.216.168,13.0
115.245.176.200,650.0
115.245.5.52,90.0
115.245.3.43,221.0
115.119.79.202,0.0
115.245.179.53,986.0
115.248.225.133,2631.0
115.245.248.78,966.0
115.241.7.199,963.0
117.197.144.75,0.0
117.205.175.1,911.0
116.203.215.29,575.0
117.202.153.231,443.0
117.195.147.41,17.0
117.207.173.109,688.0
117.196.123.30,666.0
117.211.134.109,761.0
117.211.100.109,773.0
116.203.78.208,497.0
117.194.232.104,987.0
115.250.73.239,93.0
117.207.106.221,816.0
117.204.235.140,299.0
116.202.178.131,577.0
117.200.227.74,713.0
117.202.149.104,0.0
116.203.73.26,981.0
115.254.28.253,0.0
117.204.72.175,704.0
117.198.20.230,1070.0
117.200.203.62,699.0
117.197.248.38,384.0
115.97.33.222,978.0
117.208.79.158,0.0
116.202.32.49,35.0
117.205.60.247,0.0
117.201.178.134,0.0
117.203.36.149,0.0
117.199.151.33,660.0
117.201.8.65,829.0
117.203.166.61,720.0
115.251.207.240,396.0
117.192.52.185,0.0
117.196.20.239,0.0
122.160.52.219,92.0
117.231.25.142,647.0
117.253.241.109,644.0
122.161.48.16,385.0
117.212.119.110,1084.0
122.172.46.155,358.0
117.253.214.240,0.0
122.178.248.24,3.0
117.250.131.174,50.0
122.173.8.69,800.0
122.162.129.23,469.0
122.161.50.223,858.0
122.180.227.178,0.0
122.177.24.204,393.0
117.255.248.168,0.0
122.168.59.170,715.0
117.222.137.61,591.0
122.166.218.66,308.0
122.170.119.176,495.0
117.233.7.56,1018.0
117.245.117.124,727.0
120.62.189.107,876.0
120.59.140.212,375.0
117.238.186.247,778.0
117.247.161.39,854.0
117.98.100.189,0.0
117.249.13.160,633.0
117.212.6.55,0.0
117.253.221.222,0.0
118.151.156.187,254.0
117.214.227.122,82.0
117.211.144.54,101.0
122.169.147.16,100.0
122.173.201.141,0.0
123.108.60.147,1094.5
119.30.32.181,0.0
117.211.40.55,11.0
117.212.225.238,854.0
117.214.7.119,0.0
122.168.44.89,0.0
122.177.176.55,0.0
117.214.184.142,994.0
121.44.75.16,486.0
117.227.142.117,0.0
120.59.95.48,985.0
122.166.96.89,885.0
117.247.227.133,619.0
117.212.116.247,0.0
122.168.252.99,0.0
122.177.81.22,0.0
117.220.9.66,0.0
118.102.241.172,897.0
122.177.224.177,805.0
117.224.221.147,644.0
117.221.91.119,0.0
122.171.27.195,837.0
122.166.230.91,814.0
122.162.131.66,0.0
117.253.106.187,0.0
117.248.100.6,782.0
121.243.229.89,601.0
117.248.165.251,637.0
122.172.245.191,485.0
117.253.229.27,0.0
117.217.145.13,0.0
122.161.13.185,0.0
122.174.202.79,1019.0
117.253.107.179,253.0
117.226.31.17,0.0
119.235.52.218,383.0
117.248.63.137,21.0
119.226.150.30,873.0
118.102.167.107,400.0
121.245.165.73,0.0
122.162.87.187,622.0
117.241.141.154,739.0
117.244.49.25,922.0
122.169.149.219,696.0
122.177.172.22,0.0
117.241.164.171,1193.0
117.217.193.35,729.0
117.221.73.197,996.0
122.171.70.170,951.0
122.166.210.112,187.0
121.241.13.50,775.0
122.161.113.239,1442.0
123.201.149.224,854.0
123.201.45.170,1096.0
123.239.166.33,933.0
123.239.94.198,907.0
123.201.67.218,772.0
123.237.179.57,983.0
123.236.193.240,705.0
123.252.213.173,390.5
124.123.17.36,0.0
123.63.202.106,519.0
124.123.188.170,757.0
124.155.244.172,138.0
125.18.18.214,1014.0
14.102.79.34,612.0
14.97.113.206,0.0
163.47.14.155,0.0
14.98.19.31,727.0
163.47.13.6,766.0
125.99.118.221,970.0
14.98.53.221,862.0
14.97.226.202,0.0
14.139.212.114,728.0
14.139.121.113,1025.0
14.98.200.144,338.0
150.70.173.21,702.0
14.99.101.214,0.0
158.52.2.166,686.0
163.47.14.54,905.0
152.52.49.94,0.0
164.144.232.20,294.0
14.96.153.197,672.0
168.235.197.216,921.0
14.96.197.106,1052.0
14.97.24.37,0.0
14.99.43.19,0.0
14.140.41.162,859.0
175.100.178.103,655.0
171.60.57.37,528.0
17.113.32.89,165.0
175.101.14.236,1635.3333333333333
180.151.199.242,790.0
180.215.157.230,354.0
175.143.88.180,81.0
181.114.127.145,0.0
180.215.120.129,423.0
182.19.60.229,791.5
180.151.188.101,988.0
180.148.63.254,382.0
180.215.132.64,443.0
182.66.63.173,1359.0
182.66.9.218,202.0
182.64.255.152,987.0
182.64.147.206,446.0
182.64.99.99,251.0
182.66.61.22,921.0
182.68.186.48,840.0
182.65.59.39,0.0
182.68.201.101,970.0
