clientIp,avg(sessionTime)
1.187.176.169,0.0
1.186.37.20,32.0
1.23.4.16,829.0
1.187.242.217,568.0
1.187.34.196,361.0
1.38.18.180,896.5
1.187.119.67,739.0
1.22.204.69,771.0
1.187.229.95,193.0
1.187.49.35,0.0
1.38.21.247,0.0
1.38.22.205,522.6666666666666
1.39.32.202,283.0
1.39.15.75,0.0
1.38.23.8,217.0
1.39.34.138,603.3333333333334
1.39.35.129,909.0
1.39.35.172,969.5
1.39.45.155,338.0
1.39.62.104,0.0
1.39.60.39,883.0
1.39.62.220,524.5
101.212.65.223,858.0
101.59.65.130,844.0
101.56.22.107,0.0
103.226.186.87,281.0
1.39.63.55,0.0
103.240.171.98,1025.0
101.222.179.143,0.0
103.232.129.234,0.0
1.39.96.64,429.0
103.227.99.146,0.0
1.39.97.112,432.0
101.212.66.175,0.0
101.221.134.242,0.0
101.212.72.252,329.0
103.240.34.210,875.0
103.244.121.28,419.0
103.240.76.222,175.0
103.245.198.70,955.0
103.241.226.44,0.0
103.26.224.43,1880.5
103.37.201.2,913.0
103.41.35.18,148.5
103.38.245.53,180.0
103.51.35.163,879.0
103.53.233.140,737.0
103.55.88.183,340.0
106.51.231.174,746.0
106.219.0.102,79.0
111.92.22.205,0.0
106.219.16.96,341.0
106.78.82.148,0.0
111.92.59.233,0.0
107.167.112.117,0.0
106.206.141.246,792.0
106.194.76.105,713.0
106.208.237.31,266.0
106.66.86.186,0.0
107.167.107.78,0.0
111.93.203.122,59.0
112.79.37.35,447.0
106.78.225.24,464.0
106.196.82.111,0.0
106.194.57.143,571.0
106.221.155.193,552.0
111.93.7.4,359.0
112.79.37.63,549.6666666666666
106.51.193.104,793.0
106.77.223.206,0.0
106.208.35.246,1020.0
106.51.135.245,542.0
112.110.11.21,650.0
106.51.142.148,184.0
106.208.218.249,584.0
106.66.114.161,564.0
106.206.154.77,1873.0
106.51.130.142,978.0
106.220.39.43,0.0
112.79.37.31,0.0
106.76.179.217,870.0
106.194.62.45,857.0
104.129.196.80,0.0
106.67.118.215,874.0
104.155.200.236,0.0
106.78.41.205,392.0
111.91.70.71,187.0
106.194.58.41,682.0
106.76.180.126,883.0
106.77.177.25,187.0
