clientIp,avg(sessionTime)
1.22.71.178,556.0
1.187.123.99,0.0
1.23.195.100,848.0
1.22.96.190,792.0
1.23.120.163,650.0
1.38.16.210,0.0
1.23.237.218,978.0
1.23.114.22,194.0
1.38.19.17,0.0
1.38.19.223,785.6666666666666
1.39.12.67,114.0
1.39.12.231,389.0
1.39.11.153,839.0
1.39.13.54,581.6666666666666
1.39.13.254,337.0
1.39.12.9,363.0
1.39.13.189,561.0
1.39.32.116,355.5
1.39.60.142,710.5
1.39.34.178,484.0
1.39.33.59,704.0
1.39.34.5,0.0
1.39.60.232,61.0
1.39.60.7,0.0
1.39.63.98,367.5
1.39.96.46,930.0
101.58.202.219,240.0
101.212.68.238,1015.0
101.2.67.227,485.0
101.57.27.211,1027.0
101.59.81.199,488.0
1.39.96.211,887.0
101.58.130.251,0.0
101.222.245.145,222.0
101.59.254.55,657.0
101.212.70.134,602.0
101.222.229.195,636.0
101.56.162.142,529.0
101.59.82.113,91.0
101.222.239.98,245.0
101.212.65.96,630.0
103.237.57.66,474.5
101.63.169.143,401.0
103.231.216.146,942.0
101.61.44.227,665.0
103.17.48.170,834.0
101.62.215.78,116.0
103.17.130.231,824.0
101.63.135.228,828.0
103.245.13.243,0.0
106.194.67.128,210.0
103.24.109.253,0.0
103.57.173.74,598.0
106.215.186.101,521.0
106.204.188.17,268.0
106.215.185.63,0.0
103.8.41.184,221.0
103.5.191.119,687.0
106.206.20.209,943.0
103.48.96.221,0.0
106.216.168.142,670.0
106.216.171.172,172.0
106.219.38.193,798.0
103.248.84.109,0.0
106.220.4.150,0.0
103.240.210.165,779.0
106.208.153.114,383.0
106.208.247.53,54.0
105.98.51.207,451.0
103.6.88.200,2751.0
103.252.26.230,0.0
106.215.174.217,0.0
103.251.216.241,0.0
103.47.169.185,1517.0
103.51.148.223,468.0
106.201.37.180,438.0
106.206.155.253,0.0
103.249.232.50,32.0
106.208.190.140,553.0
106.51.129.230,0.0
106.67.12.144,831.0
106.67.124.246,735.0
106.51.135.74,849.0
106.79.198.69,709.0
106.67.20.55,828.0
106.66.6.56,956.0
107.167.103.239,510.0
107.167.107.219,939.0
106.78.77.228,998.0
106.51.133.183,1424.0
106.66.200.50,757.0
106.78.11.218,696.0
106.51.106.193,341.0
106.220.73.204,569.0
106.78.62.12,488.0
106.78.8.58,1167.0
106.221.152.111,115.0
106.79.4.110,559.0
106.66.9.4,615.0
106.51.83.120,1002.0
106.51.235.133,966.0
106.79.86.56,0.0
106.76.130.98,1001.0
106.76.8.234,763.0
106.51.134.129,431.0
106.76.223.60,200.0
106.77.189.125,1026.0
106.77.127.163,300.0
107.167.107.27,659.25
106.51.128.8,2.0
107.167.108.36,514.0
111.91.62.215,551.0
110.227.162.53,538.0
107.167.99.143,619.0
