clientIp,avg(sessionTime)
1.22.196.154,572.0
1.23.112.56,1483.0
1.22.77.90,101.0
1.38.20.157,719.0
1.23.98.129,771.0
1.23.51.66,0.0
1.38.21.202,447.0
1.39.13.213,392.0
1.39.12.92,808.0
1.38.22.253,37.0
1.39.34.72,930.0
1.39.35.41,839.0
1.39.32.110,638.0
1.39.15.18,580.0
1.39.33.236,1844.0
1.39.35.80,389.5
1.39.60.132,1216.5
1.39.35.81,334.0
1.39.46.78,362.0
1.39.61.129,307.5
1.39.61.230,672.0
1.39.61.55,432.0
1.39.62.142,0.0
1.39.62.19,493.6666666666667
1.39.62.90,871.0
1.39.80.46,830.5
1.39.80.112,686.0
100.33.75.160,630.0
101.222.175.67,0.0
101.57.196.74,2191.0
103.17.128.90,203.0
101.59.229.155,490.0
101.222.174.182,670.0
101.56.18.21,696.0
101.59.219.61,0.0
101.222.253.94,819.0
103.17.84.232,687.25
101.222.233.72,993.0
101.63.184.249,512.0
103.228.141.18,850.5
103.227.97.79,0.0
103.24.125.26,465.5
103.245.12.25,488.0
103.249.80.220,988.5
106.192.154.213,0.0
106.206.147.237,116.5
103.54.106.27,0.0
103.3.204.74,1979.0
103.255.180.42,155.0
106.202.28.166,893.0
103.53.62.222,893.0
103.8.216.92,754.0
106.192.181.230,203.0
103.252.27.2,19.0
106.206.142.194,94.0
106.204.135.86,737.0
104.129.196.109,323.0
106.194.23.102,0.0
106.220.76.140,0.0
106.220.136.239,833.0
106.215.165.29,0.0
106.220.32.66,903.0
106.220.246.186,553.0
106.220.105.121,424.0
106.221.148.139,441.5
106.219.25.143,1010.0
106.208.176.248,0.0
106.215.184.47,0.0
106.219.36.25,558.0
106.215.175.235,0.0
106.215.177.34,561.0
106.219.14.179,0.0
106.51.233.57,12.0
106.51.139.25,920.0
106.221.150.40,0.0
106.51.234.194,185.0
106.51.141.13,0.0
106.51.134.61,635.0
106.51.241.45,3.0
106.77.180.187,955.0
106.76.17.65,949.0
106.77.90.2,782.0
106.77.176.146,506.0
107.167.107.137,207.0
106.76.113.255,361.0
106.66.101.161,0.0
106.79.95.9,558.0
106.66.216.186,786.0
106.76.253.60,500.0
106.67.137.4,498.0
106.51.234.78,707.0
106.76.230.92,0.0
106.79.52.7,0.0
106.77.236.242,885.0
106.79.21.38,239.0
106.76.154.158,739.0
106.79.8.62,887.0
106.51.242.94,634.0
112.79.35.10,670.25
110.5.77.250,855.0
111.91.102.62,872.0
107.167.107.89,457.0
112.133.245.72,911.0
112.133.196.93,423.0
112.79.35.160,913.3333333333334
112.79.39.111,0.0
112.79.39.9,582.0
115.109.13.106,756.0
115.112.63.130,112.0
113.193.131.252,2811.0
115.111.60.94,2069.0
115.114.81.2,546.25
113.193.36.147,731.0
113.21.70.173,0.0
115.241.26.187,803.0
115.184.26.244,612.0
115.118.91.176,1004.0
115.249.146.49,0.0
115.248.56.246,0.0
115.245.173.48,480.0
115.245.25.26,688.0
115.184.192.253,0.0
115.248.184.57,501.0
115.118.54.207,834.0
115.245.213.85,0.0
115.118.100.152,0.0
116.202.38.144,859.0
117.197.248.141,277.0
117.192.118.213,653.0
115.250.30.187,0.0
117.196.250.37,1471.0
116.203.73.18,584.0
115.252.67.18,700.0
117.196.196.220,804.0
117.192.128.106,533.0
116.203.10.74,0.0
115.250.62.255,947.0
116.72.12.198,563.0
117.197.144.193,0.0
117.195.191.22,0.0
116.203.75.107,0.0
117.196.252.72,911.0
115.250.73.11,896.0
117.206.133.43,0.0
117.228.151.240,0.0
117.220.13.125,392.0
117.204.194.88,0.0
117.239.134.187,742.0
117.200.136.49,689.0
117.216.28.97,636.0
122.160.84.195,290.0
120.59.84.180,503.0
120.59.176.216,707.0
117.215.76.105,546.0
122.160.5.107,632.0
122.164.157.172,550.5
117.199.20.120,927.0
117.204.145.196,0.0
117.208.250.231,0.0
117.251.10.88,538.0
117.202.71.167,1097.0
117.205.112.182,853.0
117.212.201.101,226.0
117.253.169.122,0.0
117.218.203.139,0.0
119.226.81.118,339.0
122.161.185.10,522.0
122.160.31.253,0.0
117.208.218.117,677.0
119.226.84.107,1070.0
117.253.107.149,604.0
117.244.23.195,223.0
117.212.139.32,432.0
117.241.140.147,489.0
117.228.59.219,759.0
117.210.149.12,2228.0
117.198.91.78,935.0
117.208.10.72,0.0
117.216.246.20,1043.0
121.242.72.194,463.0
117.204.115.48,473.0
117.205.150.25,0.0
117.198.77.167,272.0
117.212.221.12,0.0
117.217.205.163,438.0
117.222.139.170,0.0
117.255.250.95,935.0
117.232.142.53,69.0
117.205.99.184,366.0
117.222.49.84,0.0
117.204.177.113,895.0
117.214.58.157,0.0
121.245.132.80,803.0
117.229.39.100,473.0
117.253.174.49,444.0
120.57.146.190,6.0
117.208.188.170,555.0
121.242.77.196,0.0
117.205.247.147,0.0
117.236.71.11,829.0
117.199.185.143,853.0
117.229.36.94,984.0
117.215.241.61,518.0
117.222.108.23,521.0
117.211.162.19,98.0
120.58.218.221,849.0
120.63.187.237,728.0
117.212.36.172,735.0
117.205.80.200,1191.0
117.207.81.239,317.0
117.200.19.111,591.0
122.169.41.212,405.0
122.164.158.72,153.0
122.168.10.225,885.0
122.164.225.212,992.0
122.164.166.72,92.0
122.164.226.58,0.0
122.168.79.254,348.0
122.164.25.126,494.0
122.167.91.240,2150.0
122.168.58.170,407.0
123.238.180.37,433.0
122.177.108.21,0.0
122.178.233.215,199.0
122.177.72.0,928.0
122.171.99.206,682.0
122.170.137.112,1013.0
122.170.130.199,986.0
122.179.147.81,17.0
122.174.41.253,0.0
123.136.181.26,828.0
123.237.133.144,709.0
122.174.207.49,0.0
123.201.227.110,233.0
123.237.178.171,250.0
122.177.251.40,456.0
123.201.39.50,993.0
123.238.225.152,557.0
123.239.40.213,0.0
124.124.244.211,1232.0
124.123.245.150,826.0
124.124.22.121,0.0
124.123.250.4,0.0
123.252.184.40,926.0
124.123.223.41,572.0
124.123.194.164,990.0
124.253.105.114,1057.0
124.253.131.251,0.0
125.19.5.231,352.0
124.253.107.125,33.0
124.124.85.170,0.0
125.21.240.2,1293.3333333333333
125.23.134.18,968.0
125.63.71.203,0.0
14.141.155.22,153.5
14.139.94.81,1572.0
14.139.9.3,0.0
14.102.120.174,0.0
14.141.28.142,391.0
14.141.251.18,896.0
14.96.27.182,759.0
14.98.60.5,785.0
14.97.159.88,1170.0
152.52.215.247,0.0
150.242.150.18,251.0
14.97.173.115,624.0
150.129.122.9,230.0
14.195.19.138,0.0
141.0.11.213,0.0
14.97.87.8,487.0
14.195.18.180,707.0
14.194.243.106,0.0
14.98.228.17,160.0
14.98.57.215,161.0
150.107.210.58,0.0
165.254.246.31,372.0
14.99.134.150,755.0
14.195.62.80,0.0
168.235.197.227,1154.5
168.235.197.31,274.0
175.101.77.2,0.0
180.215.166.109,0.0
180.76.15.160,593.0
180.215.121.45,672.0
180.215.57.39,143.0
182.19.1.205,839.0
180.215.31.169,219.0
180.151.13.114,599.0
180.215.121.93,874.0
180.215.122.239,388.0
175.101.75.196,211.0
180.151.228.206,74.0
171.50.100.63,0.0
180.215.247.139,950.0
170.251.175.113,460.0
182.65.72.154,984.0
182.69.180.196,0.0
182.66.49.21,0.0
182.68.63.240,115.0
182.64.161.59,203.0
182.64.181.200,1357.0
182.71.144.82,404.6666666666667
182.66.25.224,730.0
182.237.9.189,0.0
182.70.121.136,843.0
182.69.160.189,437.0
182.72.104.46,140.0
182.73.170.50,0.0
182.73.108.74,963.0
182.73.233.158,1167.0
182.72.24.30,893.0
186.136.43.99,0.0
183.82.192.17,1285.0
183.87.16.33,0.0
182.74.165.178,182.0
183.82.107.238,797.0
192.156.110.202,495.5
183.83.186.101,381.0
183.82.189.123,0.0
183.83.10.255,55.0
183.83.114.57,0.0
202.162.29.16,398.8
202.142.81.47,276.0
202.125.92.30,959.0
193.108.184.97,832.0
210.211.249.60,240.0
202.164.46.154,680.0
203.127.89.206,932.0
203.187.211.186,810.0
202.191.65.212,903.0
210.212.92.125,744.5
202.191.150.74,845.0
202.179.80.130,915.0
202.65.130.138,221.0
203.194.97.21,361.0
210.212.17.198,1045.0
202.53.92.76,1019.0
49.14.216.98,822.0
223.226.8.22,158.0
27.97.129.226,1051.0
49.207.103.103,1058.0
49.201.184.181,0.0
45.112.70.201,1529.0
223.176.16.49,0.0
27.97.2.20,0.0
223.176.0.49,845.0
223.227.186.170,0.0
27.7.218.251,450.0
49.249.103.253,1316.0
27.59.169.141,16.0
49.206.248.191,617.0
27.106.80.242,854.0
49.249.119.85,133.0
27.6.36.32,935.0
27.62.75.47,424.0
49.249.206.150,502.0
49.206.33.193,963.0
49.207.214.7,130.0
54.209.248.99,756.0
223.238.176.54,0.0
223.186.39.56,250.0
27.107.125.80,380.0
43.251.88.48,0.0
27.97.221.241,0.0
49.50.101.214,984.0
45.115.176.236,0.0
223.225.208.241,970.0
45.112.57.58,473.0
210.7.68.19,16.0
223.176.142.121,0.0
223.176.60.172,513.0
49.201.88.160,250.0
27.59.250.76,359.0
49.14.208.114,645.0
49.201.64.222,1023.0
220.227.14.181,915.0
27.97.209.77,889.0
49.248.121.226,584.0
223.176.18.204,2087.0
49.202.80.156,0.0
219.91.134.48,0.0
43.254.33.229,885.0
223.227.97.83,870.0
43.242.119.173,864.0
49.201.106.227,0.0
223.188.56.101,335.0
49.15.19.196,0.0
49.200.117.201,0.0
223.225.235.21,493.0
45.114.37.1,815.0
49.248.85.79,723.0
49.15.21.255,824.0
43.224.0.5,327.0
49.204.86.138,48.0
49.201.36.140,85.0
49.204.174.177,126.0
43.251.172.232,675.0
49.15.61.127,595.0
49.248.115.186,487.0
49.15.205.237,868.0
49.207.184.15,830.0
49.14.109.21,538.0
58.68.21.67,1021.0
49.249.13.79,55.0
27.255.190.143,2548.0
49.205.39.64,488.0
59.165.215.253,161.0
59.161.90.234,566.0
58.68.70.125,206.0
72.163.220.15,120.0
59.98.172.71,768.0
59.177.32.157,803.0
61.3.222.1,373.0
70.39.187.138,906.0
59.97.84.113,1001.0
59.91.252.51,0.0
59.177.133.70,0.0
59.180.187.213,0.0
59.98.20.189,718.0
60.243.216.177,0.0
59.89.92.40,558.0
59.99.180.222,804.0
59.177.58.84,286.0
59.88.48.37,601.0
61.12.89.203,590.0
59.88.96.154,790.0
61.3.244.62,297.0
59.90.95.165,659.0
8.37.224.180,367.5
59.89.111.28,408.0
60.254.8.122,523.0
59.181.118.54,0.0
59.94.58.108,1143.0
66.249.65.220,0.0
