clientIp,avg(sessionTime)
1.186.149.194,661.0
1.23.20.113,877.0
1.38.22.135,642.0
1.22.180.42,808.0
1.187.231.200,0.0
1.187.222.114,888.0
1.38.23.100,109.5
1.39.10.47,0.0
1.39.14.116,308.3333333333333
1.39.14.64,602.0
1.39.14.253,0.0
1.39.32.151,320.5
1.39.15.100,289.0
1.39.34.214,346.0
1.39.40.90,499.0
1.39.35.26,977.0
1.39.35.38,979.0
1.39.40.119,393.0
1.39.45.131,526.0
1.39.63.225,349.5
1.39.60.187,617.0
103.12.134.159,466.5
101.214.43.44,0.0
101.56.17.217,281.0
101.63.211.181,560.0
1.39.80.27,0.0
101.222.250.156,735.0
101.59.225.192,0.0
101.57.175.181,882.0
101.56.5.51,0.0
101.63.145.242,0.0
1.39.9.219,0.0
101.221.134.33,850.0
103.12.133.133,785.0
101.223.221.192,1164.0
103.225.204.246,1020.0
103.248.245.25,515.0
103.251.49.194,449.0
103.249.180.171,0.0
103.226.3.133,35.0
103.245.50.150,793.0
103.227.98.39,1962.0
103.250.164.153,834.0
103.251.189.216,722.0
103.252.24.20,253.0
103.228.147.129,0.0
106.198.110.94,12.0
106.192.157.135,361.0
103.44.50.152,0.0
106.215.167.95,861.0
106.208.68.101,0.0
103.5.184.233,2292.0
106.196.39.70,527.0
106.219.24.182,0.0
103.3.207.115,472.0
103.252.6.193,0.0
103.37.201.97,978.0
106.216.138.71,900.0
106.200.249.125,152.0
103.51.208.184,649.0
103.44.96.234,0.0
103.5.187.70,775.0
106.51.240.103,0.0
106.221.128.225,713.0
106.77.31.83,183.0
106.77.70.225,561.0
106.78.29.137,0.0
106.51.143.69,948.0
106.77.6.157,749.0
106.66.28.132,854.0
106.51.243.62,1192.0
106.67.116.173,628.0
106.78.193.62,648.0
106.76.188.60,840.0
106.76.242.56,34.0
106.67.116.109,292.0
106.220.197.52,0.0
106.78.63.99,210.0
106.219.35.79,476.0
106.51.135.131,488.0
106.78.98.249,2091.0
106.77.194.126,248.0
107.161.95.213,0.0
106.220.51.73,849.0
106.79.134.12,611.0
106.51.235.100,335.0
107.167.107.145,961.5
107.167.107.107,1074.0
110.224.59.167,0.0
111.118.249.210,880.5
112.133.229.111,886.0
111.92.58.163,179.0
112.110.88.61,394.0
111.93.182.66,806.0
111.125.141.234,0.0
111.119.238.116,900.0
111.93.133.18,2759.0
111.93.18.46,899.0
