clientIp,avg(sessionTime)
1.22.72.207,840.0
1.187.1.110,0.0
1.23.145.51,0.0
1.187.227.249,0.0
1.22.99.232,773.0
1.23.110.248,693.0
1.187.18.56,950.0
1.38.22.159,1163.5
1.38.17.252,0.0
1.38.22.18,447.0
1.38.22.57,311.5
1.39.15.101,462.0
1.39.12.27,0.0
1.39.32.173,526.5
1.39.35.142,611.5
1.39.34.43,734.0
1.39.32.8,648.0
1.39.32.188,336.0
101.0.38.100,375.0
1.39.96.107,0.0
1.39.61.187,594.0
1.39.96.32,515.0
1.39.40.91,1065.0
1.39.63.204,113.0
1.39.97.4,0.0
101.209.95.197,1067.0
101.57.3.24,429.0
101.214.93.246,0.0
101.220.39.21,624.0
101.219.56.7,1031.0
101.2.90.74,467.0
101.222.252.131,804.0
101.58.21.22,455.0
101.222.8.116,92.0
101.222.167.246,658.0
101.2.45.112,868.0
101.62.136.37,0.0
103.10.208.2,1530.0
101.62.248.106,861.0
103.19.152.37,892.0
103.226.226.88,0.0
103.232.131.51,740.6666666666666
103.246.67.15,483.0
103.24.126.1,86.0
103.238.242.148,347.0
106.215.145.77,0.0
106.219.18.216,284.0
106.78.22.219,598.0
106.219.35.152,0.0
106.78.61.239,848.0
103.6.159.207,852.0
106.76.51.238,414.0
107.167.107.223,913.5
106.76.31.205,369.0
106.192.162.44,649.0
106.76.11.174,653.0
106.78.196.56,791.0
106.206.152.164,0.0
106.216.156.237,0.0
106.220.132.11,734.0
106.51.133.11,0.0
106.192.136.64,965.0
107.167.103.215,703.0
103.252.25.86,818.0
106.208.6.240,0.0
106.79.15.125,906.0
104.206.220.121,0.0
106.51.240.184,981.0
106.67.34.214,739.0
103.38.39.173,735.0
106.51.128.177,656.0
106.79.207.68,388.0
106.220.13.145,16.0
103.252.26.247,0.0
106.216.156.255,2758.0
106.208.150.46,724.0
106.206.151.58,1042.0
106.66.99.227,1031.0
106.192.178.128,786.0
106.51.232.42,263.0
106.67.36.251,627.0
106.79.7.51,25.0
106.196.250.21,928.0
106.77.190.106,560.0
107.167.107.177,539.0
106.66.23.46,5.0
106.78.240.186,68.0
103.28.252.50,1364.0
106.219.55.15,805.0
103.48.68.79,1191.0
106.76.228.68,596.0
106.51.243.166,52.0
106.77.111.25,62.0
106.78.121.234,947.0
106.66.28.37,698.0
106.211.6.88,29.0
103.48.46.21,667.0
106.220.183.238,752.0
107.167.108.216,203.25
107.167.109.218,921.25
112.133.237.202,547.0
107.170.252.202,1180.0
112.79.37.155,594.5
107.167.109.6,1529.0
112.79.38.54,1728.0
114.143.137.135,36.0
113.193.25.10,315.0
114.143.150.89,27.0
115.111.2.162,1135.0
114.143.96.249,933.0
115.111.61.78,1138.6666666666667
116.73.216.217,0.0
116.202.38.82,1040.0
115.241.31.220,0.0
117.193.254.61,0.0
116.68.121.126,734.0
116.197.184.10,222.0
115.250.69.230,289.0
115.250.16.63,600.0
116.202.38.85,1702.0
117.196.207.228,420.0
115.248.136.2,916.0
116.203.94.111,795.0
115.245.226.64,0.0
115.117.242.188,797.0
116.68.72.218,635.0
117.197.8.80,475.5
115.97.33.76,243.0
115.245.45.146,514.0
115.250.48.187,0.0
116.203.76.71,805.0
115.251.144.17,0.0
115.245.142.230,643.0
115.250.79.25,573.0
115.246.51.102,0.0
116.202.234.206,0.0
117.196.158.230,496.0
117.194.149.21,311.0
115.187.52.151,211.0
116.202.18.116,898.0
116.203.37.59,0.0
116.73.100.171,213.0
115.184.56.49,142.0
117.195.229.16,177.0
117.198.171.250,302.0
117.199.211.192,1594.0
117.200.168.178,91.0
117.204.202.219,135.0
117.205.184.13,264.5
117.204.63.246,692.0
117.211.150.19,774.0
117.219.119.178,698.0
117.221.82.69,0.0
117.215.12.23,836.0
117.223.16.72,895.0
117.214.179.250,0.0
117.213.223.120,558.0
117.207.91.70,836.0
117.218.72.71,1131.0
117.206.195.251,0.0
117.220.156.194,605.0
117.220.119.9,714.0
117.213.221.13,2090.0
117.207.109.223,888.0
117.221.135.2,424.0
117.220.93.218,0.0
117.218.78.8,273.0
117.207.210.232,595.0
117.211.107.37,958.0
117.215.215.140,122.0
117.232.227.144,544.5
117.225.247.43,718.0
117.223.82.125,476.0
117.231.21.131,0.0
117.231.254.210,1134.0
117.223.212.149,0.0
117.237.8.179,1075.0
117.238.99.255,0.0
117.239.112.50,627.5
117.234.63.204,445.0
117.247.211.174,0.0
117.255.209.30,837.0
117.251.153.106,743.0
117.239.151.241,893.0
117.240.176.3,894.0
117.253.54.239,1389.0
117.240.212.178,809.0
117.243.182.135,0.0
117.239.85.33,1422.0
117.252.65.249,904.0
117.255.240.200,0.0
119.82.104.42,0.0
117.98.184.49,904.0
118.102.160.150,194.0
117.239.32.50,235.0
117.255.212.60,0.0
117.253.183.174,0.0
117.248.148.21,0.0
119.82.113.90,978.0
117.252.43.2,1028.0
117.244.238.233,650.0
117.244.52.67,349.0
117.248.47.80,360.0
117.242.10.16,0.0
117.246.148.120,852.0
122.102.24.26,368.0
119.82.91.108,157.0
122.166.228.125,759.0
122.163.37.240,890.0
122.164.215.126,437.0
122.162.27.93,0.0
120.59.93.179,770.0
122.175.8.67,894.0
122.168.144.100,375.0
122.179.154.218,492.0
122.169.183.108,887.0
122.179.59.128,966.5
122.171.96.20,999.0
122.177.175.248,201.0
122.179.170.207,702.0
122.173.173.187,887.0
120.59.19.74,0.0
122.171.84.130,350.0
122.162.175.36,317.0
122.169.173.237,167.0
122.177.240.32,989.0
121.245.120.179,811.0
122.161.25.73,779.0
120.59.167.246,271.0
122.175.3.202,818.0
120.59.165.176,0.0
120.57.13.72,600.0
120.58.216.173,0.0
122.177.244.228,51.0
