clientIp,avg(sessionTime)
1.23.147.41,50.0
1.187.244.136,0.0
1.187.173.81,450.0
1.23.151.180,2481.0
1.187.243.75,146.0
1.38.23.159,226.5
1.22.18.1,733.0
1.22.201.72,107.0
1.186.38.45,310.0
1.38.23.52,363.0
1.39.13.51,777.0
1.39.14.217,612.0
1.39.63.33,362.75
1.39.15.27,0.0
1.39.33.72,0.0
1.39.62.67,886.0
1.39.32.35,741.0
1.39.60.123,0.0
1.39.62.10,0.0
1.39.62.9,0.0
1.39.33.252,993.0
1.39.9.223,34.0
1.39.96.17,42.5
1.39.96.167,918.0
101.221.130.140,0.0
101.221.134.130,193.0
103.2.81.182,219.0
101.222.178.165,507.0
103.21.127.79,938.25
101.222.251.229,15.0
101.63.156.162,590.0
103.10.116.216,82.0
101.222.162.131,2364.0
101.57.68.74,0.0
101.59.244.90,702.0
101.63.200.120,430.0
103.224.48.198,0.0
103.243.132.22,399.0
103.224.159.30,358.0
103.227.99.255,807.0
103.248.112.245,0.0
103.243.43.234,302.0
103.243.53.143,220.0
103.25.0.210,941.0
103.255.38.49,797.0
103.253.211.187,120.0
103.251.214.2,993.0
103.37.20.10,776.6666666666666
103.255.74.170,720.0
103.252.6.189,0.0
103.49.224.190,181.0
103.52.221.105,422.0
103.51.208.124,459.0
106.192.167.249,260.5
106.218.62.123,0.0
106.194.89.188,958.0
106.206.146.62,163.0
106.194.50.232,723.0
106.194.68.194,231.0
106.219.37.101,948.0
106.220.145.38,157.0
106.206.158.24,0.0
106.208.130.186,0.0
106.219.41.16,748.0
106.208.69.11,282.0
106.194.7.249,917.0
106.206.133.84,783.0
106.215.189.101,757.0
106.194.86.97,815.0
106.216.174.255,693.0
106.208.73.28,1093.0
106.220.54.241,674.0
106.223.28.32,0.0
106.220.82.45,883.0
106.220.39.112,940.0
106.221.137.228,0.0
106.221.136.69,0.0
106.51.136.24,723.5
106.220.24.45,1776.0
106.77.242.253,320.0
107.167.102.171,902.0
106.79.14.93,661.0
106.77.168.192,631.0
106.76.2.250,147.0
106.51.233.182,264.0
106.67.142.99,850.0
106.78.18.117,680.0
106.77.206.8,166.0
106.51.45.202,448.0
106.51.186.76,849.0
106.76.99.147,513.0
106.66.149.72,193.0
106.78.84.128,0.0
106.77.111.165,779.0
106.78.54.38,473.0
107.167.107.183,643.6666666666666
106.77.197.141,0.0
106.79.105.20,612.0
106.51.180.142,1117.0
107.167.108.29,572.3333333333334
107.167.108.82,1118.0
107.167.109.89,722.5
111.91.73.143,1781.0
111.125.140.38,989.0
111.93.187.206,448.0
107.167.112.199,913.0
111.119.235.247,0.0
112.133.232.0,1245.0
111.92.6.124,462.0
111.125.214.35,414.0
112.196.141.221,660.0
112.79.37.40,663.6666666666666
112.79.38.233,735.0
112.79.38.26,372.0
114.143.201.130,1084.0
115.111.146.101,817.3333333333334
114.79.174.194,1274.0
114.143.214.98,710.0
115.242.135.84,0.0
115.187.41.1,928.0
115.245.128.155,876.0
115.242.74.169,690.0
115.111.192.212,496.0
115.184.0.125,42.0
115.184.206.201,725.0
115.242.158.101,1036.0
115.245.167.196,6.0
115.242.58.67,882.0
115.245.180.201,0.0
115.245.243.213,88.0
115.250.70.195,794.0
115.245.167.22,0.0
115.252.38.88,45.5
115.252.211.211,701.0
115.250.119.195,224.0
115.252.178.85,218.0
115.250.82.124,536.0
117.195.48.79,0.0
116.203.45.37,389.0
117.198.177.173,461.5
116.15.197.116,320.0
117.194.105.239,180.0
117.194.23.182,742.0
117.197.213.37,883.0
117.198.130.102,0.0
117.197.178.228,765.0
117.195.172.96,718.0
116.202.15.39,918.0
116.75.108.49,214.0
117.197.215.36,647.0
116.202.34.42,929.0
117.197.69.76,278.0
116.203.225.54,621.0
115.99.247.132,943.0
117.195.91.70,0.0
116.72.243.162,1078.0
116.203.72.77,0.0
117.193.43.8,376.0
116.203.79.93,793.0
117.206.134.133,955.0
117.216.185.92,705.0
117.240.110.66,736.0
117.254.22.17,117.0
117.205.32.162,1317.0
117.221.76.73,733.0
117.228.161.111,941.0
117.204.247.45,0.0
117.232.146.207,251.0
117.249.85.27,1003.0
117.198.190.45,232.0
117.242.113.86,208.0
117.211.106.48,583.0
117.209.159.160,742.0
119.226.42.182,874.0
117.205.117.183,989.0
117.220.19.31,686.0
117.244.99.221,1039.0
117.222.249.248,0.0
117.241.107.21,562.0
117.243.213.226,0.0
117.205.2.131,405.0
117.251.127.108,566.0
117.213.65.178,767.0
117.215.5.82,575.0
117.210.123.115,947.0
117.222.112.108,2517.0
118.211.193.141,0.0
119.151.4.60,876.0
117.211.164.83,1142.0
117.205.161.135,173.0
117.199.171.41,1056.0
117.254.15.255,499.0
117.253.203.37,395.0
117.253.58.6,22.0
117.221.207.216,0.0
117.206.133.36,0.0
117.253.183.155,0.0
117.200.204.131,1357.0
117.222.163.151,338.0
117.204.55.150,919.0
117.248.99.234,855.0
117.206.148.76,0.0
117.205.157.147,807.0
117.245.80.132,0.0
117.222.206.142,827.0
117.217.163.158,861.0
117.218.120.22,464.0
117.206.63.195,798.0
120.56.247.159,159.0
120.57.211.168,1058.0
120.58.213.176,352.0
121.243.116.38,698.0
120.59.96.255,662.0
122.144.16.5,1820.0
120.59.156.123,267.0
121.245.66.164,831.0
120.61.167.92,0.0
120.63.83.82,1862.0
120.59.134.236,536.0
120.57.188.94,386.0
122.168.47.170,743.0
122.160.151.237,894.0
122.167.135.117,581.0
122.168.232.172,867.0
122.164.226.186,804.0
122.15.117.193,709.0
122.166.175.43,104.0
122.169.108.176,443.0
122.163.153.208,133.0
122.163.28.216,1125.0
122.168.35.239,713.0
122.161.192.19,559.0
122.163.238.108,201.0
122.174.130.252,0.0
122.177.176.30,974.0
122.169.238.215,231.0
122.171.209.67,452.0
122.177.198.3,0.0
122.179.41.49,57.0
122.177.93.17,980.0
122.175.186.224,615.0
122.179.85.233,661.5
122.169.162.197,2706.0
122.177.97.61,839.0
122.178.60.178,595.0
122.174.206.168,252.0
122.178.181.92,1363.0
122.170.131.158,0.0
122.172.195.101,866.0
122.172.17.255,44.0
122.180.190.226,688.0
122.248.183.21,1297.0
123.201.214.180,850.0
123.136.249.195,990.0
122.50.134.59,877.0
123.236.251.162,758.0
123.237.138.235,799.0
124.123.156.121,0.0
124.123.99.168,400.0
124.123.173.68,0.0
123.238.112.73,1044.0
123.237.229.138,2811.0
124.123.222.194,994.0
123.239.82.177,437.0
125.16.34.238,218.0
123.63.152.217,376.0
14.140.144.2,909.0
129.225.85.44,859.0
136.185.70.218,716.0
14.139.208.226,915.0
125.16.8.126,120.0
14.139.189.34,0.0
125.19.13.130,870.0
128.185.222.115,414.0
125.63.97.242,0.0
14.139.234.50,964.0
14.141.108.50,738.5
150.107.213.43,977.0
163.47.13.207,59.0
14.97.127.108,9.0
150.129.181.19,802.0
150.107.8.246,632.0
14.96.213.54,594.0
14.98.183.17,460.0
14.98.55.214,819.0
14.195.79.112,892.0
152.52.3.159,0.0
14.96.13.77,1014.0
14.97.253.8,611.0
14.96.52.166,819.0
163.47.14.23,627.5
163.47.15.27,630.0
168.235.194.200,82.0
168.235.197.75,225.33333333333334
168.235.197.82,383.0
171.60.65.213,0.0
170.148.69.141,836.0
171.60.101.215,939.0
175.100.149.102,842.0
175.101.13.107,784.0
175.101.144.35,429.0
171.51.114.214,667.0
175.100.149.119,0.0
171.51.42.157,0.0
175.101.68.43,59.0
180.215.121.211,777.0
180.215.144.98,198.0
180.76.15.159,0.0
180.215.3.54,53.0
182.48.197.3,363.6666666666667
182.156.178.149,0.0
182.64.154.245,865.0
182.71.118.214,165.0
182.70.184.252,0.0
182.70.209.227,160.0
182.71.187.78,419.0
182.69.209.130,106.0
182.66.31.128,183.0
182.72.89.222,352.0
182.69.66.155,508.0
182.72.168.102,919.0
182.66.54.133,1024.0
182.73.169.98,361.5
182.73.102.114,713.0
182.71.204.210,721.0
182.66.33.169,325.0
182.57.204.145,0.0
182.59.211.141,0.0
182.71.148.42,315.0
182.69.136.74,0.0
182.69.107.14,1703.0
182.69.45.178,1063.0
182.66.56.25,369.0
182.69.134.0,603.0
182.73.83.146,560.0
182.74.106.161,585.0
182.74.20.235,578.5
182.74.160.237,941.0
183.83.88.91,0.0
183.82.101.140,765.0
202.83.25.108,0.0
202.65.144.173,934.0
183.83.12.240,943.0
202.63.122.139,909.0
183.87.106.82,611.0
2.50.188.64,0.0
183.87.44.71,599.0
202.133.55.167,0.0
199.190.45.202,835.0
199.190.45.148,389.0
202.88.149.28,261.5
184.173.227.140,0.0
202.83.25.253,0.0
183.83.49.143,293.0
183.83.114.95,0.0
203.122.25.78,928.0
203.193.1.23,406.0
203.98.116.19,851.0
210.212.176.228,442.5
220.225.244.116,605.7142857142857
217.137.242.128,0.0
210.89.43.202,1278.0
218.248.1.226,934.0
210.212.88.66,546.0
210.212.74.243,590.0
219.64.180.100,454.0
223.176.185.94,718.0
223.227.122.105,0.0
223.176.20.121,626.0
223.176.38.92,1683.0
23.76.205.85,155.5
223.187.98.75,718.0
223.185.14.226,791.0
220.227.97.2,614.0
223.30.32.34,254.0
223.176.138.130,535.0
223.30.216.50,1283.0
223.179.141.122,658.0
223.29.196.22,963.0
27.107.148.129,987.0
27.97.217.36,0.0
27.255.205.240,2754.0
27.34.252.46,1115.0
27.97.219.101,920.0
37.228.104.194,240.5
27.48.201.189,86.0
27.109.10.98,113.0
27.97.208.233,1030.0
27.255.157.252,2324.0
27.106.46.74,158.0
37.228.104.44,1007.0
37.228.104.98,1460.6666666666667
37.228.105.101,0.0
37.228.106.10,624.0
37.228.106.242,907.6666666666666
37.228.107.179,834.5
37.228.107.121,779.0
49.202.20.48,397.0
49.248.133.103,854.0
49.206.175.242,834.0
49.203.116.102,628.0
43.252.199.194,596.0
49.207.162.134,1542.0
49.205.247.118,440.0
49.206.220.239,357.0
49.206.231.126,0.0
49.15.20.158,475.0
49.207.232.123,593.0
49.15.67.92,641.0
49.204.247.240,257.0
38.101.197.164,855.0
49.248.59.160,1148.5
49.14.205.217,0.0
49.138.165.17,864.0
49.213.41.218,535.0
49.200.87.150,599.0
49.207.190.68,16.0
49.204.83.115,919.0
45.114.60.46,799.0
49.204.38.245,259.0
49.14.105.115,0.0
43.255.141.94,997.0
49.207.184.228,998.0
59.182.157.144,540.0
49.249.34.45,491.0
59.182.145.130,135.0
59.91.231.225,868.0
61.12.96.163,555.0
59.88.57.217,469.0
59.94.214.167,885.0
59.176.106.53,912.0
54.205.51.121,125.0
61.246.49.134,497.0
52.24.6.250,0.0
61.12.94.30,829.0
59.97.18.65,1065.0
59.88.13.3,854.0
59.97.16.103,938.0
59.93.203.151,0.0
59.90.40.199,22.0
59.181.83.39,504.0
60.243.209.24,504.0
59.97.30.209,883.0
64.71.142.207,369.0
70.39.187.108,133.5
66.249.85.192,0.0
70.39.186.243,919.0
66.85.148.53,127.0
70.39.187.120,869.0
8.37.224.60,0.0
72.163.220.23,789.0
8.37.225.194,519.0
