clientIp,avg(sessionTime)
1.186.224.199,0.0
1.187.125.168,502.0
1.187.226.117,250.0
1.187.168.229,928.0
1.22.190.88,666.0
1.22.115.112,560.0
1.38.23.127,465.5
1.38.18.9,359.0
1.39.15.166,36.0
1.39.11.237,275.0
1.39.63.31,475.0
1.39.62.243,0.0
1.39.34.192,0.0
1.39.32.46,406.0
1.39.32.209,621.0
1.39.32.228,401.0
1.39.80.104,54.0
1.39.97.45,582.0
101.212.65.199,166.33333333333334
101.222.231.101,745.0
101.223.59.191,923.0
101.62.176.108,353.0
101.62.246.116,885.0
101.222.228.76,614.0
101.221.135.133,1123.0
101.223.14.224,247.0
101.212.65.76,165.0
101.212.69.215,1213.0
101.212.70.118,995.0
101.59.195.104,1080.0
101.59.253.98,975.0
101.57.73.221,199.0
101.221.136.165,1938.0
101.212.69.110,553.0
103.16.70.144,1256.0
101.212.66.56,489.0
101.63.69.103,212.0
101.212.69.12,0.0
101.222.182.247,721.0
103.1.100.11,0.0
101.59.253.79,454.0
101.222.179.1,308.0
101.212.68.40,916.0
101.221.136.203,0.0
103.19.149.0,579.0
103.17.87.146,158.0
103.228.192.173,964.0
103.232.10.73,280.0
103.225.176.85,0.0
103.19.88.146,64.0
103.240.162.61,634.0
103.244.120.116,535.0
103.37.201.105,606.0
103.252.25.166,884.0
103.232.129.211,641.0
103.245.12.180,1179.0
103.252.25.170,71.0
103.38.247.235,791.0
103.51.211.45,233.0
103.55.91.112,782.0
103.56.252.19,498.5
103.6.156.177,486.0
106.216.133.159,735.0
106.215.159.217,472.0
106.219.15.122,240.0
106.220.165.57,493.0
106.220.41.213,775.0
103.8.194.114,139.0
106.220.41.96,708.0
103.8.42.89,938.0
106.220.245.128,306.0
106.223.130.145,890.5
106.216.133.10,794.0
106.208.104.161,0.0
106.205.156.44,13.0
106.215.131.138,1151.0
106.194.54.8,529.0
106.194.30.147,848.0
106.219.54.31,990.0
106.51.111.246,997.0
106.51.130.207,656.0
106.76.26.133,636.0
106.76.59.35,0.0
106.79.23.238,0.0
106.77.148.111,0.0
107.167.107.40,821.0
106.79.22.188,0.0
106.76.149.141,591.0
106.78.224.7,687.0
107.167.107.226,593.0
106.51.140.67,28.0
106.78.101.19,933.0
106.51.141.229,1670.0
106.76.133.134,971.0
106.67.46.98,234.0
106.67.38.229,49.0
106.78.18.206,678.0
106.79.124.149,520.0
106.67.108.154,647.0
106.76.127.184,235.0
106.51.242.134,185.0
106.51.131.156,808.0
106.76.236.36,913.0
107.167.109.88,858.0
107.167.99.176,277.5
110.172.19.147,0.0
111.93.53.130,1054.8
110.227.191.226,830.0
111.91.57.98,0.0
112.133.244.187,0.0
111.93.62.51,0.0
112.79.35.100,1294.0
112.79.36.145,306.5
112.79.36.229,128.5
112.79.37.97,0.0
112.79.39.119,866.0
113.19.99.99,543.0
113.193.131.191,732.0
113.193.203.30,0.0
113.193.197.33,784.0
114.143.135.162,648.0
115.113.117.48,1008.0
113.193.101.177,864.0
114.143.8.174,289.0
112.79.39.208,916.0
115.113.250.2,2301.0
115.113.42.99,785.0
115.114.108.35,767.5
115.118.186.41,678.0
115.118.146.194,731.0
115.117.73.2,386.0
115.118.7.146,773.4
115.245.193.62,845.0
115.185.144.194,322.0
115.187.36.249,773.0
115.245.24.64,432.0
115.242.238.230,546.0
115.187.63.48,428.0
115.245.149.130,101.0
115.248.1.1,1347.75
115.245.222.182,434.0
115.248.107.101,154.0
115.250.13.234,294.0
115.250.4.232,0.0
115.249.121.109,879.0
115.249.82.49,828.0
115.250.80.25,738.0
115.250.50.125,745.0
115.69.92.30,626.6666666666666
116.203.20.140,61.0
116.203.80.252,498.0
116.68.101.36,0.0
116.202.143.138,92.0
116.203.204.217,775.0
116.203.75.135,40.0
116.73.146.56,10.0
116.199.168.254,133.0
116.203.78.33,556.0
117.192.71.58,892.0
117.193.16.49,187.0
117.193.237.40,152.0
117.193.95.48,2448.0
117.197.66.17,20.0
117.199.130.48,637.0
117.194.58.185,953.0
117.201.17.180,1053.0
117.203.119.207,865.0
117.204.229.142,595.6666666666666
117.197.10.68,0.0
117.195.69.127,389.0
117.197.136.131,0.0
117.196.90.254,0.0
117.199.175.6,531.0
117.201.185.55,0.0
117.197.14.129,687.0
117.201.238.210,971.0
117.197.157.116,330.0
117.200.232.51,461.0
117.196.218.90,615.0
117.203.84.39,985.0
117.196.183.13,967.0
117.200.252.36,209.0
117.211.151.42,0.0
117.212.179.154,917.0
117.208.124.45,92.0
117.208.11.41,604.0
117.205.168.217,359.0
117.212.190.207,1644.0
117.210.170.61,0.0
117.207.120.176,428.0
117.207.248.205,633.0
117.207.61.95,0.0
117.207.80.183,615.0
117.213.201.155,446.5
117.212.200.103,0.0
117.209.234.122,0.0
117.215.198.200,1949.0
117.214.180.121,926.0
117.214.91.98,968.0
117.216.117.2,0.0
117.216.194.218,678.0
117.220.99.11,571.5
117.214.251.130,874.0
117.222.229.115,812.0
117.222.27.33,715.0
117.228.31.38,751.0
117.223.17.94,745.0
117.230.159.139,405.0
117.228.69.103,16.0
117.233.75.106,652.0
117.221.94.155,888.0
117.239.218.122,383.5
117.222.227.19,857.0
117.223.208.56,874.0
117.234.200.19,979.0
117.223.82.173,249.0
117.222.29.2,169.0
117.239.52.209,1001.5
117.244.100.149,1754.5
117.241.216.245,984.0
117.241.218.84,0.0
117.241.45.255,392.0
117.239.60.194,691.0
117.244.224.41,1447.0
117.247.179.217,688.0
117.247.55.3,925.5
117.251.176.23,0.0
117.253.207.85,0.0
117.247.66.37,1949.0
117.253.106.150,0.0
117.248.152.28,993.0
117.253.166.143,0.0
117.253.210.142,0.0
117.248.102.1,0.0
117.253.214.7,190.5
117.254.170.224,839.0
117.255.254.130,549.0
119.151.20.21,586.3333333333334
120.60.178.40,880.0
120.56.135.106,0.0
120.60.198.124,586.0
120.59.232.140,64.0
120.57.201.214,0.0
120.59.175.165,349.0
121.243.22.130,600.25
120.56.240.187,835.0
119.82.113.74,0.0
120.59.59.23,991.0
120.60.192.135,590.0
120.138.126.21,261.0
120.60.57.98,0.0
121.244.155.254,972.0
121.244.192.66,31.0
122.163.89.60,795.0
122.160.162.194,862.0
122.15.70.145,675.0
122.162.125.9,210.0
122.160.216.82,704.0
122.15.127.25,487.0
121.245.115.203,466.0
122.162.160.237,918.0
122.161.199.9,358.0
122.168.5.198,0.0
122.168.123.10,0.0
122.165.15.76,649.0
122.171.183.49,684.0
122.167.72.160,0.0
122.172.135.104,1169.25
122.167.134.132,1866.0
122.172.201.86,0.0
122.178.140.140,960.0
122.174.241.140,262.0
122.177.136.204,1125.0
122.180.145.245,404.0
122.179.59.168,0.0
122.177.240.9,899.0
123.125.71.71,0.0
122.177.239.137,654.0
122.182.3.98,0.0
122.175.231.156,976.0
122.173.24.11,996.0
122.178.89.150,11.0
122.177.2.59,956.0
122.172.135.117,815.0
122.173.231.135,0.0
123.136.18.22,1328.25
123.236.121.68,0.0
125.21.246.131,110.0
123.236.125.59,750.0
123.252.225.57,963.0
124.123.210.71,993.0
124.253.161.51,654.0
124.155.250.148,176.0
123.236.58.249,0.0
124.123.177.232,185.0
123.63.213.217,0.0
125.21.254.121,530.3333333333334
123.239.165.126,534.0
123.63.33.243,844.0
124.123.254.247,559.0
124.123.134.93,765.0
123.239.83.199,618.0
123.238.8.21,0.0
123.63.124.90,0.0
125.22.11.19,404.5
125.22.54.142,854.0
136.2.1.105,805.0
14.139.181.178,341.0
125.62.196.161,344.0
128.185.143.216,313.0
128.185.161.147,554.0
14.139.183.120,803.5
14.176.86.25,991.0
14.140.240.46,784.0
14.139.235.3,706.0
14.141.134.243,373.0
14.96.193.74,693.0
14.194.56.6,15.0
14.141.187.52,445.0
14.96.47.212,935.0
14.96.89.3,710.0
14.99.21.9,466.0
163.47.13.144,27.0
14.96.98.42,1215.0
14.98.49.98,806.0
164.100.1.150,828.6666666666666
160.33.195.20,788.0
144.36.222.238,954.0
14.98.74.203,70.0
164.100.180.45,658.0
168.235.194.197,0.0
168.235.195.126,268.3333333333333
168.235.198.72,0.0
17.149.225.71,0.0
170.248.0.162,509.0
171.76.136.70,126.0
172.56.35.117,742.0
170.248.160.61,376.0
173.252.110.118,14.666666666666666
170.248.139.161,287.0
171.49.143.151,872.0
175.101.68.99,785.5
180.211.120.194,111.0
180.151.235.108,458.0
180.179.142.49,2.0
180.215.123.170,525.0
180.215.7.13,298.0
180.215.91.222,2449.0
182.156.82.122,47.0
182.72.77.149,867.0
182.70.211.74,690.0
182.68.184.232,0.0
182.66.29.14,0.0
182.70.20.248,0.0
182.66.40.98,598.0
182.64.155.214,0.0
182.69.151.148,2051.0
182.66.29.252,0.0
182.66.9.174,688.0
182.69.197.175,714.0
182.66.16.8,608.0
182.70.101.169,708.0
182.69.78.158,730.0
182.19.89.185,746.0
182.65.204.242,401.0
182.74.116.198,852.0
182.73.90.158,549.0
182.74.58.110,19.0
182.74.170.250,701.0
182.73.81.153,1022.0
183.83.3.54,851.0
195.232.147.116,899.5
183.87.60.142,983.0
183.87.106.220,895.0
182.75.59.106,137.0
202.129.240.141,967.5
199.190.46.41,806.0
202.47.114.236,627.0
202.130.151.35,438.0
203.101.109.226,1498.5
202.191.186.70,0.0
202.41.2.21,1079.0
202.142.77.146,0.0
202.133.55.169,715.0
202.62.74.210,907.0
202.71.29.40,528.0
203.109.100.149,818.0
203.112.87.220,767.0
203.77.177.174,1164.5
203.99.211.19,872.3333333333334
223.196.84.166,0.0
220.225.127.90,1018.0
210.56.100.194,518.0
223.196.172.204,333.0
223.176.142.135,952.0
223.176.167.54,0.0
219.91.162.151,0.0
223.176.30.203,147.0
223.176.162.3,809.0
223.176.184.181,895.0
223.176.131.249,797.0
205.228.82.140,382.0
223.176.48.198,299.0
208.89.62.241,430.0
208.42.251.123,1966.0
27.255.219.254,455.0
37.228.104.121,995.0
