clientIp,avg(sessionTime)
1.22.177.5,474.0
1.187.211.222,588.0
1.187.207.133,593.0
1.22.122.49,598.0
1.187.128.209,421.0
1.38.19.83,0.0
1.22.3.195,0.0
1.23.51.18,449.0
1.38.17.212,0.0
1.23.170.113,608.0
1.38.17.242,613.0
1.38.21.100,905.0
1.38.22.59,648.6666666666666
1.39.12.234,775.0
1.39.12.105,23.0
1.39.13.50,708.0
1.39.14.140,385.0
1.39.14.107,257.0
1.39.14.202,496.0
1.39.32.221,390.5
1.39.46.182,0.0
1.39.62.39,600.0
1.39.60.42,670.0
101.212.72.30,949.0
1.39.96.134,1298.0
101.212.72.216,812.0
101.212.66.120,670.0
101.212.70.235,0.0
101.221.134.166,768.5
101.212.66.129,1013.0
1.39.96.149,175.0
101.212.70.179,1114.0
1.39.80.45,522.0
101.222.187.28,0.0
101.222.162.153,551.0
101.222.233.103,638.0
101.57.167.2,657.6666666666666
103.10.227.190,337.0
103.18.70.238,592.0
103.21.187.126,845.0
101.57.5.194,173.0
103.12.133.45,68.0
103.16.59.145,329.0
103.15.60.114,0.0
101.57.174.27,877.0
101.63.201.42,690.0
103.248.35.148,852.0
103.228.36.89,0.0
103.232.8.24,96.0
103.229.24.214,64.0
103.25.0.35,795.5
103.21.77.110,475.0
103.231.32.94,0.0
103.229.244.0,125.0
103.240.208.21,96.0
103.232.131.55,473.0
103.249.76.58,1003.0
103.226.143.103,725.0
106.51.142.19,794.0
106.220.235.2,0.0
106.76.49.104,780.0
106.51.72.238,719.0
103.6.157.158,566.0
106.51.142.221,908.0
103.255.144.178,868.0
103.59.106.97,582.0
106.192.171.20,392.0
106.76.191.18,1095.0
106.67.164.187,390.0
103.28.157.44,0.0
106.76.63.244,696.5
106.51.235.173,333.0
106.213.177.79,390.0
104.190.156.211,0.0
106.51.232.93,0.0
103.253.208.52,183.0
103.250.189.174,391.0
103.46.201.45,47.0
106.76.60.156,548.0
106.208.104.47,8.0
103.50.6.25,736.0
106.51.141.55,0.0
103.43.4.76,1016.0
106.221.152.148,351.0
106.215.136.24,377.0
106.216.155.46,654.0
103.51.55.107,490.0
103.251.59.8,896.0
103.37.201.23,415.0
106.192.140.75,0.0
106.66.115.3,834.0
103.252.26.90,0.0
106.51.85.74,456.0
103.6.156.131,846.0
106.216.156.227,898.0
103.6.167.23,1227.0
106.215.184.52,900.0
106.79.107.64,528.0
106.79.30.123,349.0
106.77.56.147,2.0
106.76.9.54,620.0
106.79.114.106,0.0
107.167.108.192,868.0
106.79.17.234,968.0
106.77.55.41,248.0
111.119.234.88,0.0
112.133.222.134,1635.0
111.92.0.90,435.0
110.225.42.247,813.0
112.196.159.215,0.0
112.133.232.18,717.0
112.79.35.235,711.5
112.79.35.56,990.0
112.79.36.50,807.0
115.249.49.138,0.0
113.193.48.200,291.0
116.203.73.173,428.0
115.117.118.38,0.0
115.112.122.35,890.0
