clientIp,avg(sessionTime)
1.186.144.110,0.0
1.187.214.14,704.0
1.38.19.19,320.5
1.23.154.235,625.0
1.187.97.33,943.0
1.23.97.159,315.0
1.23.98.110,988.0
1.23.37.131,989.0
1.186.41.40,63.0
1.186.41.3,1207.0
1.22.122.38,1107.0
1.186.75.68,292.0
1.23.137.144,827.0
1.39.15.77,842.0
1.39.33.142,763.0
1.39.34.3,991.0
1.39.10.88,727.0
1.39.15.48,349.0
1.38.19.59,1784.0
1.39.60.137,288.25
1.39.12.158,0.0
1.39.14.136,919.0
1.39.33.35,25.0
1.39.62.145,548.5
100.43.81.132,961.0
101.2.104.201,944.0
1.39.62.80,458.0
101.2.59.59,592.0
101.212.66.154,460.0
101.212.71.122,355.0
101.222.187.245,521.0
103.18.159.123,514.0
101.63.137.21,1862.0
101.57.168.196,700.0
101.222.189.129,620.0
101.222.253.101,0.0
101.59.195.78,393.0
101.57.50.191,499.0
101.212.72.61,390.0
101.223.16.63,587.0
101.57.79.64,713.0
101.62.191.190,458.0
101.57.112.135,31.0
101.222.160.133,0.0
101.62.239.57,1053.0
101.59.221.46,859.0
101.63.69.145,442.0
101.57.122.151,943.0
101.59.84.34,949.0
103.21.127.78,1914.4
101.214.24.111,853.0
101.222.191.248,847.0
101.222.238.247,77.0
103.233.114.162,547.5
103.21.234.155,908.0
103.49.118.88,511.0
106.220.228.207,337.0
103.245.116.233,705.0
103.242.158.234,916.0
106.212.90.253,423.0
106.218.68.95,845.0
103.51.138.238,0.0
103.238.107.196,0.0
103.237.159.194,828.0
106.67.24.10,910.0
103.245.68.249,0.0
106.67.146.217,891.0
106.215.161.162,949.0
103.59.196.51,145.0
106.215.179.109,977.0
106.196.23.1,852.0
106.219.50.178,339.0
103.25.85.145,992.0
103.59.153.75,579.0
106.66.83.37,595.0
106.220.203.62,0.0
103.36.120.34,451.0
106.194.82.57,857.0
106.215.150.126,0.0
103.25.134.195,687.0
106.76.191.100,0.0
106.192.150.170,0.0
104.155.32.200,339.0
106.215.171.149,669.0
103.44.138.155,746.0
106.51.239.174,1405.0
106.76.129.35,570.0
106.216.167.29,1091.0
106.76.154.197,0.0
106.216.154.61,1062.0
