clientIp,avg(sessionTime)
1.186.76.1,791.0
1.38.16.105,1814.0
1.187.135.129,609.0
1.22.187.199,676.0
1.187.224.117,0.0
1.23.112.166,755.0
1.38.19.35,521.5
1.38.19.16,110.0
1.38.21.36,899.3333333333334
1.39.10.123,56.0
1.39.13.134,474.0
1.39.13.30,146.5
1.39.60.231,180.0
1.39.14.55,246.0
1.39.80.55,213.0
1.39.97.36,386.0
1.39.96.152,1145.0
1.39.96.202,900.0
101.222.104.241,0.0
101.63.180.106,1192.0
101.209.165.140,557.0
101.0.40.168,924.0
103.16.70.143,1599.5
101.59.249.140,812.0
101.222.250.214,694.0
101.212.65.101,911.0
1.39.97.40,273.0
103.12.135.31,813.0
101.57.141.174,0.0
101.2.69.10,604.0
103.17.130.91,758.0
103.232.224.253,1224.1666666666667
103.227.98.48,726.0
103.240.206.107,574.0
103.240.204.253,890.0
103.244.127.250,581.0
103.24.22.86,1016.0
106.196.238.154,288.0
103.26.169.42,1429.0
106.210.40.122,90.0
106.220.60.113,0.0
106.220.233.13,41.0
106.51.233.232,0.0
103.51.139.21,453.0
106.221.135.154,0.0
106.51.140.237,611.0
106.216.159.94,0.0
106.219.35.84,937.0
106.51.242.47,1065.0
103.40.200.179,0.0
106.51.243.75,396.0
103.42.85.14,0.0
106.51.235.8,1.0
106.208.167.203,887.0
106.216.167.89,1024.0
103.250.190.97,0.0
106.220.52.62,866.0
103.50.82.31,0.0
106.194.89.224,701.0
106.194.95.240,454.0
106.218.157.113,881.0
106.221.151.220,813.0
106.51.226.120,1399.0
106.208.236.237,0.0
106.220.36.153,0.0
106.223.224.46,839.0
103.250.191.80,914.0
103.7.80.79,634.0
106.215.159.49,0.0
106.220.26.88,2202.0
106.221.158.144,0.0
106.218.69.156,814.0
106.208.76.241,751.0
103.245.197.246,763.0
106.216.138.72,713.0
106.66.17.16,1032.0
106.78.125.187,423.0
106.66.101.205,780.0
106.66.127.55,281.0
106.67.142.200,0.0
110.33.181.82,0.0
106.78.196.238,714.0
106.79.76.173,0.0
106.76.131.52,791.0
106.78.73.246,42.0
111.93.154.70,296.5
106.77.35.150,635.0
106.78.176.100,340.0
106.66.124.1,176.0
112.133.229.103,1341.0
111.93.246.222,0.0
111.93.179.99,0.0
111.93.191.86,692.0
112.79.35.210,536.5
112.133.229.121,0.0
112.133.229.110,1086.0
115.245.195.175,888.0
115.118.21.96,416.0
115.251.75.62,667.0
113.193.165.179,795.0
113.21.74.11,0.0
115.245.1.160,430.0
115.115.179.166,969.0
115.254.35.57,400.5
115.111.5.134,918.0
