clientIp,avg(sessionTime)
1.22.175.221,0.0
1.186.37.4,0.0
1.186.77.45,337.0
1.187.227.6,366.0
1.187.109.251,520.0
1.22.193.211,0.0
1.22.73.220,807.0
1.187.230.204,441.0
1.187.161.110,610.0
1.23.103.224,754.5
1.38.23.146,584.5
1.23.180.120,758.0
1.23.128.2,815.0
1.39.12.184,0.0
1.39.35.111,462.0
1.39.34.108,1186.0
1.39.62.154,902.0
1.39.33.26,160.0
1.39.40.77,0.0
1.39.80.102,495.6666666666667
1.39.46.36,932.0
1.39.62.94,377.0
1.39.62.152,1721.0
1.39.9.108,191.0
1.39.96.249,0.0
101.221.135.209,405.5
103.250.132.214,860.0
101.60.148.150,829.0
103.233.119.132,242.0
103.24.85.98,614.0
103.3.205.229,6.0
103.53.111.86,653.0
103.253.202.135,0.0
101.222.169.164,973.0
103.27.2.66,772.0
103.24.111.113,955.0
103.48.33.57,536.0
103.24.125.213,647.0
103.245.107.247,0.0
103.40.50.173,429.0
103.38.247.140,411.0
103.227.97.228,479.0
101.57.205.183,583.0
101.60.136.215,0.0
101.59.76.136,2559.0
103.37.201.125,568.0
103.252.24.170,632.0
103.51.210.34,310.0
106.219.15.118,0.0
106.220.59.156,416.0
106.219.56.196,0.0
106.216.174.97,0.0
106.220.33.91,183.0
106.211.74.242,405.0
106.215.175.228,0.0
106.206.80.171,0.0
106.215.181.102,98.0
106.192.148.185,0.0
106.51.134.22,443.0
106.223.65.76,870.0
106.220.64.248,583.0
106.220.28.91,264.0
106.220.192.158,1024.0
106.208.114.120,472.0
106.219.50.253,0.0
106.212.104.219,893.0
106.194.15.199,650.0
106.208.201.230,0.0
106.194.25.8,0.0
106.219.12.12,959.0
106.77.135.119,0.0
106.66.80.199,415.0
106.76.68.47,0.0
106.51.139.127,93.0
106.76.9.218,887.0
106.76.139.164,737.0
106.77.148.15,0.0
106.67.73.208,963.0
106.67.60.172,762.0
106.76.98.42,1054.0
106.66.120.108,986.0
106.66.255.234,0.0
106.78.52.233,0.0
106.78.91.197,686.0
107.167.107.147,1005.0
106.78.188.242,968.0
107.167.108.141,787.5
107.167.109.1,655.8
107.167.108.4,458.0
111.92.80.210,93.0
112.196.72.163,39.0
111.93.133.74,1146.0
111.93.206.210,940.0
112.196.183.178,904.0
110.226.36.151,992.0
112.79.36.108,761.5
112.79.36.124,615.5
112.79.38.174,0.0
112.79.38.216,539.5
113.193.156.51,708.0
113.193.22.50,377.0
115.244.235.63,1043.0
115.250.102.63,220.0
