clientIp,avg(sessionTime)
1.186.247.60,275.0
1.186.28.220,781.5
1.186.48.82,615.0
1.186.38.20,566.0
1.186.37.49,760.0
1.186.41.26,246.0
1.187.187.111,0.0
1.187.46.65,234.0
1.22.155.130,0.0
1.187.208.2,902.0
1.23.84.9,746.0
1.38.22.240,421.0
1.38.17.179,0.0
1.23.209.177,620.0
1.187.237.21,153.0
1.23.153.115,595.0
1.39.11.28,0.0
1.39.12.226,727.0
1.39.13.63,64.5
1.39.14.186,681.0
1.39.14.210,349.0
1.39.33.1,604.0
1.39.32.192,1431.0
1.39.15.239,377.0
1.39.33.18,854.5
1.39.40.118,458.0
1.39.33.238,0.0
1.39.33.71,0.0
1.39.63.245,1385.0
1.39.63.52,737.5
1.39.62.234,1892.0
1.39.34.76,896.0
1.39.62.91,138.0
1.39.35.125,769.0
101.222.232.105,85.0
103.245.196.178,6.0
103.17.80.255,956.0
103.245.70.117,804.0
101.60.150.189,157.0
1.39.9.139,446.0
101.222.70.59,0.0
101.60.135.10,0.0
101.63.169.66,987.0
103.249.43.226,1072.6
101.220.64.86,0.0
101.214.85.247,802.0
101.220.20.128,45.0
101.221.135.61,414.0
103.17.129.167,661.0
101.63.157.29,0.0
101.56.165.56,988.0
101.222.235.251,152.0
1.39.9.158,0.0
101.62.252.116,901.0
101.222.162.215,987.0
103.251.188.190,174.0
103.251.83.162,844.5
103.251.219.27,0.0
103.252.27.211,526.0
103.31.189.210,386.0
106.220.51.69,0.0
103.47.153.41,465.0
103.51.72.10,847.0
106.220.51.194,880.0
103.44.157.3,0.0
106.51.232.129,155.0
106.196.69.7,900.0
106.196.151.134,849.0
106.208.124.22,1007.0
106.194.38.89,1105.0
106.201.216.204,739.0
106.204.118.30,349.0
106.221.149.110,594.0
106.220.190.121,0.0
106.208.24.22,546.0
106.51.136.143,0.0
106.215.170.180,795.0
106.192.174.76,856.0
106.51.139.58,0.0
103.38.244.131,449.0
106.192.185.63,794.0
106.77.253.66,0.0
106.78.52.214,539.0
106.78.90.180,762.0
106.77.114.235,1988.0
106.77.197.163,0.0
106.77.111.154,0.0
106.76.191.24,0.0
106.76.31.172,739.0
106.78.2.17,982.0
107.167.107.182,750.0
106.76.22.17,0.0
106.76.216.45,0.0
106.77.89.126,1004.0
106.67.142.34,920.0
106.77.118.42,195.0
106.77.179.244,0.0
107.167.107.242,984.0
107.167.109.206,605.0
107.167.109.210,1136.0
111.91.100.231,375.0
112.196.190.197,0.0
112.79.37.83,343.0
111.91.25.211,883.0
112.133.229.125,855.0
113.193.187.70,0.0
113.193.130.84,492.0
114.143.193.2,1086.5
115.248.50.29,940.25
115.248.240.237,0.0
115.115.75.194,865.0
115.245.42.214,1009.0
115.241.15.212,806.0
115.118.209.5,824.0
115.160.252.62,1728.0
115.118.145.5,625.0
115.242.184.246,803.0
115.241.65.137,493.0
115.184.241.154,883.0
115.245.132.158,613.0
115.244.238.62,971.0
115.251.166.165,343.0
115.250.79.48,0.0
116.14.171.149,183.0
115.251.102.158,768.0
115.254.103.202,0.0
115.250.25.230,1149.0
