clientIp,avg(sessionTime)
1.187.200.254,302.5
1.187.108.146,409.0
1.187.103.5,852.0
1.39.12.130,781.0
1.187.204.212,0.0
1.22.85.168,967.0
1.38.22.79,1365.0
1.39.10.155,681.0
1.187.234.112,0.0
1.39.13.16,761.0
1.39.14.79,1323.0
1.22.128.225,933.0
1.22.177.53,0.0
1.39.14.10,575.0
1.38.19.47,635.0
1.38.17.129,925.0
1.22.46.157,175.0
1.187.249.123,0.0
1.38.17.38,0.0
1.23.97.132,0.0
1.23.168.126,890.0
1.39.61.26,754.0
1.39.45.156,25.0
1.39.62.201,366.0
1.39.32.65,745.0
1.39.40.28,71.0
1.39.63.102,808.0
1.39.63.165,798.0
101.223.2.171,0.0
101.222.246.200,0.0
101.222.240.35,0.0
101.221.134.235,22.0
101.57.120.208,1201.0
101.62.214.120,400.0
101.58.219.30,0.0
101.222.168.208,0.0
101.62.153.137,493.0
1.39.63.241,767.0
101.62.175.28,887.0
101.63.176.239,727.0
101.57.4.35,991.0
101.212.72.141,596.0
1.39.96.191,0.0
101.56.176.72,545.0
103.18.72.55,544.0
1.39.80.91,2633.0
103.241.135.193,0.0
103.225.188.211,856.0
103.227.99.77,0.0
103.232.127.17,872.0
103.230.21.29,0.0
103.230.23.84,576.0
103.19.138.64,948.0
103.228.193.134,0.0
103.237.58.232,879.0
103.242.154.155,77.0
106.77.152.110,201.0
106.206.143.167,120.0
106.194.26.215,313.0
103.244.240.241,1002.0
103.36.126.233,0.0
103.44.142.216,0.0
106.220.145.8,880.0
106.217.99.69,0.0
103.37.201.66,198.0
106.194.27.225,834.0
103.8.42.10,542.0
106.219.42.48,354.0
106.215.157.34,1579.0
103.242.188.181,0.0
106.219.61.95,768.0
103.255.226.219,830.0
103.38.246.175,203.0
106.223.162.163,0.0
106.77.244.29,1928.0
106.221.140.220,656.0
106.203.213.252,537.0
106.220.57.202,483.0
106.208.129.134,0.0
106.51.81.155,801.0
106.78.61.80,0.0
106.79.157.192,444.0
106.220.20.101,0.0
106.51.56.87,863.0
106.77.200.144,877.0
106.206.151.29,1666.0
106.51.139.220,0.0
103.56.239.238,0.0
106.221.141.0,0.0
106.67.63.168,970.0
106.220.137.81,1168.0
106.78.93.217,0.0
106.79.145.3,890.0
106.67.156.109,0.0
106.51.243.104,475.0
106.77.209.152,0.0
107.167.107.120,331.5
106.194.49.141,861.0
106.77.70.52,1003.0
107.167.107.81,468.5
107.167.108.187,1033.3333333333333
107.167.109.202,744.3333333333334
111.118.249.22,0.0
111.91.3.222,0.0
107.167.109.62,1016.0
112.79.35.1,1166.0
115.111.60.166,1194.0
113.193.40.24,1279.0
114.69.233.154,0.0
113.193.63.103,0.0
113.193.108.170,823.0
115.112.100.10,224.5
112.79.36.88,2068.0
112.79.38.13,364.0
113.193.105.212,176.0
115.187.36.16,722.0
115.245.204.138,559.0
115.245.168.27,176.0
115.244.197.140,867.0
115.118.71.103,568.0
115.248.69.17,561.5
115.241.80.98,550.0
115.245.200.77,0.0
115.112.109.170,1.0
115.118.169.183,442.0
117.207.35.27,0.0
117.195.187.97,0.0
117.200.182.51,774.0
117.192.166.27,0.0
115.250.66.185,418.0
117.214.68.149,885.0
117.206.203.46,1683.0
117.253.107.190,236.0
117.197.76.109,144.0
116.193.141.221,242.0
117.194.135.203,0.0
117.201.225.228,0.0
117.255.250.131,0.0
117.199.18.155,222.0
117.214.134.148,727.0
117.240.241.161,946.0
117.200.153.222,654.0
117.55.243.22,781.5
117.203.150.98,556.0
117.192.62.104,274.0
117.212.20.183,894.0
117.194.150.214,990.0
117.250.31.221,0.0
117.211.106.228,386.0
117.250.147.27,842.0
117.205.160.176,654.0
117.200.157.96,1038.0
117.193.45.18,772.0
117.209.241.83,646.0
115.250.112.167,1126.0
117.219.143.250,840.0
117.200.219.208,118.0
117.213.105.76,82.0
117.244.80.53,195.0
117.225.161.205,208.0
115.250.96.168,1384.0
117.241.6.103,808.0
117.199.26.156,914.0
117.254.179.27,2120.0
117.244.79.170,0.0
117.199.60.59,533.0
115.249.190.17,593.0
117.211.1.65,846.0
117.200.76.103,318.0
117.203.15.127,0.0
115.98.49.167,714.0
116.75.38.149,19.0
117.224.90.236,511.0
115.99.39.58,154.0
117.203.172.132,61.0
117.212.204.138,0.0
117.239.195.107,0.0
117.247.81.193,648.0
117.198.35.156,758.0
117.213.159.160,942.0
117.215.171.187,24.0
117.245.14.135,0.0
118.91.189.117,478.0
118.102.194.11,554.0
120.56.230.81,601.0
120.61.160.20,372.0
120.60.194.228,1161.0
120.56.152.162,713.0
119.82.113.18,465.0
120.61.221.16,718.0
120.57.149.6,0.0
120.60.180.22,498.0
122.15.56.56,902.5
120.138.117.162,631.0
120.56.161.8,823.0
120.58.194.68,0.0
120.89.75.213,796.0
120.59.161.13,849.0
122.15.62.213,930.0
122.161.249.243,1732.0
122.161.122.240,2587.0
122.175.166.238,818.0
122.167.118.15,890.0
122.173.173.38,740.0
122.174.88.140,649.0
122.178.91.191,0.0
122.180.144.226,1086.0
122.163.55.168,453.0
122.172.60.38,0.0
122.174.18.54,1912.0
122.178.166.82,203.0
122.161.46.177,0.0
122.162.137.216,222.0
122.164.212.213,74.0
122.178.178.73,997.0
122.173.21.197,894.0
122.169.59.155,385.0
122.177.109.152,527.0
122.177.180.156,0.0
122.161.39.235,182.0
122.180.181.205,790.0
122.168.177.226,667.0
122.170.157.37,68.0
