clientIp,avg(sessionTime)
1.39.32.121,638.0
1.187.62.31,699.0
1.23.5.27,23.0
1.22.10.53,519.0
1.186.38.11,0.0
1.186.138.134,278.0
1.187.197.229,299.0
1.23.5.164,1143.0
1.39.33.200,680.5
1.22.143.77,228.0
1.187.51.226,330.0
1.22.236.153,952.0
1.187.174.21,785.0
1.39.45.168,948.0
1.39.61.242,542.5
1.39.61.112,0.0
1.39.35.103,0.0
1.39.35.195,316.0
1.39.34.123,77.0
1.39.40.122,640.0
1.39.62.224,374.0
101.0.57.202,150.0
101.221.131.44,23.0
101.221.136.51,608.0
101.221.134.223,286.0
101.56.228.70,348.0
101.56.174.185,0.0
101.58.18.101,406.0
103.15.66.146,868.0
101.62.242.63,494.0
101.59.74.232,1112.0
103.15.64.74,758.0
103.16.71.68,67.0
103.228.192.64,0.0
103.232.234.221,485.0
103.230.152.211,286.0
103.51.57.175,0.0
103.25.0.69,124.0
103.240.195.111,987.0
103.38.245.81,258.0
103.24.88.34,0.0
103.251.49.96,822.0
103.28.140.5,171.0
103.243.47.34,0.0
103.8.195.26,528.6666666666666
103.254.55.213,159.0
103.24.23.238,718.0
103.52.223.221,530.0
103.253.173.229,88.0
103.252.24.200,715.0
103.38.247.120,0.0
103.47.56.74,0.0
103.250.17.103,564.0
103.38.68.104,813.0
103.7.79.31,494.0
103.48.91.164,656.0
106.51.233.70,796.0
107.167.108.88,892.0
106.208.158.247,641.0
106.197.219.184,714.0
106.208.75.32,775.0
106.212.78.103,877.0
107.167.108.146,2961.0
106.208.2.253,646.0
106.67.54.118,0.0
106.210.78.145,0.0
106.220.177.206,2671.0
106.208.8.127,994.0
106.192.152.41,49.0
106.208.241.208,965.0
106.78.122.163,453.0
106.66.88.96,1098.0
106.76.163.226,0.0
106.51.243.237,596.0
106.51.135.207,706.0
106.217.21.234,0.0
106.215.144.87,0.0
106.220.242.142,492.0
106.215.173.179,885.0
106.67.19.249,734.0
106.220.238.161,0.0
106.67.138.103,493.0
106.76.97.128,678.0
106.220.40.120,0.0
106.218.201.111,508.0
106.78.73.173,0.0
106.79.104.183,248.0
106.192.174.34,845.0
106.212.27.212,0.0
106.78.27.66,761.0
106.215.143.206,721.0
106.220.151.157,185.0
106.215.169.36,1102.0
106.67.45.127,0.0
107.167.108.199,164.0
106.79.15.126,959.0
106.76.167.98,525.0
106.208.144.189,403.0
112.79.35.108,262.8333333333333
112.133.246.12,491.0
111.92.63.2,579.0
107.167.112.110,681.0
112.110.87.145,328.0
111.91.100.128,0.0
112.196.42.186,942.0
112.133.232.73,0.0
110.225.122.6,179.0
112.79.36.195,995.0
112.79.36.223,983.0
115.111.229.130,740.0
113.193.90.57,427.0
112.79.39.64,904.0
115.112.233.233,814.0
115.114.135.174,1362.5
114.143.142.249,0.0
112.79.39.54,1070.0
113.193.255.43,828.0
113.193.78.242,89.0
114.143.117.101,1146.0
112.79.39.25,476.0
115.187.38.79,0.0
115.187.55.203,551.0
115.118.255.191,620.0
115.185.145.98,649.0
115.118.255.254,886.0
115.242.255.2,0.0
115.245.4.219,1004.0
115.118.162.56,787.0
115.246.1.114,0.0
115.242.146.234,1226.0
115.184.199.64,922.0
115.115.84.170,978.0
115.241.94.116,713.0
115.248.57.178,876.0
115.246.86.97,0.0
115.249.66.81,1021.0
115.250.25.204,0.0
115.250.44.132,49.0
115.98.54.147,749.0
115.250.113.70,299.0
115.250.45.110,699.0
115.250.4.77,0.0
115.69.255.228,356.0
116.14.151.223,0.0
116.193.141.180,652.0
116.119.128.25,0.0
