clientIp,avg(sessionTime)
1.22.43.172,947.0
1.187.166.171,353.0
1.38.19.178,2583.0
1.38.18.23,1058.0
1.187.161.227,0.0
1.23.153.182,468.0
1.186.38.10,960.0
1.187.206.50,974.0
1.38.23.95,256.0
1.23.65.88,843.0
1.39.14.247,460.5
1.39.15.57,1212.5
1.39.32.236,515.0
1.39.34.241,496.5
1.39.32.189,0.0
1.39.46.164,0.0
1.39.35.162,1999.0
1.39.46.226,289.0
1.39.96.248,458.5
1.39.8.176,424.0
1.39.63.206,680.0
101.2.1.216,0.0
101.59.227.229,1084.0
101.222.237.113,968.0
101.222.246.174,745.0
103.226.203.34,723.0
101.212.66.82,596.0
101.63.221.36,805.0
101.62.196.25,0.0
103.235.3.26,522.5
101.212.69.189,913.0
101.63.32.229,405.0
101.56.175.75,0.0
101.221.135.132,0.0
101.59.238.55,806.0
101.221.135.226,206.0
101.62.171.146,376.0
103.227.96.205,514.0
101.56.174.121,808.0
101.222.243.146,35.0
103.17.82.206,281.0
101.221.134.106,547.0
101.213.65.28,1113.0
103.24.109.41,0.0
103.245.198.138,590.0
106.194.30.39,0.0
106.192.137.181,944.0
106.216.153.154,0.0
106.194.88.189,726.0
106.216.139.190,1628.0
103.46.201.226,0.0
106.219.17.253,898.0
106.218.237.218,480.0
106.215.152.44,1057.0
106.215.145.55,765.0
106.212.99.2,270.0
106.208.151.109,0.0
103.251.221.156,511.0
106.194.80.64,701.0
103.40.48.42,868.0
103.26.48.242,910.0
103.29.158.174,376.0
103.252.24.52,0.0
106.51.242.241,944.0
106.79.15.93,374.0
106.67.8.35,0.0
106.51.42.35,836.0
106.79.13.104,0.0
106.76.14.183,512.0
106.220.92.152,734.0
106.76.63.72,0.0
106.67.12.18,0.0
106.76.127.175,1096.0
106.79.166.124,820.0
106.66.193.49,935.0
106.77.200.183,819.0
106.76.9.115,434.0
106.219.37.137,347.0
106.51.243.231,834.0
106.79.80.244,758.0
106.66.243.216,300.0
106.78.229.41,408.0
106.77.186.30,0.0
106.221.137.190,0.0
106.79.17.135,0.0
106.78.39.221,921.0
106.79.71.26,831.0
106.220.61.71,0.0
106.51.192.138,523.0
107.167.108.49,668.3333333333334
106.219.4.79,731.0
106.220.48.117,1084.0
106.67.151.148,0.0
106.79.180.115,342.0
106.67.125.82,792.0
106.78.198.228,0.0
106.66.91.91,706.0
107.167.109.35,813.3333333333334
111.93.247.58,820.0
112.79.35.34,554.0
107.167.112.109,446.0
112.196.77.14,278.0
112.196.34.74,641.0
112.79.36.1,439.6666666666667
112.79.39.209,798.5
112.79.37.23,0.0
112.79.37.65,804.0
117.247.148.151,502.0
115.250.44.128,2527.0
117.215.165.24,839.0
117.210.98.197,2057.0
117.214.0.145,607.0
117.211.25.90,0.0
117.208.176.92,985.0
117.204.156.156,310.0
117.215.87.209,994.0
116.202.185.30,388.0
117.206.151.164,202.0
115.252.220.73,415.0
117.251.155.239,719.0
117.202.92.21,948.0
117.201.201.225,881.0
115.115.211.206,502.0
117.204.51.23,266.0
117.211.150.148,23.0
115.250.94.135,159.0
117.211.20.43,743.0
117.195.156.65,867.0
117.241.109.2,165.0
117.204.58.130,0.0
117.239.15.101,641.0
117.204.61.102,405.0
117.192.122.115,0.0
117.211.175.172,0.0
117.251.150.239,465.0
115.254.123.57,675.0
117.206.166.247,561.0
117.241.27.75,294.0
117.221.212.136,718.0
117.253.210.89,0.0
117.211.128.47,308.0
115.250.124.132,0.0
115.245.30.137,0.0
115.250.103.137,0.0
117.197.236.244,930.0
117.214.62.128,1010.0
117.207.212.193,70.0
113.193.19.132,346.0
114.143.87.35,1178.0
117.228.43.50,918.0
117.218.239.115,729.0
117.192.152.113,758.0
117.196.154.55,127.0
117.206.104.36,926.0
117.253.236.106,0.0
117.192.164.89,0.0
116.203.236.131,290.0
117.198.47.67,54.0
117.244.105.60,253.0
117.193.33.118,329.0
117.222.155.82,860.0
117.196.252.71,440.0
115.242.236.68,2193.0
117.217.232.58,1161.0
117.242.44.121,0.0
115.113.66.2,968.0
114.143.57.145,1467.0
117.214.6.130,719.0
117.214.135.88,1021.0
115.248.128.41,73.0
116.72.10.186,0.0
117.229.140.234,387.0
117.247.18.30,1902.0
117.201.107.128,519.0
117.253.241.209,0.0
115.245.17.128,262.0
117.216.142.158,414.0
115.184.29.57,1167.0
115.184.16.7,1050.0
117.222.122.57,1389.0
115.250.101.55,0.0
115.118.157.51,739.0
116.203.75.95,0.0
117.223.25.153,817.0
117.198.44.85,2613.0
117.247.22.137,1007.0
116.203.92.249,0.0
117.204.54.129,880.0
117.223.231.74,738.0
116.203.72.10,722.0
117.197.194.153,692.0
117.198.35.210,794.0
117.202.143.154,568.0
117.241.107.61,951.0
117.229.59.254,748.0
117.200.54.237,666.0
117.198.160.52,0.0
117.232.206.12,0.0
117.200.247.212,737.0
116.202.207.38,199.0
117.204.95.152,850.0
117.212.252.31,410.0
117.195.147.67,18.0
117.216.63.33,860.0
117.213.183.172,0.0
118.102.206.18,844.0
117.255.247.37,0.0
117.255.234.139,36.0
118.102.176.250,1236.0
117.253.49.209,925.0
117.255.246.199,252.0
117.255.208.85,0.0
117.254.209.252,942.0
117.254.213.239,498.0
120.63.225.103,0.0
120.59.219.58,150.0
120.56.244.105,0.0
120.72.95.42,543.3333333333334
122.162.161.218,36.0
122.162.186.27,1831.0
122.161.81.109,702.0
120.88.188.206,896.0
122.161.59.141,1435.0
122.162.78.66,0.0
122.166.169.209,1095.0
122.172.67.240,870.0
122.174.48.251,0.0
122.178.188.235,931.0
122.169.117.71,892.0
122.166.226.204,902.0
122.164.200.248,0.0
122.171.100.121,0.0
122.169.84.49,767.0
122.163.54.51,0.0
122.163.175.115,726.0
122.173.25.123,0.0
122.169.49.28,989.0
122.171.200.17,696.0
122.176.184.197,555.0
122.167.232.255,411.0
122.171.191.209,517.0
122.171.169.68,0.0
123.136.207.245,835.0
123.201.145.222,0.0
123.136.168.110,687.0
123.237.74.88,695.0
122.200.20.222,619.0
123.63.203.51,1156.4
123.239.183.61,665.0
122.180.245.19,821.0
123.136.202.127,768.0
123.136.202.243,1707.0
122.252.237.120,350.0
124.123.211.68,99.0
124.125.22.239,268.5
124.124.238.130,853.0
125.20.0.46,232.0
125.20.83.195,472.0
125.63.101.70,671.0
128.199.207.123,720.0
125.99.184.103,0.0
125.22.7.51,1384.0
128.199.41.16,0.0
129.196.226.236,852.0
14.139.123.18,628.0
14.139.158.85,1404.5
14.139.180.2,423.6666666666667
14.139.181.50,0.0
14.139.196.7,476.0
14.98.85.43,0.0
14.195.39.191,561.0
14.99.230.243,2830.0
14.96.116.3,779.0
14.98.22.214,866.0
14.99.123.22,535.0
14.141.29.3,0.0
14.96.18.206,699.0
14.97.14.154,790.0
14.98.151.139,1001.0
148.173.97.164,685.5
14.98.108.143,981.0
14.139.221.23,0.0
14.96.228.55,870.0
148.87.19.222,645.5
163.47.12.185,997.0
163.47.14.56,883.5
164.100.43.66,1003.0
180.151.160.186,2.0
175.100.136.44,989.0
175.100.190.30,140.0
171.77.198.119,675.0
180.151.41.119,426.0
180.151.8.136,805.0
183.82.242.175,625.0
183.83.234.134,1900.0
182.65.111.36,0.0
182.66.23.5,958.0
182.66.50.229,982.0
182.72.191.86,807.0
182.65.66.175,492.0
182.69.166.129,493.0
180.215.121.182,934.0
182.64.124.158,174.0
182.70.148.116,0.0
182.72.110.102,778.0
183.82.221.191,517.0
182.70.173.46,712.0
183.82.35.85,299.0
183.182.88.38,2.0
182.66.34.204,0.0
182.66.51.129,374.0
183.82.107.250,893.0
182.70.207.41,775.0
192.100.72.2,787.5
182.71.24.195,828.0
183.82.110.44,0.0
183.82.62.164,947.0
182.65.68.15,4.0
182.72.222.102,0.0
182.70.16.138,727.0
182.66.62.116,2700.0
182.69.147.158,2159.0
180.188.238.223,0.0
182.74.82.170,757.0
183.87.175.208,0.0
182.75.63.10,274.0
183.82.241.86,0.0
180.215.121.100,965.0
193.17.120.1,0.0
195.65.152.65,528.0
199.190.46.39,142.0
196.15.16.110,2538.0
203.115.91.229,47.0
202.54.21.101,712.0
203.122.9.106,453.0
203.92.62.242,619.5
203.115.87.246,866.0
199.190.46.73,0.0
202.83.25.7,682.0
202.46.23.62,817.0
202.153.47.98,290.0
223.176.27.179,0.0
27.251.103.36,888.0
27.107.42.178,340.0
223.30.61.210,1396.0
223.30.245.66,789.0
223.176.138.172,304.0
27.4.176.222,370.0
223.225.192.41,415.0
223.223.134.151,1144.0
223.229.105.61,364.0
223.196.161.201,927.0
223.227.115.220,856.0
223.176.14.115,650.0
27.34.247.159,359.0
27.34.250.241,247.0
27.6.22.92,0.0
223.187.56.193,961.0
223.176.59.231,165.0
223.227.174.97,818.0
27.107.203.241,0.0
27.97.182.208,742.5
223.179.37.181,763.0
223.176.135.36,57.0
223.176.145.136,596.0
210.18.154.222,692.0
27.6.2.176,791.0
27.97.160.84,181.0
27.7.216.122,1307.0
223.227.240.243,422.0
223.227.104.102,511.0
27.107.185.74,274.0
223.196.250.127,393.0
23.236.125.194,0.0
37.228.105.105,748.5
43.225.192.34,678.5
37.228.105.227,931.0
37.228.107.87,137.0
43.249.216.46,271.0
43.249.216.162,789.0
43.249.227.151,125.5
43.249.235.219,0.0
49.138.228.122,341.0
45.115.189.145,335.0
49.136.145.30,709.0
49.15.198.223,1115.5
49.201.207.240,658.0
49.204.114.161,483.5
49.201.198.221,1030.0
49.207.180.208,819.0
49.205.138.1,0.0
49.248.210.210,444.0
54.144.60.166,376.0
49.207.252.67,0.0
49.205.93.136,816.0
49.207.81.52,902.0
49.207.123.97,525.0
49.207.213.169,941.0
59.144.9.7,785.0
49.207.185.42,805.0
49.206.48.187,2070.0
49.205.32.2,0.0
59.95.34.172,778.0
59.95.144.202,515.0
59.180.13.142,959.0
59.93.17.246,665.0
61.12.83.58,75.0
59.180.37.79,12.0
59.180.131.27,981.0
59.99.8.6,468.0
59.182.216.82,0.0
59.88.216.196,373.0
59.185.103.254,732.0
59.90.118.233,336.0
59.176.105.92,0.0
59.89.115.147,629.0
59.177.79.238,1021.0
59.98.172.56,566.0
59.97.85.223,1130.0
59.182.59.47,443.0
61.16.135.122,67.0
61.16.219.179,0.0
66.102.8.197,0.0
61.16.233.20,936.0
89.169.34.107,168.0
61.2.228.73,2105.0
61.3.17.8,569.0
64.57.149.49,0.0
65.255.37.230,0.0
8.37.224.36,270.0
61.3.62.11,892.0
61.3.46.29,772.0
