clientIp,avg(sessionTime)
1.22.140.235,1127.0
1.22.32.239,449.0
1.23.4.85,898.0
1.23.228.131,653.0
1.22.9.201,793.0
1.187.50.18,381.0
1.22.47.252,701.0
1.186.79.17,296.0
1.23.33.31,141.0
1.39.13.179,808.5
1.39.11.21,204.0
1.39.15.159,230.0
1.39.13.48,0.0
1.39.32.43,0.0
1.39.13.67,0.0
1.39.33.166,681.0
1.39.63.86,195.0
1.39.33.144,861.0
101.212.66.183,387.0
1.39.13.62,1256.0
101.212.65.10,342.0
1.39.8.140,0.0
1.39.8.129,0.0
1.39.62.4,0.0
101.212.68.33,317.0
101.212.71.145,1092.0
101.56.17.29,0.0
101.221.134.181,0.0
101.57.2.123,411.5
101.222.117.12,0.0
101.221.134.109,1000.0
101.62.223.41,200.0
101.63.230.28,0.0
101.59.69.165,978.0
101.60.241.221,0.0
101.63.195.224,750.0
103.18.75.17,544.0
103.17.85.16,0.0
101.62.212.80,43.0
101.63.207.131,0.0
103.10.199.34,305.0
101.59.217.230,507.0
103.225.183.82,425.5
103.25.0.34,510.0
103.29.159.62,1575.5
103.238.104.188,490.0
103.240.96.133,821.0
103.242.198.44,996.0
103.231.218.150,1634.0
103.30.142.70,219.0
103.37.201.78,872.5
106.220.199.239,820.0
106.215.139.8,1029.0
103.5.187.82,747.0
106.208.101.165,503.0
106.51.240.126,60.5
103.53.63.197,976.0
106.216.146.180,0.0
106.51.136.197,226.0
106.215.152.237,630.0
106.221.146.93,730.0
103.50.82.245,159.0
106.192.153.251,671.0
103.52.221.119,827.0
106.219.31.96,715.0
103.41.29.218,321.0
106.51.135.132,0.0
106.220.211.158,0.0
106.208.0.69,629.0
106.219.63.77,619.0
106.208.116.125,739.0
106.220.15.121,0.0
106.208.113.127,1056.0
106.215.136.196,222.0
103.51.94.213,713.0
103.9.14.197,663.0
106.206.60.38,386.0
106.208.40.167,459.0
106.220.23.188,747.0
106.219.55.168,1246.0
106.206.130.29,899.0
106.219.6.41,350.0
106.215.166.240,30.0
106.206.136.89,787.0
106.76.202.176,711.0
106.78.19.8,0.0
106.51.242.37,594.0
106.77.85.141,0.0
106.77.239.31,740.0
106.66.62.145,0.0
106.51.240.77,452.0
106.78.114.173,604.0
106.76.32.149,169.0
106.66.56.250,736.0
106.76.149.34,227.0
106.67.17.79,0.0
107.167.107.106,1662.0
