clientIp,avg(sessionTime)
1.187.215.129,0.0
1.22.99.140,853.6666666666666
1.23.144.154,681.0
1.23.62.138,298.0
1.38.19.239,236.0
1.38.19.90,878.0
1.39.12.1,959.0
1.38.21.48,779.0
1.39.32.183,0.0
1.39.34.126,690.0
1.39.34.24,378.0
1.38.20.51,960.0
1.39.14.17,638.0
1.39.60.229,0.0
1.39.61.150,0.0
1.39.61.65,782.0
1.39.35.43,295.0
1.39.60.106,524.0
101.62.255.9,1668.0
101.221.131.177,228.0
101.59.195.215,483.0
1.39.63.186,964.0
101.56.2.147,0.0
101.221.136.171,1011.0
103.234.189.227,0.0
103.24.125.162,1048.0
101.63.74.59,1418.0
103.21.79.240,1037.0
101.222.248.159,911.0
103.15.63.106,452.0
101.219.10.191,0.0
101.219.9.199,0.0
101.59.210.35,920.0
103.234.155.122,0.0
101.212.65.179,937.0
101.222.161.197,859.0
1.39.97.94,683.0
101.222.161.21,407.0
101.212.68.80,954.0
101.62.179.87,60.0
101.221.131.167,0.0
1.39.9.95,997.0
1.39.62.82,325.0
101.57.73.70,0.0
101.62.242.231,652.0
103.24.126.2,493.0
101.59.76.6,136.0
101.62.221.85,687.0
106.204.68.253,18.0
106.194.48.149,930.0
106.216.147.151,784.0
106.194.21.164,613.0
103.248.156.76,868.0
103.51.209.199,1.0
106.220.187.158,0.0
103.49.118.135,789.0
106.213.172.129,484.0
106.193.116.83,813.0
106.51.243.241,795.0
106.192.140.205,0.0
106.216.135.42,0.0
106.220.203.158,440.0
103.254.96.86,0.0
106.208.161.109,0.0
106.196.94.208,878.0
106.215.136.186,0.0
103.8.62.10,851.0
106.219.0.72,852.0
106.219.38.69,0.0
106.212.166.248,372.0
106.201.0.240,299.0
106.192.170.201,1094.0
106.219.31.56,0.0
106.215.153.229,621.0
106.193.12.227,0.0
106.215.128.119,383.0
103.26.226.204,2428.0
106.215.148.24,981.0
106.51.136.67,0.0
106.192.137.59,800.0
106.216.74.92,844.0
106.219.62.106,763.0
103.57.172.168,972.0
106.205.59.53,1017.0
103.243.113.20,879.0
106.220.151.80,979.0
106.51.133.20,556.0
106.51.241.254,386.0
106.67.188.223,0.0
106.76.52.121,0.0
107.167.103.113,529.0
106.66.172.115,273.0
107.167.109.106,473.0
106.79.15.129,606.0
106.77.179.91,0.0
106.79.212.98,523.0
106.78.116.151,578.0
107.167.108.45,1006.0
106.76.234.64,678.0
107.167.108.232,2310.0
107.167.109.166,764.2
107.167.109.181,799.0
111.91.122.210,1709.0
107.167.113.55,824.0
112.110.0.129,802.0
112.110.23.169,955.0
112.133.214.254,745.3333333333334
111.93.145.170,659.0
112.196.55.66,699.5
112.196.48.42,791.0
113.193.20.233,874.0
114.142.136.50,701.6666666666666
112.79.36.180,0.0
113.193.225.74,0.0
114.143.188.226,0.0
115.248.156.153,512.0
114.143.159.58,662.0
115.245.143.224,0.0
115.117.138.198,558.0
115.245.137.115,1049.0
114.143.199.186,326.0
115.242.247.221,1099.0
115.248.186.70,587.0
115.245.151.231,0.0
115.241.30.242,876.0
115.242.195.184,845.0
114.143.195.34,573.0
115.245.231.45,0.0
115.241.121.97,671.0
115.244.215.164,116.0
115.118.217.183,0.0
115.248.19.129,448.5
115.249.15.226,898.5
115.252.160.226,969.0
116.202.72.90,945.0
115.251.211.184,249.0
116.203.139.200,381.0
115.254.101.237,743.0
116.203.225.146,585.0
116.203.88.137,0.0
115.250.23.158,55.0
115.250.123.57,1018.0
117.192.34.161,26.0
115.250.46.239,814.0
115.99.246.92,746.0
115.250.43.204,857.0
116.75.92.139,81.0
116.202.38.63,728.0
115.97.24.162,0.0
115.252.223.129,739.0
116.74.32.39,1009.0
117.196.13.15,710.0
117.193.201.190,538.0
117.201.108.223,894.0
117.200.254.155,196.0
117.194.116.128,0.0
117.201.41.254,247.5
117.199.20.130,0.0
117.196.85.243,941.0
117.196.148.78,0.0
117.196.56.70,998.0
117.197.20.215,47.0
117.199.20.44,0.0
117.193.102.34,821.0
117.194.208.45,507.0
117.203.195.172,0.0
117.203.255.102,310.0
117.201.49.105,0.0
117.202.98.247,0.0
117.202.60.181,0.0
117.204.116.247,0.0
117.203.233.43,820.0
117.202.130.53,123.0
117.203.255.244,900.0
117.205.83.139,787.0
117.212.229.131,220.5
117.205.160.189,817.0
117.212.15.194,0.0
117.205.76.225,672.0
117.207.237.220,0.0
117.208.60.94,0.0
117.205.148.189,793.0
117.211.30.79,940.0
117.226.67.128,656.0
117.214.46.21,377.0
117.222.164.114,0.0
117.218.54.13,883.0
117.243.248.182,0.0
117.215.152.106,440.0
117.221.181.137,2445.0
117.218.203.71,428.0
117.233.2.85,163.0
117.216.61.242,0.0
117.220.117.11,780.0
117.241.250.216,1040.0
117.247.177.176,765.0
117.248.94.34,450.0
117.213.60.30,0.0
117.220.56.55,0.0
117.220.135.65,551.0
117.221.88.126,0.0
117.230.4.28,0.0
117.234.128.27,942.0
117.248.142.179,353.0
117.224.2.0,259.0
117.247.93.232,837.0
117.255.233.249,873.0
117.254.188.35,697.0
117.253.203.94,0.0
117.255.208.254,0.0
