clientIp,avg(sessionTime)
1.187.6.125,0.0
1.38.18.48,0.0
1.22.200.15,943.0
1.187.243.107,0.0
1.22.30.197,789.0
1.22.69.79,748.0
1.38.17.110,811.0
1.38.22.198,599.0
1.38.21.194,277.0
1.187.168.128,718.0
1.22.40.145,902.0
1.22.39.16,121.0
1.22.78.128,738.0
1.22.121.211,883.0
1.39.12.216,1037.0
1.39.13.125,901.0
1.39.13.44,144.5
1.39.14.200,0.0
1.39.15.164,487.5
1.39.60.130,427.0
1.39.34.94,709.0
1.39.40.33,837.0
1.39.15.188,0.0
1.39.80.39,2592.0
1.39.9.117,0.0
101.221.128.114,625.0
101.62.149.93,510.0
101.60.185.119,302.0
101.221.136.89,825.0
101.212.197.181,522.0
101.222.174.99,111.0
103.10.132.185,768.0
101.212.66.74,975.0
101.2.35.202,605.0
103.14.2.1,279.5
101.222.187.44,131.0
101.222.235.239,382.0
101.60.214.195,644.0
1.39.96.239,0.0
101.212.67.233,0.0
103.245.197.33,482.5
103.240.99.117,0.0
103.17.84.162,0.0
103.238.108.107,526.0
103.18.120.184,1646.0
103.17.158.217,454.0
103.24.175.51,938.0
103.18.168.94,379.0
103.245.117.217,810.0
103.21.54.86,918.0
103.24.111.165,336.0
103.248.115.56,21.0
103.249.205.162,729.0
103.251.59.135,1184.0
106.192.145.19,0.0
103.52.126.119,695.0
103.54.105.103,636.0
106.192.174.132,306.0
103.252.24.85,330.0
106.217.14.14,0.0
103.9.13.165,532.0
106.219.19.145,0.0
106.215.183.73,931.0
103.37.180.2,1042.0
106.208.10.221,22.0
106.192.185.215,781.0
106.194.68.139,837.0
106.215.186.50,1146.0
106.194.51.151,166.0
103.56.68.107,25.0
103.8.118.75,840.0
106.208.192.57,541.0
106.208.25.57,714.0
106.215.178.8,0.0
103.43.33.26,0.0
103.51.74.4,651.0
106.206.133.252,370.0
106.77.225.20,0.0
106.51.138.202,892.0
106.77.238.121,0.0
106.66.10.176,0.0
106.76.180.83,0.0
107.167.109.5,1297.0
106.78.119.18,0.0
106.77.253.221,0.0
106.223.167.249,0.0
106.51.159.152,324.0
106.51.133.243,571.0
106.51.235.198,577.0
107.167.107.203,450.0
106.51.137.5,849.0
106.220.64.30,1925.0
106.66.230.196,2372.0
106.77.14.138,585.0
106.78.99.85,0.0
106.79.183.127,0.0
106.67.126.82,993.0
106.76.218.146,440.0
106.79.177.99,595.0
106.220.180.99,664.0
107.167.109.96,1359.5
106.66.219.95,821.0
106.76.29.50,51.0
106.76.167.8,977.0
106.76.242.174,189.0
106.51.131.52,960.0
106.219.38.2,952.0
106.219.62.35,280.0
106.67.108.68,939.0
106.66.97.188,906.0
106.51.135.105,846.0
106.77.99.207,0.0
106.51.97.106,799.0
106.79.6.32,0.0
111.93.72.22,458.25
111.90.171.149,1644.0
107.167.113.94,464.0
111.91.5.100,910.0
111.93.80.164,668.5
112.133.229.115,763.5
112.133.211.120,964.0
112.133.195.111,840.0
112.196.64.52,250.5
112.133.246.15,1422.0
116.202.214.130,764.0
115.250.30.36,1273.0
115.245.160.222,131.0
115.241.125.170,378.0
116.202.34.18,449.75
115.118.81.175,594.0
115.249.226.204,646.0
115.254.34.41,771.0
113.193.23.50,1952.0
115.250.25.31,717.0
114.69.234.3,234.0
112.79.38.232,727.0
115.249.130.56,584.0
116.202.151.185,860.0
115.241.114.124,819.0
112.79.38.29,0.0
115.184.224.71,0.0
115.241.17.173,615.0
115.250.20.255,625.0
115.246.72.14,292.0
117.198.74.174,169.0
116.203.245.179,916.0
116.68.123.159,373.0
116.202.4.104,812.0
117.196.214.124,0.0
117.200.246.16,791.0
117.197.199.151,923.0
116.75.224.112,0.0
117.198.244.50,0.0
117.196.13.247,84.0
117.198.124.103,0.0
116.73.69.190,734.0
117.197.31.81,0.0
117.194.2.217,982.0
117.197.251.44,192.0
117.195.64.38,1616.0
117.197.112.155,0.0
117.194.99.183,470.0
117.192.243.250,474.0
117.193.84.111,708.0
117.196.248.122,648.0
117.201.11.21,727.0
116.203.76.127,729.0
117.205.241.88,15.0
117.203.101.184,667.0
117.201.35.53,834.0
117.203.211.216,424.0
117.201.207.45,0.0
117.205.101.250,457.0
117.211.144.90,0.0
117.221.188.64,247.0
117.211.160.35,0.0
117.211.43.169,0.0
117.217.166.155,0.0
117.214.186.57,251.0
117.211.161.150,867.0
117.215.197.246,598.0
117.215.165.64,756.0
117.213.147.111,622.0
117.221.223.8,440.5
