clientIp,avg(sessionTime)
1.22.190.83,2049.0
1.187.227.142,379.0
1.22.109.143,991.0
1.187.63.33,691.0
1.187.210.245,5.0
1.22.191.182,905.0
1.38.19.34,712.0
1.39.32.23,542.0
1.39.33.136,538.0
1.39.13.116,194.0
1.39.10.151,129.0
1.39.15.93,0.0
1.39.32.81,989.0
1.39.10.102,0.0
1.39.34.12,477.6666666666667
101.63.227.159,0.0
101.221.131.147,0.0
101.222.166.2,0.0
101.62.135.99,1099.0
103.231.216.226,948.0
101.62.195.136,277.0
101.63.227.201,560.0
103.17.158.157,1142.0
103.224.158.140,912.0
101.222.32.200,677.0
103.21.127.60,722.0
103.231.44.154,675.0
101.59.92.213,633.0
101.62.163.133,979.0
101.62.180.181,0.0
101.57.125.207,683.0
1.39.46.10,926.0
1.39.46.201,0.0
103.228.115.57,0.0
1.39.8.147,639.0
103.24.175.52,272.0
1.39.61.34,0.0
1.39.34.219,910.0
101.59.230.33,199.0
101.59.215.74,478.0
1.39.62.121,0.0
101.56.21.132,986.0
101.59.254.196,451.0
101.215.34.230,786.0
101.62.242.228,92.0
103.37.201.95,2212.0
103.249.81.246,415.0
103.48.102.36,439.0
103.254.82.6,0.0
103.254.238.2,633.0
103.240.163.94,56.0
103.24.20.234,119.0
103.251.16.184,1688.0
103.249.240.204,307.0
103.252.24.18,0.0
103.26.57.175,633.0
103.5.16.92,719.6666666666666
103.8.217.148,852.0
106.197.192.149,144.0
106.51.131.121,587.0
106.216.171.253,1306.0
106.192.181.72,627.0
106.202.181.49,689.0
106.208.150.244,0.0
106.79.1.150,32.0
106.219.49.245,0.0
106.208.150.151,271.0
106.66.82.15,812.0
106.51.40.253,1276.0
106.51.91.56,854.0
106.76.167.166,763.0
106.203.184.102,739.0
107.167.108.218,0.0
107.167.109.164,360.0
103.52.126.201,0.0
103.54.106.111,2080.0
106.208.216.157,963.0
106.67.90.50,810.0
106.67.152.0,1507.0
106.67.97.60,323.0
106.209.2.64,291.0
106.78.185.222,0.0
106.206.139.2,329.0
106.51.135.140,693.0
106.208.98.172,582.0
106.78.59.127,671.0
106.76.211.253,318.0
110.76.168.102,1046.5
110.225.33.8,720.0
110.172.169.150,454.0
111.93.151.46,4.0
111.93.30.66,1022.3333333333334
111.91.40.57,0.0
111.93.214.218,852.0
112.110.120.192,704.0
112.79.37.45,852.5
111.93.56.98,91.0
113.193.16.207,810.0
114.143.112.116,876.0
114.143.229.114,1047.0
113.193.94.155,1012.0
115.112.139.147,940.5
114.143.51.70,892.0
115.112.84.26,835.5
115.112.44.50,949.0
115.112.147.84,0.0
115.115.132.146,309.0
115.160.227.226,738.0
115.118.132.126,0.0
115.118.70.77,0.0
115.245.139.221,0.0
115.241.65.50,0.0
115.241.22.182,740.0
115.242.154.183,926.0
115.245.2.56,680.5
115.241.127.193,27.0
115.242.242.125,0.0
115.244.230.212,0.0
115.244.225.27,760.0
115.187.54.163,678.0
115.241.3.222,80.0
115.241.68.65,0.0
115.242.212.22,486.0
115.98.17.94,135.0
117.193.79.125,915.0
116.193.134.233,344.0
115.252.222.185,786.0
116.73.150.91,399.0
115.252.210.95,0.0
115.250.124.35,0.0
115.250.50.2,399.0
115.250.54.78,0.0
116.202.32.108,1715.0
115.250.102.141,973.0
115.249.130.58,240.0
116.203.42.10,283.0
115.99.196.122,515.0
115.99.92.16,679.0
115.250.45.150,898.0
116.203.76.33,0.0
115.249.187.130,978.0
116.75.113.213,404.0
117.194.83.178,887.0
117.194.38.100,0.0
117.194.98.174,758.0
117.211.166.50,546.0
117.205.236.134,1855.0
117.205.248.170,519.0
117.201.197.76,0.0
117.205.180.233,970.0
117.206.65.178,0.0
117.202.49.114,0.0
117.199.124.48,151.0
117.206.16.205,957.0
117.197.78.3,0.0
117.200.225.36,423.0
117.204.77.69,1061.0
117.205.153.51,858.0
117.200.189.100,746.0
117.199.80.136,754.0
117.202.60.147,806.0
117.195.210.51,145.0
117.203.75.34,973.0
117.209.186.109,880.0
117.197.114.167,747.0
117.203.5.3,759.0
117.205.177.131,594.0
117.200.26.42,252.0
117.211.166.66,504.5
117.203.106.115,7.0
117.195.77.100,0.0
117.196.107.86,570.0
117.217.93.172,940.0
117.222.137.94,565.0
117.212.33.15,617.0
117.245.81.110,796.0
117.228.194.164,846.0
117.214.248.60,1951.0
117.216.58.234,0.0
117.232.177.75,573.0
117.214.54.108,1097.0
117.212.165.51,158.0
117.228.49.248,537.0
117.213.47.61,780.0
117.222.106.32,601.0
117.216.148.236,2060.0
117.216.137.154,0.0
117.216.188.67,494.0
117.213.117.33,0.0
117.221.81.141,870.0
117.229.95.111,0.0
117.239.88.226,610.0
117.211.69.165,433.0
117.215.20.198,982.0
117.233.54.125,0.0
117.214.71.144,0.0
117.231.217.82,0.0
117.240.94.98,212.0
117.218.48.234,951.0
117.215.186.196,298.0
120.60.169.209,818.0
117.247.92.34,0.0
117.253.217.60,0.0
117.254.170.67,0.0
121.243.72.66,981.0
120.59.73.117,423.0
117.253.238.64,708.0
117.254.134.5,0.0
120.59.237.136,2375.0
120.59.108.214,426.0
120.56.191.26,300.0
117.254.17.236,914.0
121.244.145.4,976.4
117.255.249.52,0.0
120.63.12.208,1010.0
117.247.32.174,38.0
120.59.215.11,908.0
117.253.232.135,77.0
120.138.117.102,165.0
121.245.145.20,830.0
121.44.105.53,0.0
122.15.56.59,0.0
122.15.49.178,807.0
122.174.129.32,428.5
122.167.107.199,0.0
122.171.176.168,773.0
122.169.167.118,1018.0
122.164.215.198,311.0
122.163.135.214,317.0
122.167.143.226,1089.0
122.169.164.66,0.0
122.165.226.80,372.0
122.168.202.203,1844.0
122.168.156.39,577.0
122.162.28.135,824.0
122.171.127.80,494.0
122.169.17.111,960.0
122.164.20.130,246.0
122.162.55.41,746.0
122.163.35.5,125.0
122.160.82.95,949.0
122.170.57.4,804.0
122.161.118.20,229.0
122.161.6.138,0.0
122.166.229.68,831.0
122.177.106.226,978.0
122.176.120.206,0.0
123.201.57.161,0.0
125.22.37.74,999.5
124.124.215.181,361.0
123.239.186.206,0.0
124.155.218.209,1216.0
123.238.127.132,102.0
124.253.79.151,411.0
122.178.171.211,867.0
123.136.220.217,542.0
122.178.249.5,1300.0
122.177.249.246,0.0
122.178.250.148,615.0
123.201.82.158,912.0
124.40.246.66,243.0
123.201.199.200,128.0
124.123.35.94,0.0
122.174.50.190,65.0
125.17.80.82,811.0
122.177.115.213,498.0
123.63.192.130,1818.0
123.201.228.126,642.0
