clientIp,avg(sessionTime)
1.187.205.167,740.0
1.22.78.209,785.0
1.22.236.109,409.0
1.23.1.107,491.0
1.187.220.150,888.0
1.38.16.83,573.0
1.187.174.177,883.0
1.187.171.93,550.0
1.187.181.163,274.0
1.187.14.107,796.0
1.23.86.117,0.0
1.22.97.210,1511.0
1.38.19.14,271.0
1.23.156.247,738.0
1.38.22.251,426.0
1.39.12.148,904.5
1.38.22.247,0.0
1.39.33.247,562.5
1.39.33.231,264.0
1.39.34.252,403.5
1.39.34.115,853.0
1.39.60.242,349.0
1.39.60.115,577.0
1.39.60.168,393.0
1.39.35.159,308.0
1.39.61.214,150.0
1.39.63.132,510.5
1.39.97.121,0.0
1.39.9.133,424.0
1.39.97.91,388.5
1.39.96.135,1090.0
1.39.9.27,323.0
101.0.43.251,815.0
103.250.137.37,0.0
103.241.45.25,637.0
101.208.2.254,850.0
101.222.162.60,0.0
101.57.70.167,796.0
101.63.41.126,724.0
101.221.135.102,591.0
101.221.135.70,876.0
101.62.98.99,628.0
101.63.132.248,0.0
101.62.130.166,262.0
101.222.163.239,0.0
101.59.66.198,0.0
103.240.236.138,640.0
101.212.214.214,0.0
101.56.175.164,815.0
103.245.157.54,772.0
101.221.129.33,531.0
101.62.237.234,0.0
101.62.164.118,0.0
103.28.156.21,240.0
101.222.174.120,0.0
103.12.132.146,847.0
103.232.128.22,0.0
101.222.176.46,0.0
106.215.170.255,465.0
103.44.175.249,936.0
106.201.104.185,316.0
106.216.130.42,157.0
106.216.171.201,0.0
106.216.166.183,1008.0
106.192.185.123,916.0
106.51.135.76,894.3333333333334
106.220.11.89,0.0
106.220.105.11,0.0
103.7.129.178,929.0
106.194.2.251,291.0
106.219.43.230,800.0
106.51.252.234,866.5
106.51.235.0,972.0
106.51.233.125,2126.0
106.67.79.104,0.0
106.51.80.117,968.0
106.76.2.205,201.0
106.76.5.215,337.0
107.167.107.74,327.0
106.67.158.174,0.0
106.76.59.129,946.0
106.78.233.214,0.0
106.78.231.141,949.0
106.76.202.28,762.0
107.167.103.168,468.0
106.77.28.170,31.0
106.66.35.215,153.0
107.167.103.226,0.0
106.76.160.240,827.0
106.66.99.116,196.0
107.167.108.108,383.6
107.167.108.156,1328.0
107.167.109.183,636.6666666666666
111.125.221.80,0.0
112.79.35.47,452.0
111.93.148.202,656.0
112.196.30.195,591.0
112.196.150.23,344.0
107.167.99.233,472.0
111.119.195.26,363.0
111.92.116.187,220.0
