clientIp,avg(sessionTime)
1.22.172.100,1056.0
1.187.200.222,41.0
1.23.160.9,949.0
1.22.68.148,2028.0
1.23.37.54,765.2
1.38.19.100,430.0
1.38.19.4,7.0
1.38.18.132,824.0
1.38.18.205,1525.0
1.39.11.137,774.0
1.39.12.119,734.0
1.39.15.163,98.0
1.39.35.98,457.0
1.39.33.89,0.0
1.39.46.68,455.0
1.39.61.200,264.5
1.39.62.103,0.0
1.39.63.183,590.0
1.39.9.9,559.5
101.221.134.35,1612.5
101.212.69.91,807.0
103.226.140.95,662.0
101.222.239.218,497.0
103.21.127.77,740.0
101.62.158.240,0.0
103.17.85.241,0.0
101.63.68.105,0.0
101.63.208.193,118.0
103.234.93.230,881.0
101.62.157.194,804.0
101.57.36.109,971.0
101.62.187.129,498.0
103.227.98.22,971.0
103.21.234.210,622.0
103.249.88.161,715.0
103.26.58.170,223.5
103.247.246.20,1095.0
103.254.55.39,2068.0
103.25.1.166,460.0
103.44.173.6,462.0
103.38.247.187,499.0
103.38.245.23,257.0
103.28.180.30,727.0
103.44.96.26,135.0
103.55.184.7,567.0
106.219.56.170,2310.0
106.208.228.165,1053.0
106.194.16.106,0.0
104.155.210.160,222.0
106.221.139.48,0.0
106.220.178.51,0.0
106.215.140.145,182.0
106.215.157.100,824.0
106.221.128.95,0.0
106.221.145.164,670.0
106.220.28.27,474.0
106.206.86.45,734.0
106.215.168.203,682.0
103.8.249.198,705.0
106.192.178.96,517.0
106.206.103.31,0.0
106.194.60.229,425.0
106.208.30.186,484.0
106.51.130.31,249.0
106.51.135.53,133.0
106.194.37.10,769.0
106.220.20.92,466.0
106.221.136.177,0.0
106.194.27.187,0.0
103.60.30.85,813.0
106.51.178.69,1286.0
106.202.200.105,901.0
106.220.249.123,492.0
106.220.137.184,780.0
106.196.215.33,0.0
103.56.237.180,947.0
106.219.31.112,351.0
106.215.184.209,0.0
106.218.57.11,881.0
106.66.16.252,0.0
107.161.95.215,443.5
106.67.21.104,1094.0
106.76.47.27,16.0
106.77.63.223,666.0
106.78.86.48,677.0
106.79.99.121,460.0
