clientIp,avg(sessionTime)
1.23.195.102,0.0
1.23.156.48,168.0
1.186.77.25,84.0
1.23.133.217,285.0
1.39.11.170,0.0
1.38.19.250,0.0
1.39.12.143,512.0
1.39.10.39,822.0
1.187.232.51,528.0
1.23.244.141,492.0
1.23.8.139,45.0
1.187.96.249,692.0
1.23.135.42,767.0
1.38.21.168,448.0
1.38.19.76,132.0
1.39.34.201,612.0
1.39.32.191,450.0
1.39.33.4,1096.0
1.39.33.121,976.0
1.39.40.54,214.0
1.39.34.231,820.0
1.39.60.222,811.0
101.212.65.5,281.0
1.39.63.142,819.0
1.39.62.26,626.0
1.39.61.52,932.0
1.39.80.20,941.0
101.2.32.152,92.0
1.39.62.96,851.0
101.212.67.219,222.0
101.212.67.56,676.0
101.221.135.76,703.0
101.56.224.12,267.0
101.62.169.170,797.0
101.60.250.229,518.0
101.62.177.96,91.0
101.62.225.194,792.0
103.18.74.112,730.0
101.222.157.214,748.0
101.63.193.159,940.0
101.56.171.39,955.0
103.21.234.176,531.0
101.60.190.69,834.0
101.223.112.169,0.0
101.56.31.125,846.0
101.57.164.15,940.0
103.227.98.122,556.0
103.228.140.194,678.0
103.224.145.186,0.0
106.221.142.245,483.0
106.76.128.38,714.0
106.51.243.146,275.0
106.194.77.120,449.0
106.215.133.225,466.0
106.78.249.182,997.0
106.220.188.102,0.0
106.220.137.11,0.0
106.203.71.232,0.0
106.66.33.114,0.0
103.240.171.35,0.0
106.78.32.231,866.0
106.79.17.77,480.0
106.78.83.152,0.0
106.76.143.46,0.0
103.243.186.34,731.0
106.192.154.154,706.0
106.219.3.222,787.0
106.78.11.249,918.0
106.192.137.31,964.0
106.219.32.250,436.0
103.24.85.115,551.0
106.208.96.69,794.0
103.54.106.187,868.0
106.213.1.226,585.0
107.167.107.232,1364.0
103.49.116.97,0.0
106.51.234.184,790.0
103.231.116.89,0.0
106.66.244.40,902.0
106.76.226.168,0.0
103.50.83.203,749.0
106.51.138.120,915.0
106.51.143.236,1004.0
106.76.166.107,76.0
103.29.221.74,876.0
106.67.69.242,832.0
106.220.251.189,129.0
103.7.28.121,159.0
106.192.174.99,0.0
106.51.142.142,90.0
103.28.241.204,304.0
106.208.193.159,968.0
106.51.134.40,983.0
107.167.107.97,562.5
107.167.109.32,702.3333333333334
112.133.244.178,989.0
112.79.38.192,516.0
107.167.112.242,671.0
112.133.232.68,0.0
112.79.36.174,0.0
112.110.107.177,422.0
110.172.133.130,813.0
112.79.36.160,915.0
107.167.99.168,817.0
110.224.238.168,601.0
112.133.232.77,640.0
111.235.66.28,0.0
112.79.39.234,650.6666666666666
113.193.144.155,549.0
114.143.220.178,1764.0
113.193.205.205,848.0
113.193.88.182,160.0
114.143.220.68,310.6666666666667
114.143.246.178,852.3333333333334
115.118.223.186,1013.0
115.241.93.190,0.0
115.112.95.122,0.0
115.184.91.252,491.0
115.242.203.110,835.0
115.245.247.54,1167.0
115.248.116.57,426.0
115.242.157.13,579.0
115.245.69.189,274.0
