clientIp,avg(sessionTime)
1.186.37.25,1250.6666666666667
1.22.202.151,469.0
1.23.31.12,576.0
1.187.215.89,676.0
1.38.16.120,0.0
1.38.16.253,673.0
1.23.49.170,0.0
1.187.222.181,0.0
1.38.20.178,699.0
1.23.8.249,928.0
1.38.16.199,1809.0
1.187.181.11,509.0
1.22.156.30,35.0
1.22.133.117,0.0
1.38.23.90,270.0
1.39.45.183,0.0
1.39.32.217,0.0
1.39.14.224,1285.0
1.39.60.191,120.5
1.39.14.96,137.0
1.39.35.67,1045.0
1.38.22.96,0.0
1.39.61.145,924.0
1.39.61.24,0.0
1.39.96.162,444.0
1.39.63.176,1127.0
1.39.97.51,288.0
1.39.80.105,833.0
101.212.66.39,1174.0
101.221.134.108,817.0
101.212.71.90,618.0
101.208.139.135,825.0
101.212.65.195,526.0
103.241.135.217,0.0
101.62.176.213,0.0
101.56.20.124,905.0
103.226.89.194,814.0
101.56.27.139,753.0
103.243.115.203,531.0
101.56.118.40,948.0
101.221.134.205,271.0
101.57.109.211,0.0
101.221.135.118,710.0
103.19.150.221,979.0
103.245.198.46,233.0
101.223.164.154,967.0
103.251.17.188,1084.0
103.51.91.249,933.0
104.131.188.187,216.5
103.37.201.93,2275.0
103.55.109.21,838.0
103.249.4.234,1063.0
103.250.159.210,0.0
103.248.246.117,1173.0
103.47.164.126,984.0
106.220.190.217,826.0
106.193.95.18,987.0
106.215.143.115,0.0
106.192.160.255,858.0
106.51.240.171,449.5
106.51.135.156,1080.0
106.219.32.199,1202.0
106.219.1.202,0.0
106.216.129.188,979.0
106.192.140.186,0.0
106.220.139.69,871.0
106.51.134.210,299.0
106.208.124.15,471.0
106.220.65.168,1188.0
106.194.59.233,0.0
106.220.135.133,0.0
106.208.121.22,290.0
106.219.53.110,0.0
106.208.235.35,361.0
106.194.6.233,628.0
106.218.71.130,0.0
106.220.55.116,0.0
106.219.6.123,0.0
106.220.146.221,473.0
106.208.87.109,0.0
110.172.156.236,1129.25
106.78.181.79,175.0
106.76.35.249,856.0
106.76.20.227,798.0
106.77.235.23,723.0
106.78.20.57,0.0
106.76.95.54,848.0
106.76.142.25,0.0
106.77.181.37,87.0
106.76.19.236,618.0
106.79.25.32,0.0
106.66.115.162,502.0
106.78.33.131,863.0
111.91.55.189,1242.0
111.93.14.138,1306.0
111.91.27.160,864.0
112.196.8.203,0.0
112.79.35.31,1526.0
111.93.11.54,944.0
112.133.246.21,0.0
112.79.35.228,1039.0
112.79.36.64,639.5
112.79.38.100,478.5
112.79.38.37,609.5
113.193.160.219,1786.0
113.193.195.88,786.0
115.118.155.80,651.0
115.119.102.226,346.0
113.193.61.155,619.0
115.117.142.2,833.0
113.19.87.182,576.0
113.193.168.243,559.0
115.115.78.198,0.0
114.143.117.230,709.0
113.193.134.53,726.0
113.193.194.115,1002.0
115.115.169.234,1048.0
115.242.197.104,0.0
115.250.100.165,0.0
115.98.210.142,82.0
115.250.56.13,0.0
115.248.108.82,813.0
115.249.143.61,825.0
115.97.80.98,592.0
115.245.146.72,833.0
115.97.86.157,0.0
115.241.103.182,571.0
115.250.33.158,579.0
116.193.128.179,1097.0
115.245.180.77,750.0
115.250.106.170,326.0
116.193.162.226,643.5
115.245.36.109,691.0
115.252.42.74,853.0
117.195.8.27,0.0
116.202.160.105,66.0
117.231.152.24,0.0
117.192.207.136,954.0
117.214.45.108,758.0
117.197.126.25,930.0
117.233.136.202,929.0
117.241.162.171,1176.0
117.241.219.21,646.0
116.203.190.80,1121.0
116.203.77.149,765.0
117.216.7.99,454.0
117.196.105.189,704.0
