clientIp,avg(sessionTime)
1.186.138.14,826.0
1.186.38.25,451.5
1.38.23.69,118.5
1.23.0.209,916.0
1.23.169.144,789.0
1.186.55.9,914.0
1.187.105.121,293.0
1.187.226.168,1079.0
1.187.207.193,0.0
1.23.3.212,481.0
1.22.78.92,752.0
1.39.13.71,473.5
1.39.13.144,0.0
1.39.12.38,687.0
1.39.35.171,1151.0
1.39.15.224,289.0
1.39.32.248,650.0
1.39.40.121,720.5
1.39.40.110,539.0
1.39.34.238,136.0
1.39.60.5,351.0
1.39.61.108,142.0
101.56.181.52,0.0
101.58.19.102,0.0
1.39.9.221,0.0
101.62.164.61,985.0
101.212.66.205,1219.0
101.221.64.199,729.0
103.10.197.154,423.6666666666667
101.63.64.110,0.0
101.221.134.100,529.0
1.39.80.4,892.0
101.63.237.252,320.0
101.222.169.6,0.0
101.2.3.140,0.0
1.39.61.238,584.0
101.221.128.95,2340.0
101.222.186.64,0.0
101.62.182.185,0.0
103.234.188.71,814.6
103.18.71.12,978.0
103.238.104.84,213.0
103.235.2.248,581.0
103.24.124.110,755.0
103.245.20.3,0.0
103.24.86.92,0.0
103.242.120.62,0.0
103.242.191.32,0.0
103.38.88.50,1250.0
103.52.247.117,0.0
106.215.162.93,221.5
106.215.142.186,380.0
106.212.122.176,331.0
106.206.136.42,26.0
106.198.52.130,0.0
103.51.59.174,0.0
103.53.246.255,710.0
103.54.107.170,450.0
106.208.248.223,0.0
103.43.81.71,0.0
103.58.3.211,656.0
106.220.115.211,708.0
106.219.39.31,0.0
106.51.126.91,332.5
106.219.21.142,37.0
106.216.155.255,39.0
106.221.143.238,504.0
106.218.242.224,0.0
106.215.186.213,526.0
106.220.14.59,266.0
106.77.250.167,0.0
106.51.137.212,974.0
106.66.127.29,715.0
106.67.101.80,918.0
106.51.232.40,992.0
106.66.21.186,574.0
106.76.48.144,0.0
106.51.235.78,647.0
106.67.128.93,698.0
106.51.139.192,889.0
107.167.108.129,1492.0
106.51.243.96,4.0
107.167.109.117,576.0
106.51.137.137,0.0
106.51.68.141,647.0
106.66.17.59,0.0
106.51.242.193,990.0
106.66.129.243,0.0
106.77.175.224,0.0
106.51.242.246,1353.0
106.66.77.188,586.0
106.67.33.171,0.0
111.90.168.247,714.0
110.172.146.44,0.0
111.92.23.173,811.0
111.93.200.46,351.5
112.110.115.115,574.0
112.133.227.154,949.5
112.133.197.26,0.0
111.93.44.162,0.0
113.193.195.83,1866.0
112.196.134.158,1323.0
113.193.157.24,658.0
114.143.253.169,735.0
115.111.200.154,668.0
112.79.35.35,496.0
113.193.29.194,920.0
114.31.251.102,803.0
115.111.233.130,456.6666666666667
113.193.163.212,0.0
113.193.67.90,820.0
115.112.151.190,364.5
115.118.227.164,628.0
115.115.225.134,883.0
115.113.200.180,0.0
115.245.47.162,686.0
115.118.73.192,24.0
115.119.142.211,964.0
115.119.157.82,945.0
115.245.229.197,1080.0
115.245.34.193,750.0
115.187.60.204,406.0
115.185.153.78,519.0
115.248.104.9,531.0
115.245.12.17,965.0
116.202.238.178,0.0
116.203.76.47,445.5
115.249.18.25,97.0
115.252.213.208,1083.0
115.252.167.41,760.0
116.203.1.120,470.0
115.248.89.35,0.0
116.203.213.62,0.0
115.248.235.69,803.0
116.202.97.168,977.0
116.202.131.154,808.0
115.98.117.213,0.0
115.250.104.12,700.0
116.202.32.76,332.0
116.202.32.67,417.0
116.203.73.246,683.0
115.250.122.56,0.0
115.250.122.162,898.0
115.254.84.86,970.0
117.204.124.255,65.5
117.200.97.22,714.0
117.193.9.202,938.0
117.194.108.214,84.0
116.73.204.1,266.0
117.200.233.89,763.0
117.200.119.7,0.0
116.74.2.51,831.0
117.197.37.64,414.0
117.192.126.178,957.0
117.196.184.188,0.0
117.205.220.165,768.0
117.237.225.67,581.0
117.215.142.9,1397.0
117.208.153.44,44.0
117.223.88.195,833.0
117.218.158.81,818.0
117.216.133.188,680.0
117.217.177.173,0.0
117.216.242.12,630.0
117.229.97.26,506.0
117.221.220.95,765.0
117.204.3.175,965.0
117.207.160.214,455.0
117.214.74.223,379.0
117.214.80.122,0.0
117.228.183.198,724.0
117.236.217.243,939.0
117.207.244.208,0.0
117.205.57.47,669.0
117.212.19.4,0.0
117.230.37.67,850.0
117.216.193.248,0.0
117.221.87.26,919.0
117.208.73.9,1049.0
117.204.40.170,614.0
117.204.50.80,661.0
117.223.90.152,0.0
117.205.149.60,649.0
117.218.90.232,904.0
117.204.153.246,133.0
117.220.213.235,741.0
117.223.52.252,175.0
117.223.178.91,640.0
117.239.0.53,1179.3333333333333
117.211.105.21,0.0
119.226.180.230,376.0
117.253.215.37,0.0
117.242.95.40,332.0
117.253.177.86,0.0
