clientIp,avg(sessionTime)
1.187.121.118,0.0
1.187.125.150,615.5
1.39.13.70,608.0
1.38.16.63,0.0
1.22.62.254,983.0
1.39.61.95,789.5
1.38.16.52,885.0
1.39.45.249,428.0
1.187.233.151,0.0
1.23.121.190,492.0
1.22.61.70,438.0
1.38.23.65,347.0
1.187.251.227,0.0
1.39.60.97,552.0
1.39.33.224,629.0
101.212.68.184,543.0
101.212.68.66,632.5
1.39.8.192,31.0
1.39.63.229,957.0
1.39.62.101,0.0
101.212.70.17,0.0
101.223.184.193,962.0
101.219.33.119,0.0
101.221.131.185,187.0
101.59.78.152,634.0
101.59.235.148,1440.0
101.222.191.149,0.0
101.214.198.75,711.0
101.214.24.82,0.0
101.62.169.149,378.0
101.222.229.149,231.0
103.18.71.182,777.5
101.215.231.188,238.0
101.63.152.66,838.0
101.59.133.23,936.0
103.21.187.82,1005.0
103.226.88.61,0.0
103.225.176.181,0.0
103.233.118.78,586.5
103.24.85.134,464.0
103.241.244.36,584.5
106.220.78.161,335.0
106.208.249.230,253.0
106.212.96.133,469.0
106.192.128.4,0.0
106.202.3.19,900.0
103.5.115.4,641.0
106.220.18.141,0.0
106.219.28.100,0.0
106.192.164.192,691.0
103.243.41.188,717.0
103.253.174.126,808.0
106.206.159.163,809.0
106.192.139.157,94.0
106.219.28.37,73.0
106.192.160.27,301.0
106.210.139.36,1009.0
106.215.177.199,54.0
103.255.227.167,881.0
106.205.74.229,0.0
103.42.196.154,0.0
106.220.211.162,308.0
103.42.196.219,503.0
103.26.225.229,109.0
103.8.250.101,839.0
106.215.141.92,51.0
103.252.24.11,826.0
103.51.139.50,1053.0
106.220.81.44,843.0
106.51.141.114,230.0
106.51.138.188,0.0
106.51.178.167,310.6666666666667
106.51.126.114,0.0
106.51.98.173,837.0
106.67.90.158,0.0
106.77.166.253,781.0
106.76.249.215,660.0
106.78.62.207,869.0
106.51.240.104,821.0
106.78.64.67,728.0
106.51.201.111,500.0
107.167.107.228,400.0
106.77.255.243,464.0
106.77.84.16,676.0
106.77.35.122,391.0
106.77.17.112,353.0
106.78.56.14,361.0
106.78.57.61,0.0
107.167.113.170,314.0
112.196.171.219,156.0
112.79.35.209,1792.0
112.79.39.27,471.5
112.110.119.159,0.0
110.172.19.168,553.0
112.79.37.161,590.0
107.167.113.81,645.0
111.93.249.94,823.0
110.226.1.197,440.0
111.92.116.204,0.0
112.110.82.14,0.0
112.133.232.85,470.0
116.14.142.226,685.0
116.202.32.50,239.0
115.112.139.102,1832.0
115.247.16.146,689.0
115.118.233.212,0.0
115.187.47.57,18.0
115.118.75.137,915.0
116.202.34.54,768.5
115.241.114.117,0.0
115.250.68.7,889.0
115.245.182.147,112.0
115.250.13.132,980.0
115.249.27.2,869.0
116.202.171.113,507.0
115.111.218.26,180.0
115.112.118.98,648.0
113.193.101.165,0.0
115.245.22.11,685.0
115.248.166.41,807.0
113.19.48.14,0.0
113.193.20.144,1673.0
115.250.78.228,2173.0
115.244.251.242,396.0
115.118.172.18,896.0
116.202.0.125,0.0
115.112.119.54,981.0
115.241.16.31,208.0
115.187.36.123,407.0
116.193.133.191,424.0
116.203.14.196,383.0
116.203.177.25,59.5
117.195.247.190,142.0
117.196.232.127,292.0
117.195.130.143,600.0
117.193.150.191,773.0
117.194.203.247,285.0
117.197.222.147,563.0
117.195.127.136,205.0
117.198.230.99,1042.0
117.194.106.106,2678.0
117.194.105.119,796.0
117.196.227.65,464.0
117.196.234.73,1004.0
116.72.210.191,831.0
117.199.142.85,0.0
117.199.229.35,427.0
117.192.191.59,0.0
116.74.123.96,771.0
117.218.253.117,658.0
117.220.161.135,531.0
117.222.249.216,578.0
117.251.51.114,0.0
117.213.91.79,922.0
117.221.102.94,1051.0
117.247.183.155,922.0
117.253.218.193,0.0
117.202.5.56,254.0
117.224.178.21,0.0
117.215.232.34,123.0
117.199.244.54,721.0
117.205.171.17,147.0
117.252.51.247,760.0
117.211.90.154,0.0
117.241.16.172,74.0
117.221.104.27,866.0
117.208.54.12,949.0
117.199.237.85,807.0
117.205.80.159,939.0
117.217.98.132,0.0
117.218.25.238,716.0
118.94.177.62,0.0
117.222.53.88,543.0
117.253.97.123,0.0
117.215.40.201,0.0
117.213.45.57,898.0
117.241.79.241,1205.0
117.199.74.131,737.0
117.203.16.234,534.0
117.229.214.164,55.0
117.249.57.190,1102.0
117.253.238.142,141.0
117.253.152.5,0.0
117.55.241.55,279.0
117.203.49.36,105.0
117.242.56.35,229.0
117.252.67.244,753.0
117.200.158.70,166.0
117.206.149.235,41.0
118.91.177.132,87.0
117.201.182.90,417.0
117.244.80.187,840.0
117.214.178.71,0.0
117.248.168.74,682.0
119.235.49.42,649.3333333333334
117.223.231.126,189.0
117.224.216.224,426.0
117.214.221.3,0.0
117.244.16.147,395.0
117.253.203.250,0.0
119.73.243.172,621.5
119.235.55.164,742.0
120.56.217.92,662.0
120.56.159.56,0.0
120.56.249.7,0.0
120.60.187.0,771.0
120.61.54.169,8.0
120.59.154.79,633.0
121.245.145.5,0.0
120.89.77.91,990.0
121.242.87.100,511.0
120.61.84.251,56.0
121.241.245.36,2133.0
122.15.73.236,861.0
122.15.1.130,2141.0
120.63.152.156,0.0
122.161.130.60,0.0
122.161.214.242,1136.0
122.166.220.89,184.0
122.167.31.53,31.0
122.168.30.207,505.0
122.165.93.176,824.0
122.164.78.193,199.0
122.167.82.241,807.0
122.164.230.110,441.0
122.165.78.10,0.0
122.167.145.71,296.0
122.162.176.99,1580.0
122.166.182.137,365.0
122.168.30.102,0.0
122.162.127.184,593.0
122.165.52.64,1823.0
122.166.209.71,975.0
122.171.26.81,774.0
122.177.171.1,1447.0
122.171.192.11,670.0
122.175.4.251,969.0
122.168.64.179,996.0
122.172.47.76,839.0
122.177.196.198,244.0
122.172.191.169,189.0
122.169.147.236,0.0
122.176.159.70,135.0
122.170.175.192,0.0
122.177.115.63,384.0
122.171.153.29,0.0
122.177.188.71,929.0
122.171.173.235,822.0
122.177.48.135,573.5
122.172.180.17,1038.0
122.173.116.206,549.0
122.50.209.31,777.5
122.179.173.143,626.0
122.182.19.2,503.0
122.179.57.67,33.0
124.125.251.116,788.0
124.123.201.54,0.0
14.139.82.106,164.0
135.245.168.51,1356.0
14.141.45.138,1538.6666666666667
123.238.177.188,911.0
123.237.225.230,365.0
14.141.13.246,930.0
123.237.72.255,917.0
123.136.188.151,466.0
14.141.251.190,860.0
123.201.92.190,902.0
14.140.251.250,990.0
14.140.99.194,270.0
14.195.47.62,611.0
14.96.144.86,110.0
15.219.194.15,848.0
14.98.38.253,175.0
155.35.46.62,959.25
150.129.110.59,696.0
