clientIp,avg(sessionTime)
1.38.23.169,671.0
1.39.33.105,575.0
1.187.38.82,0.0
1.39.15.68,0.0
1.39.12.114,586.0
1.187.235.38,696.0
1.39.13.22,0.0
1.22.184.42,446.0
1.187.247.144,539.0
1.39.32.230,629.0
1.39.10.79,204.0
1.39.14.65,1012.0
1.23.157.157,936.0
1.187.198.235,798.0
1.22.89.117,431.0
1.186.170.164,1142.0
1.187.230.133,419.0
1.23.228.124,936.0
1.186.112.52,759.0
1.39.34.88,0.0
1.39.60.112,0.0
1.39.61.37,353.0
1.39.45.161,1928.0
1.39.9.179,592.0
1.39.9.22,105.5
101.209.187.223,674.0
101.212.67.177,0.0
101.212.72.147,221.5
101.221.136.58,639.0
101.56.13.5,407.0
101.221.128.6,137.0
101.221.136.30,0.0
101.56.14.168,198.0
101.222.162.103,671.0
101.222.160.177,0.0
101.221.134.220,792.0
101.63.213.238,1418.0
101.62.230.241,863.0
103.225.100.51,668.5
101.58.141.137,479.0
101.59.193.75,666.0
101.59.249.163,0.0
101.58.3.186,849.0
103.226.7.54,497.0
103.228.147.18,361.0
103.245.198.126,743.3333333333334
103.246.67.14,545.5
103.248.85.161,1369.0
103.252.27.41,2168.0
103.253.200.13,353.0
103.255.145.162,586.3333333333334
103.252.24.118,1010.0
103.249.207.22,981.0
103.253.173.68,873.0
106.78.7.83,0.0
103.44.137.174,0.0
106.77.241.114,0.0
106.76.41.143,0.0
106.221.140.2,0.0
106.66.31.115,651.0
106.212.163.199,867.0
106.220.74.17,490.0
103.51.138.218,873.0
106.51.155.227,367.0
106.66.55.211,0.0
106.76.195.63,681.0
103.54.106.99,848.0
103.48.47.122,208.0
106.76.253.133,322.0
103.54.145.51,0.0
106.51.138.21,897.0
110.172.144.22,614.0
106.77.210.2,1275.0
107.167.107.122,541.0
103.36.124.212,0.0
107.167.99.234,1046.0
106.219.54.87,973.0
106.220.80.223,324.0
106.219.51.250,74.0
106.216.159.169,490.0
107.167.112.124,840.0
106.77.224.16,676.0
106.215.159.252,810.0
106.219.39.97,1624.0
106.208.149.177,204.0
106.212.119.148,0.0
106.51.131.43,995.0
103.9.97.229,609.0
110.172.137.145,985.0
106.208.119.6,763.0
106.77.63.67,183.0
106.76.236.90,0.0
106.51.232.32,948.0
111.93.198.178,267.5
106.51.194.82,1127.0
106.66.53.31,781.0
106.77.77.199,334.0
106.211.22.228,919.0
103.7.130.131,979.0
103.46.201.76,1801.0
106.203.30.81,829.0
111.93.129.10,511.0
106.51.139.157,574.0
106.78.16.112,0.0
106.215.148.26,673.0
106.215.169.22,703.0
111.118.244.244,56.0
