clientIp,avg(sessionTime)
1.186.37.28,1105.0
1.186.79.10,210.25
1.187.10.111,746.0
1.187.217.181,0.0
1.39.10.114,711.0
1.187.179.217,370.0
1.39.11.223,164.5
1.22.176.12,643.0
1.38.22.51,926.0
1.23.133.35,40.0
1.39.13.74,149.0
1.39.33.82,637.0
1.39.15.185,0.0
1.39.8.118,160.5
101.62.179.127,260.0
101.222.247.217,123.0
101.60.104.248,770.0
101.221.134.28,770.0
101.221.36.131,0.0
101.214.97.169,663.0
101.0.38.98,473.0
101.212.65.127,0.0
1.39.97.123,828.0
101.212.67.199,834.0
101.222.231.77,132.0
101.58.6.78,0.0
101.63.133.59,89.0
101.221.135.153,1012.0
101.59.242.68,201.0
101.221.131.129,0.0
101.59.246.28,705.0
101.214.26.7,0.0
103.10.24.194,321.0
101.56.164.241,1386.0
1.39.80.113,811.0
103.24.22.70,1697.0
103.12.133.54,985.0
103.248.235.132,702.0
103.240.11.29,58.0
103.253.153.214,824.3333333333334
103.248.172.42,994.0
103.252.25.59,900.0
103.248.112.194,441.0
103.250.148.123,1044.0
103.227.96.92,850.0
103.238.104.93,586.0
103.241.41.97,147.0
103.22.172.250,781.0
103.254.131.65,850.0
103.254.204.24,0.0
103.255.145.122,0.0
103.27.8.43,1466.6666666666667
106.51.126.215,1028.0
106.221.136.156,113.0
103.37.201.1,418.0
104.154.68.56,0.0
106.215.156.206,0.0
106.204.101.185,253.0
103.47.169.119,881.0
106.195.129.237,0.0
106.220.201.16,0.0
103.51.91.119,947.0
106.220.143.189,0.0
103.56.224.133,679.0
106.196.194.153,436.0
106.216.128.216,0.0
106.194.30.230,664.0
106.220.28.127,0.0
103.36.77.16,0.0
106.203.173.119,427.0
106.194.10.47,229.0
106.220.204.222,384.0
103.37.201.80,0.0
103.54.104.112,726.0
103.28.183.58,1439.0
106.215.185.252,691.0
106.220.29.54,549.0
106.79.176.177,15.0
106.51.142.171,0.0
107.167.108.105,635.0
106.51.142.32,967.0
106.51.243.70,821.0
106.76.76.4,0.0
106.76.1.120,344.0
106.79.22.126,980.0
106.51.168.240,352.0
106.67.50.183,38.0
106.51.135.255,0.0
106.51.169.139,529.0
106.67.74.27,682.0
106.78.55.250,967.0
106.76.229.34,252.0
106.51.128.113,0.0
106.78.93.129,544.0
106.77.205.138,618.0
106.78.29.94,549.0
106.78.113.164,933.0
106.79.13.176,628.0
106.76.157.230,0.0
106.78.214.72,387.0
106.51.131.21,2080.0
106.67.44.90,205.0
107.167.109.64,1671.0
111.93.202.66,682.0
111.93.129.174,762.0
111.93.178.78,742.0
111.125.138.213,151.0
112.79.36.134,794.0
112.133.215.171,947.0
112.196.13.50,975.0
112.79.35.201,1380.0
112.196.155.129,1355.0
111.93.206.22,789.0
115.118.78.167,0.0
115.113.232.46,636.0
115.245.141.191,0.0
115.245.81.242,713.0
115.99.198.88,550.0
116.202.36.73,699.3333333333334
115.250.76.1,392.0
115.245.179.244,56.0
116.14.140.250,0.0
115.118.208.206,744.0
115.250.74.100,762.0
113.193.41.72,0.0
