clientIp,avg(sessionTime)
1.186.41.1,589.5
1.22.245.201,697.0
1.23.101.102,362.0
1.187.183.121,993.0
1.22.6.7,0.0
1.22.68.159,0.0
1.38.21.81,801.5
1.186.76.27,0.0
1.22.129.114,751.0
1.39.14.92,1209.0
1.39.10.147,1019.0
1.39.15.30,982.0
1.38.23.38,0.0
1.39.32.67,815.0
1.39.33.98,471.0
1.39.33.112,469.0
1.39.60.162,538.3333333333334
1.39.60.210,183.0
1.39.60.67,707.3333333333334
1.39.8.104,0.0
1.39.80.86,662.5
1.39.96.157,816.0
101.212.65.206,0.0
101.212.66.174,787.0
101.212.67.128,1030.5
101.56.182.77,1009.0
103.243.114.194,891.0
103.240.100.35,941.0
101.212.67.227,642.0
101.62.214.55,0.0
103.252.4.132,604.0
103.254.131.16,1489.0
103.229.26.71,622.0
103.255.78.191,1056.0
101.60.238.72,837.0
103.233.170.124,2142.0
101.58.192.184,796.0
101.222.175.199,1974.0
101.222.229.239,533.0
103.15.66.178,742.0
103.234.149.200,901.0
101.222.178.185,901.0
103.48.108.3,394.0
101.222.88.229,312.0
101.63.72.215,878.0
103.41.197.144,338.0
101.60.158.206,574.0
101.62.225.123,939.0
101.63.79.215,243.0
101.212.70.170,695.0
101.63.171.11,1020.0
101.59.172.167,413.0
101.222.174.126,0.0
101.56.108.194,394.0
103.48.34.236,224.0
106.194.30.240,818.0
106.196.21.85,361.0
106.218.163.15,736.0
106.219.54.118,891.0
106.51.133.43,867.0
106.202.23.181,1041.0
106.220.123.73,0.0
106.219.42.67,694.0
106.215.135.226,372.0
106.221.157.249,359.0
106.51.135.114,669.0
106.204.84.47,836.0
106.193.114.210,0.0
106.215.132.199,0.0
106.219.52.102,912.0
106.216.169.117,713.0
103.6.88.149,1059.0
106.51.137.145,118.0
106.192.146.29,23.0
103.48.59.115,0.0
106.215.143.117,802.0
106.208.198.141,104.0
106.221.158.199,619.0
106.220.107.174,627.0
106.208.157.74,281.0
106.215.139.119,186.0
106.219.37.57,107.0
106.208.216.210,491.0
106.67.71.195,884.0
106.67.83.57,0.0
106.78.5.245,885.0
106.66.19.226,398.0
106.79.163.165,0.0
106.51.241.147,208.0
106.78.251.64,0.0
106.67.59.30,922.0
106.78.44.12,0.0
106.67.94.0,815.0
107.167.108.28,903.3333333333334
106.76.97.56,885.0
106.66.103.238,747.0
106.76.6.19,491.0
106.76.76.38,501.0
106.77.151.153,841.0
106.77.185.172,512.0
106.51.235.242,114.0
106.79.106.23,176.0
107.167.109.170,1254.0
110.172.19.216,0.0
112.79.36.14,296.6666666666667
111.92.95.54,0.0
110.5.76.38,1141.0
111.93.31.154,615.0
110.232.253.165,651.0
107.167.112.90,0.0
113.193.249.42,599.0
115.112.52.62,2.5
114.69.235.130,1701.0
115.111.70.250,32.0
112.79.39.237,734.0
115.246.37.214,0.0
115.241.16.199,0.0
115.114.37.35,982.0
115.119.255.134,788.0
115.245.171.129,651.0
115.248.50.31,817.0
115.118.209.200,775.0
115.241.63.2,857.0
115.112.58.99,383.0
115.249.62.202,1093.0
115.250.39.168,753.0
115.250.10.192,525.0
115.250.43.178,484.0
116.202.34.183,98.5
116.203.78.13,796.0
116.203.78.251,1004.5
