clientIp,avg(sessionTime)
1.187.237.123,900.5
1.186.32.78,891.0
1.22.39.81,312.0
1.23.49.231,358.0
1.22.196.250,0.0
1.22.175.239,624.0
1.38.22.146,494.6666666666667
1.38.4.8,623.75
1.39.12.102,481.0
1.39.33.119,936.0
1.39.13.33,568.0
1.39.15.217,927.0
1.39.35.16,943.0
1.39.61.122,750.0
1.39.61.211,466.6666666666667
1.39.62.8,868.0
1.39.62.83,1208.0
1.39.62.223,605.0
1.39.96.30,566.0
101.212.65.69,333.0
1.39.63.119,0.0
101.212.70.141,876.0
101.221.136.252,595.5
101.222.175.110,8.0
101.222.164.212,582.0
101.59.138.156,676.0
101.56.15.157,816.0
101.60.171.220,0.0
101.222.245.208,832.0
101.223.227.251,0.0
101.62.182.29,0.0
101.60.140.168,895.0
101.58.182.24,764.0
101.62.225.94,320.0
101.59.197.199,821.0
101.222.248.169,864.0
101.62.164.163,830.0
101.59.238.36,0.0
101.62.205.249,40.0
101.60.144.148,1242.0
101.63.94.8,626.0
103.12.119.2,1289.857142857143
103.2.234.100,1248.0
103.21.233.230,992.0
103.226.30.103,0.0
103.12.135.67,0.0
103.227.96.147,906.0
103.226.52.190,911.0
103.231.217.194,352.0
103.231.218.182,222.0
103.252.25.205,78.5
103.251.60.114,1101.0
103.242.189.134,698.0
103.250.150.76,635.0
103.25.0.242,951.0
103.37.201.71,989.0
103.255.233.137,230.0
103.4.222.2,640.0
103.5.70.21,1171.0
106.192.159.168,0.0
106.206.129.161,0.0
106.220.90.98,0.0
106.216.130.120,659.0
106.210.38.183,0.0
106.219.48.86,508.0
106.51.142.91,484.0
106.220.40.142,83.0
106.220.10.228,1013.0
106.208.48.28,278.0
106.206.43.229,820.0
106.215.183.21,911.0
106.51.131.108,874.0
106.220.177.166,788.0
106.220.65.189,844.0
106.211.65.202,873.0
106.219.55.18,860.0
106.51.142.240,0.0
106.220.177.49,0.0
106.215.133.112,78.0
106.51.129.69,1071.0
106.192.182.73,1490.0
106.208.7.167,0.0
106.51.141.113,404.0
106.208.178.237,637.0
106.51.243.138,0.0
106.77.129.30,0.0
106.77.180.165,901.0
106.66.162.183,743.0
106.76.63.90,0.0
106.67.173.234,0.0
106.66.132.0,391.0
106.77.82.112,424.5
106.76.37.127,0.0
106.79.7.240,827.0
106.79.200.200,0.0
107.167.103.194,738.5
106.78.21.137,183.0
107.167.102.124,1063.0
106.79.8.216,649.0
107.167.103.142,661.0
106.79.63.98,506.0
106.79.26.115,760.0
106.79.132.15,0.0
107.167.107.192,514.3333333333334
107.167.108.90,597.5
107.167.108.159,898.0
115.114.78.116,602.0
107.167.112.36,619.0
113.193.146.82,723.0
111.93.237.186,835.0
112.196.164.17,20.0
111.93.176.170,1040.0
112.79.36.230,0.0
114.69.245.66,0.0
112.110.6.78,0.0
111.93.226.6,0.0
112.79.38.147,0.0
111.93.206.50,1168.0
114.143.166.157,449.0
114.143.231.218,0.0
114.143.118.46,2166.0
113.193.133.64,713.0
114.143.159.142,436.0
112.133.245.82,1528.0
112.196.183.84,717.0
113.193.115.37,333.0
115.112.128.234,0.0
111.235.150.183,571.0
115.247.106.130,0.0
115.160.247.21,2375.0
115.114.9.131,1519.0
115.244.220.181,1079.0
115.187.36.103,902.0
115.241.236.172,667.0
115.184.91.229,285.0
115.245.183.39,1127.0
115.118.18.189,420.0
115.244.228.135,1007.0
115.248.70.97,1787.0
115.246.73.29,967.0
115.248.250.73,0.0
115.249.252.18,713.0
115.250.60.249,0.0
115.250.94.253,682.0
115.250.37.119,970.0
115.250.26.68,786.0
115.254.101.68,1042.0
116.202.32.45,232.0
116.202.36.39,436.5
116.15.196.71,0.0
115.254.92.209,130.0
116.203.24.119,699.0
116.73.154.176,0.0
116.74.1.52,0.0
116.203.25.107,147.0
116.203.187.58,1013.0
116.203.73.229,0.0
116.203.75.200,1258.0
116.75.178.24,378.0
116.75.97.194,820.0
117.192.137.144,171.0
117.193.160.240,755.0
117.193.154.240,737.0
117.193.162.125,393.5
117.192.183.131,194.0
117.204.23.238,909.0
117.199.250.63,0.0
117.204.155.40,481.0
117.208.117.188,113.0
117.205.142.106,749.0
117.211.191.234,1783.0
117.199.251.69,903.0
117.207.252.56,800.0
117.205.123.71,845.0
117.210.180.25,851.0
117.198.186.223,0.0
117.204.153.27,946.0
117.201.90.27,561.0
117.205.161.93,720.0
117.196.26.134,0.0
117.199.16.196,999.0
117.198.171.252,789.0
117.207.239.250,0.0
117.208.125.255,574.0
117.205.175.43,158.0
117.196.201.131,0.0
117.195.203.1,894.0
117.203.248.233,227.0
117.197.155.233,396.0
117.211.26.22,655.0
117.206.112.67,0.0
117.206.232.155,0.0
117.198.246.167,765.0
117.207.72.47,782.0
117.195.193.190,835.0
117.197.212.197,917.0
117.238.189.33,0.0
117.219.126.149,487.0
117.223.120.127,896.0
117.220.92.114,329.0
117.231.5.187,663.0
117.226.42.27,341.0
117.230.196.31,706.0
117.239.227.162,723.0
117.215.140.137,1889.0
117.218.179.179,605.0
117.221.46.255,701.0
117.218.241.75,169.0
117.221.82.201,517.0
117.220.90.87,402.0
117.212.126.247,845.0
117.212.155.254,0.0
117.225.141.102,744.0
117.212.19.222,914.0
117.244.136.61,1456.0
117.242.201.101,905.0
117.253.232.82,0.0
117.251.166.7,0.0
117.253.245.13,875.5
117.253.223.190,0.0
117.244.57.120,564.0
117.253.186.83,0.0
117.244.204.243,916.0
117.253.240.44,124.0
117.245.16.250,341.0
120.56.187.128,874.0
119.82.67.202,278.0
119.235.53.134,999.0
119.235.52.36,653.0
120.56.195.94,296.5
118.102.158.39,754.0
122.161.226.113,843.0
120.63.86.8,1784.0
120.56.255.214,0.0
121.245.136.118,561.0
120.59.176.200,528.0
120.63.51.250,963.0
120.59.28.220,0.0
120.59.188.188,0.0
120.56.248.149,803.0
121.7.242.115,156.0
120.60.85.45,705.0
122.163.136.89,224.0
121.244.182.76,1403.0
120.59.81.157,885.0
122.161.85.205,177.0
120.56.254.145,0.0
122.165.60.42,707.0
122.163.16.58,573.0
120.61.164.87,951.0
122.169.143.152,910.0
123.63.195.227,1173.0
122.174.102.92,51.0
124.123.219.9,321.0
122.169.57.123,981.0
122.169.220.29,1827.0
123.201.82.186,814.0
123.63.131.11,711.0
124.125.41.145,550.0
122.168.23.23,125.0
122.166.210.21,603.0
122.170.62.236,723.0
122.178.209.121,15.0
123.63.6.201,0.0
122.176.161.70,522.0
122.167.149.14,687.0
123.236.161.65,751.0
124.123.40.127,801.0
122.176.223.50,479.0
124.124.200.41,0.0
122.175.163.37,0.0
122.167.77.250,754.0
122.50.192.36,0.0
122.169.11.171,852.0
122.176.245.190,1527.0
123.238.120.121,936.0
123.201.21.179,874.0
124.40.246.86,671.6666666666666
122.179.42.89,964.0
124.125.254.193,893.0
14.102.79.86,1001.0
136.185.174.38,0.0
14.139.121.100,1108.0
128.185.9.108,0.0
14.102.62.82,776.0
125.19.135.5,708.0
14.139.230.12,658.5
14.96.25.129,0.0
144.36.234.108,976.0
150.107.145.94,0.0
14.99.109.253,107.0
14.141.101.242,683.0
14.98.144.182,409.0
14.97.190.24,1174.0
14.98.30.162,136.0
160.44.225.19,377.5
14.96.34.65,488.0
14.98.221.55,688.0
14.96.184.56,551.0
155.250.255.142,80.0
14.97.0.129,799.0
14.139.69.200,898.0
163.47.12.205,388.0
163.47.14.121,870.0
168.235.194.102,132.0
167.187.101.239,653.0
168.235.194.123,287.0
167.219.52.14,728.0
165.241.31.254,1681.0
168.235.197.131,1192.75
168.235.197.245,992.8
168.235.197.80,1256.0
168.235.200.95,0.0
171.49.82.232,872.0
173.252.112.119,0.0
171.50.126.61,0.0
180.178.12.2,791.0
175.101.68.118,2568.0
180.179.142.45,1412.5
180.178.21.43,733.0
182.65.231.91,959.0
182.58.120.18,185.0
182.64.155.8,984.0
180.211.71.193,1137.0
180.215.121.159,687.0
182.48.232.37,530.0
182.64.44.238,788.0
180.215.156.167,0.0
182.65.212.172,300.0
180.233.120.227,0.0
182.65.42.104,447.5
182.65.239.177,1076.0
182.65.104.234,1061.0
182.59.198.49,965.0
182.66.30.207,0.0
182.69.64.101,851.0
182.69.110.198,1089.0
182.66.57.99,0.0
182.65.71.100,0.0
182.70.185.76,0.0
182.70.67.203,1607.0
182.66.22.243,1022.0
182.67.159.24,679.0
182.72.231.38,0.0
182.70.75.174,628.0
182.70.208.67,1227.0
182.69.194.196,715.0
182.68.168.173,666.0
182.73.209.202,333.0
183.83.163.118,918.0
183.87.44.90,210.0
183.83.48.63,576.0
183.87.225.4,921.0
182.73.241.74,0.0
192.193.160.10,1059.0
183.83.156.60,834.0
192.99.6.125,564.0
196.1.105.91,1062.5
183.83.158.31,1945.0
182.74.246.114,0.0
183.82.103.68,651.0
183.82.90.201,14.0
183.83.97.9,0.0
199.168.151.86,0.0
202.3.120.4,1135.6
202.191.253.18,935.0
199.229.208.4,19.0
202.142.95.2,830.0
197.132.154.186,156.0
202.3.66.50,1237.4285714285713
202.3.77.249,839.5
206.80.1.253,0.0
210.212.85.151,634.0
203.115.67.38,438.0
203.92.45.226,291.0
210.212.125.66,889.0
203.98.194.90,91.0
203.115.107.70,593.0
203.92.59.99,722.0
223.176.56.28,180.5
220.227.89.237,286.0
223.176.180.135,808.0
220.227.72.2,1513.0
210.89.35.78,215.0
211.25.230.46,677.0
223.176.52.90,0.0
223.176.173.73,812.0
223.176.37.75,601.0
223.176.157.25,411.0
223.225.209.131,0.0
223.255.247.66,670.0
23.239.198.122,826.0
27.49.32.60,443.0
27.107.84.104,864.0
27.255.164.46,922.0
223.191.128.192,832.0
27.106.96.165,800.0
27.34.249.149,229.0
223.177.208.221,415.0
27.34.240.94,880.0
223.227.141.72,480.0
223.29.195.214,799.0
223.223.149.124,0.0
223.30.141.218,910.0
223.196.194.248,0.0
27.124.31.10,1588.0
37.228.104.132,835.0
27.63.51.53,1721.0
27.63.211.95,0.0
27.97.118.75,93.0
27.6.1.23,272.0
27.63.227.91,541.0
37.228.107.126,333.0
37.228.105.242,555.0
37.228.106.212,1133.0
37.228.107.26,623.0
42.106.175.148,1150.3333333333333
49.156.85.120,784.0
49.14.145.246,0.0
49.15.218.166,389.0
43.242.118.42,856.0
49.136.32.244,949.0
49.156.87.180,375.0
49.156.79.199,736.0
49.15.61.82,494.0
49.14.253.254,426.0
49.200.94.46,528.0
49.200.116.251,0.0
49.128.160.35,709.0
49.204.102.100,888.0
43.226.29.126,0.0
49.201.9.29,237.0
45.114.38.65,703.0
49.14.6.195,0.0
49.202.5.95,81.0
43.224.128.248,781.0
54.236.254.196,669.0
49.206.251.113,855.0
49.205.203.208,0.0
59.161.183.2,899.0
49.249.26.66,0.0
49.205.21.240,615.0
49.205.191.213,568.0
49.213.61.70,45.0
49.248.21.82,694.0
49.206.227.33,102.0
49.207.191.54,1009.0
54.236.254.132,930.0
59.163.201.173,423.5
49.248.191.32,100.0
49.207.253.25,624.0
54.240.197.66,1331.0
49.205.209.88,680.0
49.248.118.35,954.0
49.207.127.112,819.0
59.178.174.189,1609.0
59.97.251.181,944.0
59.184.49.121,553.0
59.88.252.190,661.0
59.99.181.126,687.0
59.88.35.25,141.0
59.90.194.119,589.0
59.90.237.71,862.0
59.178.139.240,229.0
59.177.170.82,929.0
61.0.172.42,641.0
59.92.80.170,926.0
71.32.90.156,0.0
61.16.141.225,1020.0
59.184.187.238,905.0
59.93.171.85,257.0
93.104.118.110,177.0
59.91.238.117,688.0
59.178.156.59,933.0
59.99.132.146,92.0
