clientIp,sessionTimeSum
1.187.205.167,740
1.22.78.209,785
1.22.236.109,409
1.23.1.107,491
1.187.220.150,888
1.38.16.83,573
1.187.174.177,883
1.187.171.93,550
1.187.181.163,274
1.187.14.107,796
1.23.86.117,0
1.22.97.210,1511
1.38.19.14,542
1.23.156.247,738
1.38.22.251,426
1.39.12.148,1809
1.38.22.247,0
1.39.33.247,1125
1.39.33.231,264
1.39.34.252,807
1.39.34.115,853
1.39.60.242,698
1.39.60.115,577
1.39.60.168,393
1.39.35.159,308
1.39.61.214,150
1.39.63.132,1021
1.39.97.121,0
1.39.9.133,424
1.39.97.91,777
1.39.96.135,1090
1.39.9.27,323
101.0.43.251,1630
103.250.137.37,0
103.241.45.25,637
101.208.2.254,850
101.222.162.60,0
101.57.70.167,796
101.63.41.126,724
101.221.135.102,591
101.221.135.70,876
101.62.98.99,628
101.63.132.248,0
101.62.130.166,262
101.222.163.239,0
101.59.66.198,0
103.240.236.138,640
101.212.214.214,0
101.56.175.164,815
103.245.157.54,772
101.221.129.33,531
101.62.237.234,0
101.62.164.118,0
103.28.156.21,480
101.222.174.120,0
103.12.132.146,847
103.232.128.22,0
101.222.176.46,0
106.215.170.255,465
103.44.175.249,936
106.201.104.185,316
106.216.130.42,157
106.216.171.201,0
106.216.166.183,1008
106.192.185.123,916
106.51.135.76,2683
106.220.11.89,0
106.220.105.11,0
103.7.129.178,929
106.194.2.251,291
106.219.43.230,800
106.51.252.234,1733
106.51.235.0,972
106.51.233.125,2126
106.67.79.104,0
106.51.80.117,968
106.76.2.205,201
106.76.5.215,337
107.167.107.74,654
106.67.158.174,0
106.76.59.129,946
106.78.233.214,0
106.78.231.141,949
106.76.202.28,762
107.167.103.168,468
106.77.28.170,31
106.66.35.215,153
107.167.103.226,0
106.76.160.240,827
106.66.99.116,196
107.167.108.108,1918
107.167.108.156,1328
107.167.109.183,1910
111.125.221.80,0
112.79.35.47,904
111.93.148.202,656
112.196.30.195,591
112.196.150.23,344
107.167.99.233,472
111.119.195.26,363
111.92.116.187,220
112.79.37.126,0
113.19.86.10,3193
113.193.144.194,852
113.193.72.97,24
114.143.89.101,938
113.193.67.206,650
115.111.207.240,1614
115.113.115.2,1135
115.119.131.50,1992
115.113.118.254,675
115.118.95.206,634
115.187.60.151,1581
115.185.155.223,708
115.184.16.86,1070
115.163.218.67,570
115.241.112.8,1062
115.242.70.211,4552
115.242.234.190,157
115.241.28.138,925
117.219.193.16,610
117.192.120.178,889
117.248.132.38,434
117.222.39.76,139
117.207.221.61,1651
117.194.98.251,0
120.59.41.81,0
115.245.64.216,0
117.212.55.33,0
117.226.175.20,580
115.250.68.144,49
117.197.218.102,888
115.99.16.136,574
115.252.64.154,380
117.196.245.60,0
117.197.240.152,674
117.201.24.92,137
117.202.202.255,979
117.239.71.130,547
121.44.238.166,0
117.200.83.213,151
117.206.234.45,86
115.245.184.134,709
117.199.191.100,614
117.225.155.245,236
117.214.207.254,790
116.203.17.126,1049
120.63.85.16,891
117.208.34.26,110
122.15.154.34,952
115.99.151.141,932
117.253.238.193,0
115.252.199.232,631
115.250.65.111,971
117.204.21.160,662
117.220.57.109,612
117.215.237.240,1908
117.205.112.231,382
115.250.98.136,339
117.253.241.144,0
115.245.89.65,343
117.194.104.196,389
117.197.3.242,754
117.200.16.215,792
117.222.207.118,640
115.99.10.229,827
115.250.62.21,881
117.203.184.216,97
115.245.228.140,598
117.205.2.236,0
117.219.13.32,563
117.212.151.134,831
117.205.76.228,807
120.62.13.90,0
117.244.18.12,254
117.205.221.14,614
117.213.226.46,0
117.194.116.218,773
117.204.39.103,662
117.232.182.85,662
115.247.61.92,259
117.193.42.0,840
117.203.43.232,632
117.205.35.235,1421
115.245.47.101,972
115.245.195.102,719
116.74.64.234,0
117.192.37.5,195
117.253.97.30,347
120.59.66.251,0
117.207.253.110,1430
117.221.82.27,1041
116.202.103.136,677
117.205.65.162,715
121.245.138.172,107
117.244.56.132,422
117.203.8.98,133
116.75.178.165,655
118.102.158.2,848
117.205.106.129,1645
117.198.243.117,2395
117.205.94.255,862
120.59.65.194,0
120.61.20.98,0
116.14.143.158,728
117.200.253.77,700
115.245.183.209,0
117.254.181.19,0
117.248.77.73,637
117.226.163.69,0
120.60.23.119,282
117.249.69.177,0
117.193.160.27,0
122.176.158.38,929
122.161.129.97,309
122.172.69.197,670
122.174.210.54,197
122.175.65.122,743
122.172.198.232,680
122.160.192.25,1153
122.160.116.233,738
122.160.178.182,235
122.160.151.5,864
122.162.72.96,521
122.176.248.214,107
122.172.147.121,1039
122.160.80.180,0
122.164.132.47,757
122.172.58.26,995
122.169.129.119,383
122.165.105.215,0
122.164.77.13,0
122.167.19.169,368
122.171.104.61,501
122.170.175.37,195
122.161.251.123,516
122.176.173.254,714
122.161.115.159,789
122.172.191.127,0
122.179.151.34,2179
122.161.128.178,732
123.136.194.109,0
125.18.129.66,1596
124.124.20.38,989
123.136.168.194,861
123.201.154.117,671
123.136.176.187,88
123.239.85.139,930
124.123.206.127,1054
123.239.94.208,0
124.253.146.218,0
14.141.146.139,729
14.141.42.65,1891
14.139.235.108,268
14.102.52.162,816
125.62.113.20,1060
14.139.94.50,0
136.185.250.112,336
14.194.224.123,0
141.0.11.175,1539
14.142.33.173,640
140.101.148.2,575
14.195.44.82,780
14.99.97.136,431
14.96.239.177,931
14.96.22.77,0
14.96.224.70,434
14.96.198.6,0
141.0.9.100,1749
150.242.148.66,0
150.242.17.170,356
151.147.196.22,557
163.47.12.72,1515
168.235.197.215,2749
168.235.194.52,0
167.92.126.10,324
170.248.12.127,1612
175.101.67.16,1479
171.76.203.170,757
182.66.43.151,0
182.65.17.179,764
180.215.122.112,0
182.68.119.237,398
182.68.139.82,1280
182.66.32.206,444
180.215.143.68,723
175.101.68.66,877
182.56.126.240,802
182.65.221.242,0
182.68.92.63,1554
182.71.86.250,289
182.69.34.185,842
182.69.8.49,0
182.70.222.59,727
182.69.30.139,0
182.69.220.9,399
183.82.111.112,848
183.82.106.173,0
184.75.210.186,0
182.72.40.30,699
182.74.238.66,792
202.164.39.155,1042
202.54.219.56,1431
