clientIp,sessionTimeSum
1.23.136.188,0
1.186.186.119,763
1.39.12.83,926
1.39.14.42,1296
1.23.238.76,395
1.22.204.240,447
1.187.127.40,324
1.187.238.164,471
1.38.22.231,219
1.22.202.196,0
1.39.15.225,1872
1.39.45.202,0
1.39.60.159,183
1.39.60.163,2099
1.39.61.133,1330
1.39.34.155,538
1.39.62.188,2083
1.39.61.82,948
1.39.63.210,1505
1.39.63.179,1006
101.212.71.206,0
101.2.58.96,1422
103.227.99.62,363
101.212.67.255,601
101.62.227.144,892
101.60.161.53,493
101.212.68.161,497
101.222.191.159,0
1.39.8.108,154
101.222.6.112,29
101.222.190.221,158
103.231.44.227,513
101.222.191.75,0
101.61.99.85,501
1.39.63.91,995
101.62.201.172,0
101.0.58.34,918
101.209.188.175,0
101.62.165.22,1268
101.63.144.110,0
103.251.81.92,252
103.24.87.30,978
103.251.209.56,843
103.44.157.69,976
103.243.53.152,987
103.255.145.66,573
103.5.132.34,425
103.3.205.194,1008
103.249.233.114,0
106.206.129.242,0
106.216.155.168,726
106.193.81.50,803
106.215.147.1,848
106.220.138.114,424
106.51.140.76,939
106.208.212.80,687
106.220.155.196,540
106.208.238.36,985
106.196.128.92,0
106.220.53.36,0
106.51.139.35,711
106.51.240.237,35
106.212.250.134,0
106.215.166.27,0
106.220.180.143,784
106.215.171.52,627
103.60.42.156,570
106.220.193.7,0
106.215.147.85,1158
106.220.27.105,1025
106.51.107.105,696
106.215.148.156,781
106.213.246.97,269
106.192.162.193,0
106.215.143.44,128
103.50.82.129,825
106.220.152.162,377
106.77.183.55,0
106.78.61.178,849
106.77.73.155,177
107.167.108.17,2611
106.51.88.149,0
106.67.143.132,45
106.76.106.54,0
106.66.194.68,0
106.78.100.152,396
106.77.217.246,518
106.78.57.96,284
106.77.52.32,513
106.79.206.76,540
106.77.74.46,885
107.167.108.252,2400
107.167.109.204,1962
107.167.112.234,945
110.172.16.218,823
111.92.23.28,2071
112.133.232.89,0
112.110.88.54,593
110.232.253.55,267
111.118.246.70,1230
112.196.97.233,1092
111.91.43.50,287
112.79.35.45,0
112.79.36.122,1683
112.79.38.50,0
112.79.37.212,790
112.79.36.39,497
112.79.38.101,0
115.112.161.182,1194
112.79.39.188,993
115.113.55.4,0
115.249.10.252,7244
115.245.178.151,794
115.119.204.219,36
115.184.230.236,643
115.115.152.250,713
115.184.54.253,917
115.247.63.124,814
115.245.243.231,656
115.114.30.170,894
115.245.170.152,0
115.245.160.12,887
115.117.129.89,729
115.245.12.239,844
115.187.59.190,266
115.119.255.234,592
115.184.85.94,523
115.119.123.232,905
115.254.109.49,932
115.99.19.202,637
117.193.214.95,0
116.203.76.63,0
116.203.73.14,479
116.193.141.232,645
116.75.81.245,0
117.196.238.114,991
116.203.10.46,1289
117.192.69.151,953
115.99.39.156,38
116.202.38.108,322
116.68.73.167,521
116.73.130.205,1379
116.193.143.135,257
117.196.198.49,252
116.202.15.244,451
116.202.73.251,0
116.73.244.39,733
117.198.63.238,384
117.201.159.39,0
117.200.237.70,966
117.197.139.135,390
117.197.245.217,650
117.200.41.158,762
117.200.106.129,0
117.199.106.75,776
117.199.201.1,985
117.199.127.175,596
117.203.55.245,102
117.199.48.224,0
117.200.207.127,179
117.198.32.208,30
117.204.138.192,433
117.201.50.58,0
117.215.213.38,236
117.207.194.175,906
117.214.160.241,0
117.214.54.159,184
117.218.49.32,423
117.219.141.57,959
117.214.152.170,451
117.215.12.48,0
117.217.127.88,0
117.215.13.236,951
117.213.149.48,2100
117.214.156.216,617
117.206.157.196,586
117.208.178.13,865
117.212.92.6,35
117.204.44.53,1420
117.204.54.133,673
117.216.42.147,903
117.204.57.30,357
117.219.201.243,386
117.216.241.87,798
117.222.40.52,1824
117.217.11.229,79
117.223.145.17,762
117.224.75.90,503
117.223.98.138,0
117.229.50.192,1084
117.227.217.206,885
117.230.106.94,620
117.234.149.131,3100
117.253.205.87,11
117.248.102.75,905
117.241.140.35,248
117.240.214.195,430
117.253.226.233,682
117.254.215.125,1927
117.253.202.242,488
117.241.221.112,773
117.253.107.85,0
117.253.205.152,665
117.246.190.46,794
117.241.12.34,161
117.252.137.86,0
117.249.62.62,714
117.244.25.251,0
117.254.106.18,0
117.242.188.7,701
117.240.178.19,0
122.177.183.16,0
122.180.162.172,751
123.136.216.123,700
123.63.150.203,3064
122.15.18.75,1360
122.167.30.156,0
117.255.231.207,579
122.169.83.129,848
122.180.160.141,403
122.161.176.225,857
122.177.197.109,935
120.63.233.135,823
122.180.160.97,155
122.180.220.81,678
122.174.40.98,475
122.175.142.238,0
122.173.25.113,1365
120.89.75.72,956
122.169.133.149,380
122.170.26.189,89
122.169.182.123,851
122.177.145.198,60
122.163.13.197,0
120.57.236.6,571
120.63.42.14,189
123.238.36.210,855
120.59.241.111,829
118.102.239.30,1689
122.180.68.42,121
122.177.11.6,885
122.168.169.157,282
122.15.59.130,836
123.238.96.248,399
122.166.158.221,0
120.57.12.116,57
122.161.253.94,769
122.175.216.129,166
122.176.87.130,439
120.61.89.42,1167
122.167.43.207,770
122.162.122.114,395
121.245.181.48,987
122.174.233.177,700
122.167.113.114,828
122.176.192.184,704
122.178.154.149,711
122.170.84.210,694
121.245.71.148,753
122.169.235.245,0
120.88.33.30,928
120.62.48.175,913
120.62.219.184,989
120.63.63.142,650
122.171.65.4,0
124.123.229.14,840
124.253.206.219,0
124.253.156.13,378
124.123.70.151,870
124.123.8.197,836
124.123.168.232,212
124.253.149.50,829
125.17.6.141,974
125.19.200.146,937
125.22.73.133,1031
125.63.88.66,1097
125.16.15.57,803
128.185.17.241,0
14.139.108.214,1
124.253.61.182,334
125.63.107.140,393
14.139.127.131,1924
14.139.233.90,1614
14.139.76.5,980
14.140.172.202,81
14.140.110.196,0
14.141.188.34,6143
14.141.65.43,2438
14.141.41.190,2010
14.141.80.210,316
14.194.215.56,0
14.98.11.236,488
148.173.97.170,1528
14.98.97.221,1225
14.98.80.148,153
14.98.10.234,0
14.195.186.87,512
144.36.231.68,886
163.47.14.36,2058
168.235.195.209,1118
144.36.228.74,913
163.47.12.7,967
150.107.176.204,300
163.47.12.127,0
14.96.202.56,0
14.97.4.76,491
14.97.142.173,0
173.252.88.186,0
170.138.39.23,929
180.188.251.100,0
180.151.23.34,826
180.215.55.240,982
180.151.230.226,714
180.76.15.135,4
180.215.29.173,918
180.151.170.204,1349
175.100.147.251,9
182.64.70.110,751
182.64.103.178,669
182.65.12.98,330
182.65.12.80,944
182.59.120.6,1430
182.65.246.147,878
