clientIp,sessionTimeSum
121.243.8.100,2783
117.193.157.137,2783
107.167.107.142,2782
59.160.53.49,2781
202.142.117.158,2778
183.82.213.85,2778
117.230.5.23,2778
117.199.40.124,2778
125.63.97.148,2777
164.100.146.72,2777
27.60.19.132,2776
72.163.220.11,2776
119.235.48.201,2776
202.142.73.71,2775
115.111.248.6,2774
103.230.222.254,2773
116.202.38.8,2773
125.18.129.100,2772
122.166.179.20,2772
107.167.108.136,2772
60.254.151.42,2772
14.99.148.176,2771
37.228.106.36,2770
122.169.146.157,2770
37.228.105.102,2770
59.160.36.250,2770
106.51.137.253,2770
192.193.216.147,2769
164.100.146.71,2769
43.252.240.20,2769
122.177.167.191,2768
27.0.61.187,2767
164.100.138.243,2766
61.3.199.252,2765
202.53.78.122,2765
111.93.238.26,2763
180.149.39.90,2762
101.62.209.31,2762
122.170.175.223,2761
168.235.196.177,2759
182.70.121.138,2759
111.93.133.18,2759
111.235.64.6,2759
14.99.196.68,2758
14.139.121.75,2758
14.139.45.241,2758
106.216.156.255,2758
117.98.117.176,2758
218.248.28.177,2757
103.250.163.147,2757
182.70.113.196,2756
203.175.7.12,2756
27.255.205.240,2754
202.131.103.131,2753
112.79.37.154,2752
116.74.109.51,2752
165.225.104.69,2752
103.15.63.34,2751
103.6.88.200,2751
125.16.128.122,2751
49.207.4.46,2750
37.228.106.121,2750
168.235.197.215,2749
103.17.84.232,2749
106.219.5.227,2748
107.167.109.169,2748
14.98.48.150,2748
180.151.185.17,2748
14.139.240.6,2747
49.207.188.148,2747
175.101.68.117,2747
117.193.79.125,2745
117.244.175.144,2745
202.65.140.55,2744
182.68.218.113,2744
123.136.203.129,2744
117.248.67.133,2744
70.39.185.64,2743
103.37.201.241,2742
117.99.183.172,2741
183.82.99.24,2741
112.79.35.160,2740
168.159.160.54,2739
61.1.25.95,2739
111.93.124.37,2739
103.24.109.178,2738
112.79.36.208,2737
106.77.79.21,2737
183.82.2.22,2736
117.221.75.11,2736
49.207.207.202,2735
183.82.197.174,2734
117.214.64.88,2733
117.239.88.65,2732
103.233.119.254,2732
1.38.17.10,2732
122.177.213.169,2731
27.255.208.237,2731
168.235.197.13,2730
107.167.109.154,2729
125.19.34.86,2729
122.172.101.15,2729
164.100.44.151,2729
107.167.107.232,2728
223.176.4.226,2728
103.8.194.117,2727
14.140.144.2,2727
202.56.233.103,2727
115.119.157.146,2727
117.201.58.189,2726
115.114.135.174,2725
114.143.212.18,2725
107.167.108.52,2725
59.160.69.66,2725
196.15.16.100,2724
61.246.199.217,2724
123.63.90.41,2724
180.211.97.186,2724
37.228.106.242,2723
117.211.128.92,2722
183.82.2.146,2722
