clientIp,sessionTimeSum
1.187.59.85,117
1.23.129.71,1395
1.187.196.49,948
1.23.107.143,905
1.22.60.221,0
1.186.38.34,584
1.38.18.103,572
1.38.23.189,1172
1.38.23.227,448
1.39.14.97,1331
1.39.13.2,2143
1.39.11.112,620
1.39.35.208,763
1.39.32.80,0
101.56.225.117,0
1.39.60.206,0
101.209.174.243,654
101.212.69.122,748
101.221.131.208,157
1.39.96.201,0
1.39.61.135,1368
1.39.60.225,0
1.39.40.3,1271
101.56.13.116,464
101.2.51.181,0
101.219.11.143,638
101.222.229.51,591
101.212.70.58,0
101.212.70.85,969
101.56.12.52,844
101.58.2.77,90
1.39.61.51,685
101.56.101.227,12
101.59.89.239,2477
101.62.245.166,669
101.63.180.92,755
101.60.239.203,941
101.62.250.248,92
101.60.194.185,0
101.59.225.161,308
103.1.113.8,738
103.16.35.75,1106
101.62.223.115,0
103.17.86.153,256
103.20.125.4,2226
103.18.170.134,74
103.2.234.90,592
103.237.56.36,0
103.238.242.10,1490
103.254.55.201,960
103.240.208.44,515
103.245.119.50,379
103.27.8.42,6635
103.240.96.213,825
103.240.237.22,172
103.255.234.54,1310
103.25.1.12,796
103.31.214.78,1912
103.29.249.122,351
103.41.198.2,1154
106.211.138.211,638
106.206.129.225,372
106.215.133.173,0
106.213.212.17,155
106.208.12.156,206
106.208.198.102,825
106.194.1.24,727
106.208.41.57,1115
103.52.246.97,100
106.208.23.25,426
104.236.233.182,646
106.215.187.211,0
106.206.129.112,0
106.208.220.247,171
106.215.168.174,746
106.216.131.253,939
106.219.57.138,1059
106.219.46.75,420
106.220.14.125,896
106.219.7.67,342
106.219.27.254,0
106.220.209.63,29
106.216.161.23,528
106.51.128.144,1724
106.79.112.57,860
106.78.105.206,673
106.51.135.15,204
106.79.218.184,845
106.77.177.101,557
106.79.28.158,0
107.167.107.163,2711
106.77.156.148,547
106.66.65.10,398
106.77.240.222,950
106.76.247.201,501
106.78.218.130,848
106.51.242.143,357
107.167.107.136,608
106.66.182.2,892
106.66.78.178,0
106.78.109.83,0
106.51.69.198,1057
106.76.96.134,4
107.167.107.67,145
107.167.109.180,1790
107.167.107.26,763
107.167.109.8,555
112.133.233.130,393
111.119.244.166,774
112.196.146.32,904
112.79.37.57,0
111.119.217.90,0
112.79.36.136,908
112.196.134.159,821
112.110.89.16,608
111.125.228.251,955
112.79.38.202,237
112.79.36.126,6
111.93.231.82,46
111.119.250.197,1704
111.92.62.93,893
112.196.137.125,890
113.193.100.43,0
113.193.254.90,1485
114.143.241.74,1035
115.112.148.66,3125
115.111.246.154,783
115.109.11.29,467
114.30.76.84,339
114.143.27.122,1401
114.30.76.103,2626
116.203.73.67,455
116.203.110.136,1232
115.184.76.224,639
115.187.49.69,899
115.99.29.100,869
115.114.69.102,141
115.242.184.91,538
115.249.242.129,540
115.245.149.123,769
116.202.119.49,325
115.187.43.254,0
116.202.34.0,27
115.245.35.31,0
116.202.95.87,281
115.245.230.1,892
115.245.216.185,921
116.50.79.74,7202
117.200.8.80,248
117.194.10.126,669
117.194.84.56,1138
117.197.33.122,1037
117.196.41.244,900
117.204.28.212,1337
116.74.6.98,2013
117.200.239.160,622
116.75.146.144,938
117.196.40.197,829
117.201.52.77,135
117.204.131.89,35
117.196.217.35,0
117.195.170.159,2597
117.195.34.89,326
117.200.72.251,648
116.73.196.46,1000
116.72.183.129,1312
116.75.38.107,0
117.198.251.165,715
117.192.57.254,55
117.198.181.44,0
117.210.170.235,0
117.204.8.82,556
117.204.32.74,643
117.206.124.175,0
117.204.37.17,571
117.205.243.67,830
120.60.16.234,356
117.240.229.18,515
117.214.85.68,813
117.211.81.2,0
117.251.247.243,0
117.210.56.15,0
117.244.21.89,0
117.239.39.90,913
121.245.152.106,1375
117.221.23.202,0
117.248.251.119,852
117.212.46.188,711
117.221.103.155,450
117.247.218.27,554
117.252.175.125,719
120.57.144.228,21
117.212.41.169,1089
119.30.38.79,842
117.212.81.168,505
117.248.106.107,0
117.235.40.49,614
117.239.191.50,315
117.216.29.90,872
12.216.215.162,79
117.215.234.228,851
117.98.206.66,0
117.221.92.171,709
117.249.186.1,0
120.57.237.46,69
120.57.187.234,777
121.242.23.33,1108
117.215.26.57,978
117.248.174.225,0
117.222.101.7,0
117.222.223.13,665
117.213.59.163,192
117.214.92.47,11
117.239.15.161,907
117.213.86.43,444
119.82.97.250,48
117.230.102.47,196
117.253.105.31,137
117.253.215.40,0
117.229.119.84,388
117.239.102.51,312
117.255.177.181,639
117.242.193.31,0
120.60.200.221,1629
117.214.139.147,837
122.102.120.102,0
122.15.165.99,1046
122.102.120.152,387
122.160.15.142,1473
125.99.28.41,0
124.253.182.159,1170
125.62.196.170,592
124.125.34.78,577
122.166.180.17,0
123.136.237.104,891
122.175.171.126,0
122.177.174.174,81
122.178.127.28,156
122.168.189.202,217
122.175.27.44,104
122.169.166.216,0
122.161.197.9,555
125.21.50.66,934
122.160.37.103,794
122.163.14.107,791
122.169.104.33,541
122.177.117.82,97
122.172.251.171,653
122.170.129.53,1475
122.166.183.226,976
122.168.37.173,658
122.163.208.233,250
122.168.205.92,305
122.173.19.107,1014
122.177.24.9,777
122.170.139.92,843
122.180.237.226,686
122.179.163.102,586
124.123.18.71,755
122.163.254.86,0
122.176.40.63,808
122.177.112.193,534
122.168.160.105,66
122.163.40.149,899
122.161.17.197,263
122.164.185.128,570
14.139.212.228,6258
124.125.90.93,976
122.175.65.192,2325
122.169.27.130,0
122.164.37.27,628
132.189.79.10,1000
14.139.128.22,918
14.139.241.50,764
14.139.242.60,3268
14.140.25.80,987
14.141.129.50,29
14.141.109.2,313
14.141.5.5,2588
14.142.3.50,970
14.98.103.253,0
14.97.73.131,1020
14.97.105.73,0
14.98.178.130,121
143.165.156.132,696
14.194.212.37,160
14.96.21.6,617
144.36.188.196,950
14.194.105.56,1070
141.0.9.210,877
159.220.78.19,4245
168.235.196.117,993
164.100.45.146,228
163.47.14.3,2140
163.47.13.33,503
