clientIp,sessionTimeSum
1.22.157.33,396
1.38.20.133,1924
1.22.65.93,791
1.23.247.57,627
1.38.21.25,795
1.38.4.14,2404
1.39.12.202,484
1.39.13.202,2128
1.39.34.200,997
1.39.32.39,394
103.233.119.62,938
101.62.126.101,0
101.62.129.182,654
101.59.212.188,0
1.39.63.67,703
103.232.131.9,0
101.59.254.191,393
103.230.155.50,724
101.59.85.0,0
101.221.184.182,961
1.39.63.180,932
103.231.217.90,848
101.212.68.91,442
101.0.46.66,1214
101.62.162.237,0
1.39.8.143,976
103.242.188.56,759
101.222.166.37,464
101.212.70.68,0
103.243.115.204,1242
103.232.129.86,1078
103.232.148.3,798
101.62.188.80,142
1.39.34.218,50
101.212.66.127,104
1.39.35.135,891
103.10.116.193,672
1.39.35.40,0
101.63.37.115,735
101.62.179.125,986
106.211.175.187,295
106.208.40.9,0
106.194.35.130,1011
106.192.145.252,0
106.212.82.33,854
103.47.158.105,941
106.194.23.225,1291
106.194.29.244,45
106.196.244.202,934
106.206.152.47,880
106.215.165.77,0
103.42.158.73,787
103.48.58.126,0
106.216.163.227,1285
103.51.75.114,0
103.42.127.191,0
106.202.238.212,697
106.219.3.213,1014
106.221.130.184,0
106.51.140.14,679
106.216.170.188,0
106.220.60.137,780
106.220.51.110,929
106.218.146.162,393
106.51.137.134,569
106.51.138.239,889
106.51.227.118,304
106.79.174.190,1015
106.51.226.39,71
106.66.112.190,0
107.167.108.87,3835
106.77.198.17,0
106.66.61.162,774
107.167.103.90,522
106.67.46.162,917
106.78.33.94,0
107.167.103.95,441
106.67.53.133,284
106.78.58.221,784
106.79.211.255,0
106.79.87.39,882
106.76.233.252,772
106.66.224.148,1029
106.77.142.225,593
107.167.112.54,1500
111.91.96.126,0
110.227.82.99,634
111.92.60.16,0
111.93.102.202,745
111.93.124.228,1794
112.133.233.119,418
114.143.114.58,542
112.79.39.65,789
115.113.178.1,1187
114.143.99.35,1554
115.112.97.178,335
114.143.15.246,0
115.245.13.119,646
115.241.111.248,827
115.241.102.228,612
115.118.78.148,55
115.248.150.165,790
115.248.17.59,1574
115.118.182.254,0
115.240.175.243,748
115.248.211.41,2309
115.249.212.97,557
115.97.73.156,54
117.192.254.29,1595
115.250.3.38,70
116.203.204.72,759
115.98.192.77,27
115.254.40.201,859
116.203.58.111,686
115.250.84.176,954
116.202.18.16,0
116.73.164.158,391
115.98.51.22,887
116.68.121.146,490
116.74.99.80,622
115.250.40.118,650
116.203.75.201,802
116.202.34.137,0
116.68.81.95,757
117.205.67.48,0
117.196.99.132,300
117.193.230.157,979
117.201.76.100,716
117.213.74.116,415
117.198.113.197,0
117.212.191.28,288
117.213.110.229,825
117.202.73.175,1448
117.200.61.166,923
117.200.20.43,542
117.213.134.188,753
117.197.66.87,959
117.201.118.86,0
117.197.18.245,869
117.198.119.184,646
117.192.87.83,394
117.204.183.255,772
117.198.215.208,635
117.204.147.212,937
117.204.194.28,334
117.204.225.209,0
117.204.70.248,276
117.201.111.14,0
117.195.140.181,557
117.211.58.6,0
117.203.14.179,966
117.197.216.23,0
117.213.31.61,691
117.208.59.123,440
117.208.125.66,465
117.212.177.151,521
117.202.48.40,336
117.220.79.34,861
117.223.222.14,94
117.242.88.178,0
117.221.67.236,651
117.217.161.250,655
117.221.244.74,1172
117.222.141.161,1052
117.239.49.122,386
117.242.188.109,406
117.213.95.16,870
117.228.232.132,561
117.223.64.198,0
117.231.104.186,839
117.214.230.175,800
117.220.76.82,811
117.222.6.218,918
117.244.40.35,914
117.222.167.240,429
117.216.253.251,284
117.227.208.94,691
117.253.98.222,0
117.254.116.240,2205
117.253.216.131,12
117.247.56.6,518
117.244.77.243,0
117.253.51.47,856
117.251.167.80,432
117.253.207.150,289
117.252.211.190,463
117.249.225.187,0
117.249.114.111,35
117.247.148.77,742
119.160.194.140,0
120.57.203.246,799
120.59.190.10,832
119.235.48.142,886
120.59.171.76,156
120.57.14.75,0
120.61.42.122,0
117.55.243.82,187
120.59.215.181,0
120.57.195.155,672
120.59.54.151,659
120.59.75.227,795
120.59.170.132,987
120.57.158.209,1072
120.56.158.6,0
117.255.247.70,141
122.160.175.104,129
122.163.246.238,0
122.164.18.254,980
122.160.137.32,954
122.169.129.227,893
122.168.196.58,749
122.163.35.242,948
122.171.211.204,1869
122.164.19.188,0
122.171.174.146,1756
122.15.60.196,1023
122.161.110.66,766
122.167.82.136,48
122.161.227.112,104
122.160.31.46,1850
121.245.78.137,659
122.170.100.61,869
122.174.90.174,1028
122.177.203.80,228
122.176.202.151,1066
123.136.219.139,1198
122.178.71.64,928
123.108.201.70,385
123.136.176.34,785
122.172.236.15,0
122.176.160.180,825
122.177.57.152,875
122.177.122.16,765
122.183.17.22,352
122.176.142.113,772
122.176.71.112,0
122.182.7.106,1012
122.178.32.103,534
122.176.142.24,438
123.201.155.75,890
123.201.227.171,1167
123.201.83.89,1037
123.63.133.53,3056
124.123.51.233,0
124.123.104.238,0
125.63.94.62,160
124.123.212.92,0
125.99.69.97,790
125.21.250.122,977
125.21.254.179,813
14.139.183.220,600
14.139.69.63,294
14.139.253.36,112
125.19.65.78,861
136.185.116.234,712
124.253.63.29,848
124.123.190.135,0
14.141.131.169,841
14.139.157.118,862
125.62.104.83,504
14.141.31.178,1226
14.97.70.129,633
14.141.58.210,0
14.98.189.196,1958
14.98.138.144,738
150.107.95.235,782
150.107.10.238,65
14.99.239.28,0
146.162.240.242,683
150.107.211.6,23
141.0.11.131,0
150.107.90.201,660
14.98.236.17,770
151.151.16.26,946
14.99.23.197,165
14.99.222.170,273
168.235.194.167,0
168.235.200.62,588
168.235.200.232,0
180.151.177.241,517
180.151.78.67,2192
174.21.104.139,113
175.100.146.126,0
180.151.108.138,548
180.215.123.209,0
180.215.140.149,189
180.76.15.148,833
180.255.242.83,264
180.76.15.158,0
182.19.54.182,1522
182.156.106.227,375
182.66.16.168,0
182.64.50.169,918
182.65.182.126,680
182.65.225.243,0
182.66.19.186,0
182.57.165.129,1115
182.64.254.16,522
182.64.103.190,808
182.68.253.153,757
182.66.5.121,347
182.68.191.65,108
182.68.36.33,1197
182.67.10.68,334
182.74.81.58,1199
182.72.43.150,965
182.74.38.178,863
182.70.115.46,922
182.74.186.170,520
182.74.232.14,0
182.73.222.58,276
182.69.124.253,0
182.73.136.114,1120
182.72.248.242,519
182.74.88.250,1713
183.182.86.202,2537
183.87.39.222,755
183.82.196.198,738
183.82.201.8,557
183.87.241.111,377
183.83.50.251,0
183.82.243.103,911
183.82.208.13,430
183.83.107.166,655
183.82.215.15,637
183.82.38.190,671
183.82.198.77,0
184.75.210.226,0
202.191.231.90,253
202.47.113.81,955
202.65.155.22,3026
202.71.147.164,1648
203.115.73.189,721
203.153.211.250,1430
203.194.105.225,410
203.76.179.28,795
203.88.152.182,716
210.212.217.87,763
203.76.188.229,797
210.18.28.174,2548
208.78.143.245,972
43.241.120.141,774
223.227.17.140,900
43.243.37.203,401
49.14.100.62,0
223.176.18.115,243
223.227.250.175,0
49.14.140.154,398
49.14.33.197,1016
223.176.18.54,0
27.0.52.135,0
49.200.51.65,120
43.249.226.118,447
49.14.220.220,0
45.112.68.42,914
49.201.237.63,645
49.205.64.138,1740
27.123.112.28,0
27.49.32.74,220
27.7.67.85,685
223.225.248.246,896
27.97.240.195,83
43.249.224.146,834
49.15.209.6,310
223.227.17.218,818
43.224.129.108,724
223.176.0.144,917
223.227.106.235,647
43.225.170.156,286
49.204.219.82,209
223.176.190.12,658
223.185.35.47,659
27.107.227.149,1859
49.202.194.53,892
27.7.204.104,1160
223.176.155.142,540
27.7.219.218,937
49.201.73.115,61
223.176.159.115,0
27.123.110.39,958
45.115.7.212,101
223.176.48.57,999
223.176.54.82,918
49.14.0.85,882
223.176.133.107,0
49.200.119.59,919
49.213.34.235,1464
49.207.237.202,288
5.254.65.18,1033
49.206.179.75,447
49.207.165.243,165
49.249.19.226,618
49.207.121.77,1751
49.207.87.119,342
49.206.23.209,155
49.248.52.54,395
49.207.115.2,861
54.183.255.140,9675
59.88.171.236,0
58.68.49.85,57
59.88.244.155,1589
61.0.56.86,0
59.88.23.44,0
59.184.187.47,782
59.161.72.183,0
59.177.136.101,410
59.97.211.46,1427
59.93.51.22,116
59.178.55.93,0
59.183.158.191,485
64.145.75.158,272
59.88.27.68,637
61.17.102.43,790
59.91.197.155,665
59.99.137.120,0
58.146.109.38,0
59.180.4.161,3
70.39.185.167,1814
70.39.187.2,516
86.134.194.154,0
