clientIp,sessionTimeSum
1.186.41.2,1476
1.23.108.230,0
1.187.18.222,913
1.38.18.59,482
1.187.180.236,857
1.187.163.157,0
1.38.19.51,427
1.23.85.164,467
1.38.23.63,1753
1.38.19.87,1068
1.39.15.178,0
1.39.80.88,1715
1.39.62.245,774
1.39.63.19,799
1.39.32.60,427
101.212.70.164,1483
101.212.69.248,24
101.221.134.227,1488
101.220.53.153,959
101.222.223.219,0
101.60.152.213,960
103.14.160.193,1833
103.12.133.182,394
101.56.29.129,672
101.221.136.130,968
101.63.195.237,970
101.63.134.31,22
101.56.191.93,807
101.62.211.84,242
101.57.102.177,496
101.222.242.140,926
101.222.236.47,0
103.21.234.209,931
103.225.191.194,853
103.224.154.252,925
103.224.157.43,521
103.18.72.171,456
103.226.205.34,1908
103.255.145.54,1572
103.254.131.58,886
103.233.122.43,0
103.242.184.107,577
103.246.67.9,731
103.254.129.11,737
103.28.254.93,0
103.30.141.83,1029
103.37.201.89,1593
103.5.16.81,451
103.47.15.50,572
106.216.154.7,0
103.52.126.118,0
106.206.137.45,0
106.194.25.89,202
103.57.239.71,50
106.218.183.22,0
106.215.136.86,0
106.211.26.248,178
103.59.153.47,273
106.216.8.245,885
106.215.150.247,849
106.198.25.67,405
106.208.84.178,352
106.194.34.92,156
106.208.1.164,613
106.205.139.96,963
106.221.128.153,0
106.220.43.151,839
106.220.199.0,789
106.220.31.46,0
106.220.46.8,709
106.51.142.255,253
106.220.28.207,0
106.51.131.56,784
106.51.134.148,672
106.51.241.159,948
106.51.207.61,739
106.51.235.35,1101
106.51.250.254,0
106.51.226.248,1356
106.51.242.104,688
106.77.87.124,960
106.76.12.19,1021
106.67.59.97,0
106.66.235.129,551
106.76.80.132,0
106.76.113.31,769
106.77.63.238,410
106.77.8.139,0
106.77.90.163,708
107.167.107.159,1795
107.167.102.185,1427
106.79.131.64,1164
106.79.155.118,712
107.167.108.11,1870
107.167.108.121,4504
107.167.109.136,2345
107.167.109.91,560
111.93.201.26,3279
111.93.206.42,384
112.133.206.194,2048
112.196.167.101,48
112.79.37.170,1001
112.196.13.2,988
112.196.164.104,1814
112.79.37.73,0
112.79.37.172,0
112.79.37.77,1441
113.193.180.138,2006
112.79.38.95,730
112.79.38.11,188
114.143.202.166,0
115.113.135.227,3967
115.252.224.177,318
115.117.223.190,721
115.98.32.60,0
115.187.38.27,328
115.245.17.195,499
115.250.71.203,965
116.202.113.129,877
115.245.79.239,0
115.251.139.132,942
115.252.46.235,258
115.241.91.186,0
115.250.119.245,550
115.185.164.131,842
115.250.92.244,0
116.14.150.143,0
115.245.41.72,716
115.118.41.180,163
115.250.82.37,880
115.250.23.16,321
115.178.98.120,19
115.245.177.238,398
115.242.150.181,0
115.250.84.141,869
115.184.3.186,400
115.250.2.253,473
116.202.102.249,20
116.202.32.26,1230
115.250.91.178,939
115.250.106.16,642
116.203.72.136,121
116.202.36.10,323
116.202.38.21,0
116.203.72.74,7
116.203.76.151,892
116.74.35.183,83
116.75.0.170,477
116.50.77.20,287
116.68.93.206,171
116.74.118.250,0
116.203.9.27,762
116.68.72.71,472
117.211.155.76,542
117.203.249.248,436
117.207.125.234,940
117.208.78.97,882
117.213.163.19,627
117.207.60.55,0
117.198.250.32,613
117.200.245.205,347
117.213.222.100,457
117.203.238.228,122
117.197.220.51,0
117.204.15.239,701
117.199.191.160,881
117.197.13.88,0
117.198.214.129,739
117.196.130.223,512
117.200.92.39,856
117.202.1.199,798
117.199.40.155,349
117.204.205.9,848
117.200.186.106,422
117.203.190.207,0
117.211.40.47,16
117.216.224.33,568
117.216.103.224,183
116.75.19.27,964
117.211.47.96,0
117.210.90.161,376
117.204.1.171,932
117.196.42.127,463
117.207.244.182,971
117.198.43.109,855
117.220.27.155,932
117.204.170.15,965
117.212.121.238,0
117.204.55.11,178
117.197.132.96,0
117.194.230.12,177
117.211.25.73,57
117.218.83.184,477
117.239.37.194,612
117.244.97.213,922
117.246.117.160,166
117.239.29.114,0
