clientIp,sessionTimeSum
117.248.149.98,977
49.204.7.229,977
121.245.74.32,977
103.31.189.46,977
101.59.66.99,977
37.228.106.210,977
103.224.153.207,977
103.254.244.202,977
49.202.62.151,977
117.192.137.57,977
117.228.153.226,977
183.177.127.226,977
122.180.186.97,977
101.0.42.159,977
14.97.84.71,977
14.96.159.82,977
101.222.243.143,977
59.98.163.44,977
115.250.53.247,977
210.212.220.241,977
27.124.53.180,977
103.232.131.49,977
182.66.11.1,977
106.215.179.109,977
117.20.40.44,977
117.242.236.144,977
122.178.234.128,977
106.76.167.8,977
122.166.238.130,977
117.244.232.222,977
111.93.87.90,977
117.201.161.39,977
49.206.186.250,977
115.254.53.37,977
182.74.100.178,977
5.107.191.153,977
223.176.3.168,977
122.179.141.26,977
116.202.97.168,977
101.60.217.55,977
1.38.20.237,977
59.177.166.52,977
123.236.121.14,977
122.167.73.122,977
150.107.213.43,977
14.140.148.148,977
1.39.35.26,977
116.202.106.211,977
49.14.141.249,977
1.39.13.167,977
117.208.126.1,977
125.21.250.122,977
49.249.62.91,977
1.39.35.220,977
223.196.212.98,977
203.199.213.3,977
115.114.11.139,977
106.216.136.89,977
59.93.241.6,977
61.16.223.195,977
182.68.33.113,977
120.61.30.173,977
182.65.170.25,977
116.75.45.94,977
122.169.25.168,977
159.108.55.116,977
112.79.35.222,977
27.97.123.149,977
115.119.198.162,977
1.39.14.155,977
123.237.164.148,977
49.202.114.68,977
175.101.11.146,977
182.69.47.220,977
223.176.128.230,977
110.172.184.60,977
8.37.226.214,977
111.235.75.34,977
223.176.161.82,977
180.215.213.108,977
106.76.174.40,977
152.52.206.252,977
150.129.178.15,977
103.249.181.178,977
101.59.79.67,977
182.73.19.226,977
63.73.225.227,977
49.203.167.54,977
182.74.208.170,977
106.215.190.23,977
1.38.17.132,977
117.195.201.223,977
117.223.90.76,977
43.249.226.119,977
110.225.192.32,977
117.248.224.224,977
202.159.221.23,977
103.15.52.76,977
115.112.250.108,976
203.194.97.200,976
70.39.184.155,976
122.172.39.113,976
106.51.234.127,976
106.219.36.60,976
182.71.224.113,976
210.89.33.146,976
122.167.204.188,976
103.44.157.69,976
203.115.97.6,976
103.5.16.117,976
117.208.93.116,976
59.89.205.18,976
49.15.213.12,976
49.204.97.48,976
1.39.97.64,976
122.166.104.27,976
43.225.17.71,976
122.172.226.236,976
223.225.215.166,976
59.99.18.207,976
115.250.55.36,976
115.118.106.249,976
111.91.79.172,976
1.39.33.121,976
144.36.234.108,976
203.192.204.90,976
203.129.217.92,976
180.215.122.229,976
183.82.99.130,976
106.215.156.20,976
103.52.137.66,976
117.199.44.213,976
1.39.8.143,976
43.250.159.153,976
103.53.63.197,976
59.89.150.214,976
122.175.231.156,976
103.225.183.97,976
106.51.241.183,976
120.56.217.186,976
121.245.128.29,976
122.163.219.28,976
27.123.115.253,976
1.23.42.90,976
115.241.107.224,976
117.203.61.87,976
59.93.169.10,976
101.59.208.8,976
122.170.33.48,976
123.252.181.163,976
122.179.63.197,976
115.117.238.100,976
182.66.21.128,976
123.252.224.74,976
106.219.50.62,976
101.212.69.107,976
123.63.15.233,976
117.244.33.44,976
182.68.196.113,976
164.100.175.58,976
14.97.57.87,976
116.203.75.132,976
112.196.53.212,976
115.117.229.212,976
117.204.54.143,976
122.166.183.226,976
124.125.90.93,976
117.212.227.26,976
223.176.184.250,976
122.161.232.141,976
59.180.134.147,976
116.202.36.18,975
117.222.234.247,975
122.160.153.181,975
210.89.60.94,975
101.62.128.103,975
122.167.153.167,975
103.250.165.85,975
115.241.126.33,975
49.205.84.79,975
182.66.19.196,975
14.96.206.107,975
195.154.169.209,975
101.222.251.139,975
1.187.249.242,975
101.223.241.235,975
59.182.18.89,975
183.87.42.29,975
122.166.209.71,975
1.39.15.164,975
101.212.66.74,975
223.225.48.123,975
113.193.19.232,975
122.160.34.131,975
182.18.177.130,975
70.39.187.210,975
106.79.219.70,975
117.220.96.209,975
117.235.73.76,975
120.57.252.215,975
116.203.81.93,975
117.220.167.23,975
101.212.66.12,975
123.63.57.82,975
117.205.1.103,975
122.164.161.156,975
1.23.124.142,975
49.204.101.58,975
182.69.188.2,975
117.254.171.77,975
183.82.236.4,975
103.231.217.118,975
175.157.92.226,975
124.124.50.101,975
49.203.211.77,975
120.57.235.188,975
180.215.253.21,975
101.59.253.98,975
120.56.192.153,975
122.180.61.83,975
117.205.188.108,975
106.79.163.246,975
117.223.80.64,975
122.167.98.209,975
112.196.13.50,975
120.58.201.155,975
49.202.47.20,975
49.205.52.65,975
1.23.96.89,975
171.51.25.182,975
119.82.97.50,975
117.196.179.97,975
122.163.148.226,975
106.76.52.82,975
117.247.170.251,975
49.14.89.211,975
182.72.174.198,975
106.194.7.181,975
27.251.108.138,975
122.172.243.144,975
182.71.155.249,975
106.51.251.211,975
59.94.43.234,975
1.39.35.77,975
117.192.85.16,975
113.193.203.128,975
117.193.7.91,975
223.176.142.129,975
117.235.136.180,975
106.216.161.83,975
106.76.8.81,975
116.73.147.32,975
14.140.229.107,975
106.51.56.132,975
122.176.79.17,974
122.166.215.163,974
122.175.39.201,974
106.208.80.144,974
49.203.204.250,974
103.37.201.44,974
117.211.48.142,974
210.80.194.132,974
27.56.86.255,974
37.228.107.3,974
49.207.226.183,974
122.168.85.177,974
115.118.176.98,974
122.170.130.215,974
125.17.6.141,974
122.177.232.14,974
116.202.154.64,974
117.253.199.5,974
123.201.154.149,974
144.36.228.41,974
125.19.58.217,974
106.51.110.209,974
49.238.55.121,974
141.0.9.92,974
117.206.208.218,974
117.252.169.45,974
204.94.39.138,974
49.207.174.170,974
117.201.101.169,974
49.206.170.210,974
1.38.22.55,974
116.203.117.140,974
27.107.53.25,974
180.188.243.201,974
223.176.22.164,974
223.196.209.247,974
14.139.59.213,974
106.51.137.212,974
92.98.60.95,974
106.76.125.142,974
122.168.13.167,974
122.177.176.30,974
122.15.61.211,974
103.226.185.63,974
202.142.125.41,974
182.48.208.13,974
117.241.90.191,974
120.59.78.66,974
101.212.71.26,974
180.215.229.219,974
223.176.9.29,974
1.187.206.50,974
106.208.227.21,974
122.172.48.19,974
124.123.239.213,974
49.206.74.170,974
103.15.63.229,974
14.96.41.107,974
183.83.45.172,974
101.222.247.28,974
180.215.127.234,974
182.68.18.205,974
117.244.137.63,974
