clientIp,sessionTimeSum
49.156.148.180,2110
122.177.83.193,2109
182.75.47.190,2109
202.87.47.130,2109
116.73.138.132,2109
1.23.235.69,2109
122.172.43.63,2108
122.183.234.146,2108
115.252.42.151,2107
107.167.109.32,2107
43.251.172.9,2107
117.220.41.150,2107
223.225.197.88,2107
170.248.138.140,2107
117.230.92.38,2106
27.124.31.6,2106
202.153.34.187,2106
1.22.40.36,2106
103.18.71.190,2106
180.215.123.203,2105
114.142.136.50,2105
61.2.228.73,2105
164.100.6.35,2105
1.186.76.11,2105
115.241.119.143,2105
202.142.102.19,2104
117.193.1.82,2104
206.208.231.61,2104
59.185.103.70,2104
122.175.225.152,2103
203.99.196.130,2103
70.39.187.216,2103
117.203.119.247,2103
101.59.249.245,2103
117.220.75.181,2102
124.40.244.200,2102
37.228.105.25,2102
59.88.23.170,2101
1.39.32.71,2101
103.231.222.2,2101
117.198.246.124,2101
115.250.14.190,2100
117.213.149.48,2100
122.178.198.88,2100
1.39.60.163,2099
182.74.131.27,2099
59.177.124.62,2099
8.37.224.189,2099
202.168.88.179,2098
116.202.36.73,2098
223.182.246.141,2098
14.139.155.215,2098
202.53.89.118,2098
117.207.121.176,2098
70.39.186.139,2097
27.97.102.67,2097
123.238.122.97,2096
112.79.39.136,2096
49.32.0.149,2096
14.97.126.111,2095
106.51.243.219,2094
49.207.233.171,2094
112.79.37.37,2094
103.19.150.246,2093
115.241.5.37,2093
59.89.149.202,2092
8.37.227.186,2092
123.63.6.133,2091
193.163.248.30,2091
70.39.186.252,2091
106.78.98.249,2091
1.38.19.215,2091
116.203.89.244,2090
117.213.221.13,2090
118.102.221.71,2090
14.141.217.83,2089
125.22.34.83,2089
117.240.185.91,2089
117.206.241.231,2089
113.193.169.252,2089
125.18.7.61,2089
37.228.105.30,2088
124.253.49.33,2088
117.201.183.71,2088
120.59.205.233,2087
223.176.18.204,2087
14.99.163.122,2087
117.239.206.74,2087
115.118.28.25,2087
43.249.227.154,2086
117.249.0.88,2086
103.241.233.153,2086
117.195.175.151,2085
101.63.191.184,2085
117.203.166.235,2085
14.139.213.70,2085
14.99.1.237,2085
122.164.176.16,2085
183.82.98.155,2084
8.37.224.52,2084
107.167.107.218,2084
223.225.216.54,2084
117.55.243.14,2083
1.39.62.188,2083
168.235.197.140,2083
14.139.160.235,2082
117.192.130.250,2082
117.212.57.48,2082
115.248.123.77,2082
223.30.167.150,2081
103.226.3.171,2081
43.227.23.129,2081
107.167.109.103,2081
120.59.55.27,2081
112.79.38.231,2081
49.248.106.42,2081
103.54.106.111,2080
182.64.73.222,2080
64.26.204.100,2080
106.51.131.21,2080
117.247.235.131,2080
122.163.49.175,2080
115.99.3.51,2080
120.60.159.135,2079
59.182.11.209,2079
61.246.231.92,2078
1.38.18.86,2078
107.167.107.135,2078
183.82.107.31,2078
27.97.112.230,2078
1.39.97.98,2078
106.51.143.187,2078
107.167.109.133,2078
117.245.25.18,2077
107.167.107.82,2077
223.223.154.44,2077
117.209.188.81,2077
203.114.234.63,2077
59.98.108.125,2076
61.16.177.190,2076
1.186.248.29,2076
103.6.156.68,2076
14.139.219.242,2076
107.167.109.187,2076
103.224.156.182,2075
49.248.170.221,2075
1.39.12.216,2074
1.39.40.106,2074
117.205.40.220,2074
183.87.56.150,2074
101.56.96.32,2073
65.49.14.94,2073
45.64.220.177,2073
14.139.86.166,2073
141.197.16.185,2073
203.166.39.66,2072
117.198.175.20,2072
103.255.146.206,2071
111.92.23.28,2071
