clientIp,sessionTimeSum
1.187.67.229,839
1.22.162.71,1226
1.186.85.26,195
1.187.50.103,281
1.39.15.2,829
1.23.29.224,894
1.22.8.70,193
1.39.14.241,449
1.39.15.254,1524
1.23.113.22,819
1.22.162.80,761
1.23.102.198,642
1.39.15.98,441
1.39.34.27,938
1.39.63.104,1595
1.39.33.209,229
101.212.69.235,663
101.56.99.146,0
101.56.172.175,0
1.39.63.27,880
101.223.237.39,847
101.60.228.198,964
101.60.148.76,2338
103.1.102.244,0
101.60.154.166,0
101.57.126.26,1752
101.222.225.61,65
101.222.175.190,0
101.59.242.86,128
103.227.99.110,2189
103.228.103.1,436
103.24.126.3,903
103.24.22.98,1281
103.233.217.64,427
103.29.159.75,1200
103.254.55.131,1204
103.248.174.82,966
103.37.83.38,1052
103.25.5.110,0
103.24.23.186,0
106.76.178.211,0
106.220.29.138,523
106.78.225.134,951
106.76.155.136,678
103.7.128.196,852
107.167.103.122,853
106.194.10.169,0
106.220.21.20,0
106.219.1.187,548
106.216.159.22,1044
103.44.18.254,296
106.215.184.202,720
106.216.99.236,884
106.51.240.28,1124
106.221.133.159,817
106.51.233.129,887
106.76.251.232,0
106.201.245.153,1336
106.67.98.25,949
106.216.6.194,215
103.50.81.134,704
107.167.108.194,2237
106.216.161.96,0
106.220.163.17,158
106.79.123.41,839
106.220.241.177,0
106.220.132.223,0
106.51.132.153,346
106.76.66.176,0
106.51.233.122,637
106.220.60.94,740
103.7.81.111,638
106.79.128.89,7
106.216.137.252,992
106.78.19.128,662
106.76.104.104,852
106.51.233.72,1129
106.208.223.86,470
106.208.88.108,0
106.216.143.26,437
106.220.47.106,353
106.67.0.47,450
106.219.40.64,668
106.220.168.142,308
107.167.109.167,458
112.133.208.228,504
112.79.36.157,817
112.79.35.83,0
111.92.51.107,0
111.93.193.246,22
111.93.77.82,0
112.196.4.242,791
112.196.147.232,391
111.93.85.70,0
112.79.37.11,812
113.193.168.95,3302
112.79.39.161,270
113.193.112.97,0
114.143.229.130,404
115.111.255.26,2023
113.193.18.141,279
113.21.71.252,359
113.193.239.65,764
115.117.215.23,698
115.245.11.71,266
115.242.171.52,438
115.242.202.213,0
115.250.103.173,0
115.98.129.100,892
115.250.107.190,937
115.99.148.2,211
115.98.40.7,438
115.250.60.88,517
115.112.119.10,0
115.242.183.153,0
115.118.106.127,16
115.184.35.149,791
115.245.141.42,46
115.249.64.138,834
115.111.5.102,334
115.112.32.146,0
115.242.190.94,798
115.119.249.226,700
115.117.210.247,0
115.252.185.90,0
115.250.58.244,0
115.249.4.36,0
115.245.71.48,320
115.241.127.48,0
116.202.106.211,977
116.202.113.40,866
116.50.66.30,3371
116.202.36.70,554
116.203.213.206,108
116.203.217.229,0
117.204.30.207,0
117.197.239.110,956
117.197.128.187,428
117.205.50.243,1073
117.198.116.106,519
117.201.213.72,933
117.202.92.25,867
117.196.9.244,718
117.199.134.134,501
117.201.197.74,922
117.205.244.73,848
116.75.11.73,648
117.196.0.216,303
116.75.5.220,1321
116.73.204.223,0
117.192.58.200,558
117.199.252.237,0
117.217.177.179,705
117.228.56.158,437
117.213.65.204,954
117.211.21.201,917
117.216.129.250,2029
117.228.17.73,948
117.223.100.117,0
117.220.191.47,685
117.231.255.197,0
117.211.138.13,603
117.226.141.31,741
117.233.11.161,192
117.208.66.16,818
117.212.169.241,898
117.214.201.67,212
117.239.205.129,246
117.213.53.70,491
117.237.59.74,1032
117.217.104.228,0
117.229.52.93,267
117.221.162.24,704
117.213.66.141,0
117.243.13.198,0
117.244.20.66,318
117.212.179.105,0
117.208.7.73,762
117.217.199.249,887
117.221.76.208,750
117.220.115.107,1124
117.220.44.21,299
117.218.164.98,171
117.220.3.220,1427
117.208.43.156,832
117.237.219.238,299
117.244.24.105,555
117.255.208.189,0
117.247.217.115,809
117.255.234.144,0
117.253.239.58,732
117.254.171.77,975
120.59.75.42,530
117.251.248.95,117
117.244.94.223,519
117.245.12.144,78
120.59.73.26,0
120.59.238.10,571
117.253.245.69,29
117.247.57.28,858
117.254.143.226,758
120.59.86.120,2255
117.247.96.137,0
120.138.118.62,0
117.253.220.44,0
117.253.214.47,492
121.243.101.233,628
121.242.139.212,645
122.162.124.107,1231
122.160.119.74,1170
122.160.164.233,838
122.161.36.141,0
121.245.122.122,18
122.160.253.200,367
122.170.48.20,953
122.169.219.89,1325
122.175.140.113,705
122.176.196.22,1556
122.167.78.118,783
122.165.96.193,169
122.168.63.21,519
122.173.120.13,677
122.166.47.83,203
122.164.214.228,262
122.171.91.149,0
122.176.169.147,963
122.174.236.153,559
122.163.33.28,610
