clientIp,sessionTimeSum
1.38.21.212,864
1.22.21.240,0
1.39.14.122,807
1.39.14.47,838
1.38.17.57,0
1.39.34.85,942
1.23.31.33,797
1.22.204.91,1114
1.38.21.28,0
1.23.195.212,891
1.39.32.64,798
1.23.0.204,985
1.39.40.59,1297
1.39.62.178,812
1.39.60.161,300
1.39.46.236,239
101.212.66.134,913
101.215.27.141,0
101.0.60.55,0
101.214.49.183,0
1.39.9.214,673
1.39.80.85,989
101.57.6.255,737
101.222.254.38,41
101.222.241.211,304
103.15.63.50,979
101.62.217.166,611
101.222.233.205,0
101.221.135.244,815
101.62.222.242,899
103.232.126.210,328
103.239.87.63,562
103.227.99.101,239
103.246.67.35,1544
103.224.145.5,937
103.24.85.39,270
103.17.86.25,0
103.250.161.53,268
103.253.210.179,729
103.26.72.116,2807
103.27.171.60,1203
103.5.114.142,1037
103.43.250.92,66
103.38.247.80,0
103.42.175.83,0
103.51.94.111,681
103.57.80.38,1013
103.51.27.202,592
103.8.42.26,531
103.9.12.23,2381
104.129.194.80,1475
106.220.189.231,148
106.215.153.106,802
106.51.135.238,306
106.215.173.96,0
106.208.32.172,958
106.218.114.219,895
106.194.62.183,0
106.219.61.61,846
106.220.214.249,577
106.208.86.65,1059
106.221.155.238,658
106.201.172.9,981
106.192.145.200,0
106.221.129.83,0
106.220.27.203,0
106.203.240.77,0
106.208.128.216,896
106.220.161.200,83
106.51.137.174,99
106.220.182.131,0
106.220.62.181,489
106.208.90.202,781
106.216.149.60,481
106.208.201.13,1163
106.213.4.41,868
106.220.166.67,383
106.205.23.127,0
106.206.145.223,820
106.220.106.200,743
106.219.22.100,269
106.67.170.99,0
106.67.73.212,844
106.51.242.229,933
106.67.42.135,448
106.67.144.129,0
106.51.226.59,911
106.78.240.84,777
106.77.253.234,830
106.76.243.110,448
111.92.66.158,984
111.93.161.235,0
106.76.238.117,136
106.76.182.35,591
107.167.103.54,0
106.76.128.85,180
111.119.251.179,968
111.93.226.254,6939
107.167.109.9,1033
110.172.152.138,979
