clientIp,sessionTimeSum
117.235.192.29,597
106.219.43.233,597
101.222.179.40,597
49.202.51.178,597
106.78.111.114,597
122.169.206.75,597
70.39.184.167,597
49.204.86.223,597
59.95.84.122,597
14.195.44.171,597
103.240.207.147,597
107.167.112.150,597
117.241.194.107,597
14.96.55.250,597
103.231.218.222,597
117.199.188.114,597
122.163.55.6,597
203.153.32.138,597
218.214.40.209,597
27.255.232.231,597
49.207.137.85,597
1.39.61.160,597
106.79.96.151,597
59.178.152.118,597
115.248.186.42,597
103.52.223.31,597
59.180.20.22,597
1.39.33.170,597
117.202.129.248,597
123.201.173.129,597
1.39.60.151,597
103.240.97.226,597
103.228.32.66,597
123.239.54.188,597
14.96.211.60,597
202.157.92.14,597
117.213.163.228,597
202.164.60.2,597
49.248.228.250,597
117.202.131.249,597
117.217.171.66,597
117.254.83.18,597
120.57.200.75,597
202.141.128.34,597
66.220.156.113,597
182.68.223.202,597
182.156.66.44,597
115.241.119.82,597
117.253.205.159,597
180.215.122.217,597
106.66.43.73,597
152.52.185.199,597
117.253.107.203,597
106.77.99.21,597
121.242.79.210,597
183.83.25.201,597
61.12.41.249,597
115.184.206.60,597
106.51.235.84,597
106.220.75.77,597
101.57.162.93,597
101.222.167.195,597
115.245.132.210,597
199.190.46.155,597
168.235.195.112,596
101.221.134.159,596
122.176.130.110,596
115.250.70.99,596
103.231.5.107,596
4.35.234.196,596
106.51.243.237,596
117.199.127.175,596
49.204.58.66,596
14.194.96.149,596
223.227.232.181,596
49.207.236.63,596
61.3.13.140,596
125.21.55.214,596
106.76.241.68,596
101.222.175.65,596
116.203.75.238,596
117.252.179.185,596
59.179.137.226,596
223.30.216.67,596
116.202.198.95,596
59.99.70.50,596
43.252.199.194,596
106.67.145.184,596
59.177.98.2,596
116.203.233.144,596
117.208.76.210,596
202.91.65.48,596
1.187.245.198,596
101.212.66.82,596
223.176.145.136,596
122.163.29.35,596
115.115.151.242,596
122.163.249.172,596
122.169.219.213,596
59.92.249.209,596
59.97.204.149,596
117.204.182.79,596
49.203.205.1,596
14.97.29.9,596
106.76.228.68,596
1.39.13.74,596
101.2.127.236,596
1.39.10.162,596
101.220.92.109,596
115.98.146.54,596
180.188.230.163,596
101.56.105.29,596
103.240.236.202,596
66.249.71.70,596
59.177.139.52,596
49.205.190.253,596
101.212.72.141,596
123.252.130.23,596
117.214.76.117,596
125.63.98.130,596
59.92.127.35,596
122.162.156.23,596
101.56.18.174,596
103.252.5.228,596
103.48.68.68,596
27.7.39.122,596
122.167.131.127,596
223.29.194.39,595
103.251.215.82,595
116.75.98.201,595
1.23.153.115,595
106.76.58.119,595
106.78.236.215,595
117.194.193.23,595
118.102.165.148,595
125.99.179.233,595
121.244.84.74,595
117.231.88.172,595
122.169.107.52,595
115.98.117.236,595
122.177.3.71,595
182.65.76.239,595
27.97.212.194,595
117.204.74.48,595
103.228.36.196,595
223.176.38.228,595
37.228.106.49,595
106.66.83.37,595
117.247.191.102,595
106.78.57.67,595
106.79.177.99,595
117.245.63.17,595
117.240.224.2,595
1.39.8.193,595
61.246.5.67,595
182.69.116.226,595
116.75.27.152,595
123.252.215.250,595
122.178.60.178,595
182.69.19.48,595
49.15.61.127,595
117.222.149.97,595
101.56.100.104,595
202.142.81.133,595
1.38.21.83,595
61.0.151.101,595
115.112.109.130,595
171.50.119.23,595
117.241.248.133,595
117.217.131.172,595
117.207.210.232,595
117.216.144.131,595
210.212.250.2,595
49.249.168.18,595
150.129.178.24,595
103.232.244.7,595
183.83.48.52,595
115.184.88.254,595
117.222.23.123,595
204.246.151.43,595
128.185.171.159,595
117.196.242.143,595
106.67.6.169,595
117.234.189.169,595
115.241.68.166,595
124.123.100.129,595
223.176.140.240,595
49.248.83.55,595
71.32.85.30,595
122.164.210.16,595
182.66.7.54,595
183.83.169.40,595
182.66.42.207,595
117.199.80.231,595
106.219.47.190,595
49.201.169.192,595
107.167.107.138,594
112.196.80.16,594
122.164.149.140,594
27.6.22.196,594
106.221.149.110,594
14.195.45.208,594
120.59.193.60,594
117.205.177.131,594
196.207.94.20,594
152.52.216.67,594
49.14.235.192,594
49.202.204.118,594
14.96.91.70,594
192.8.255.10,594
103.225.206.29,594
1.39.13.172,594
106.67.70.214,594
115.118.81.175,594
223.176.179.254,594
59.184.50.199,594
122.166.61.182,594
58.146.117.63,594
117.212.243.180,594
117.201.188.95,594
117.200.154.246,594
94.228.34.249,594
115.250.66.168,594
117.220.113.119,594
14.96.213.54,594
115.241.96.208,594
106.79.150.235,594
106.51.242.37,594
182.74.246.238,594
202.62.91.66,594
27.106.6.179,594
1.39.15.107,594
1.39.61.187,594
59.184.23.95,594
8.21.68.243,594
106.219.40.7,594
117.255.235.235,594
183.82.189.187,594
115.99.234.133,594
163.47.12.75,594
203.187.209.183,594
117.193.249.39,594
96.31.66.245,594
106.220.204.198,594
117.197.2.42,594
213.104.48.155,594
213.34.152.118,594
112.79.37.217,594
120.59.49.245,594
117.241.98.61,594
182.69.72.143,594
113.193.165.39,594
182.69.182.62,594
106.77.250.178,594
117.241.150.129,593
180.215.81.67,593
59.97.37.241,593
117.239.94.147,593
121.50.4.42,593
113.193.182.214,593
23.236.125.177,593
112.196.144.97,593
117.253.202.8,593
112.110.88.54,593
111.93.154.70,593
115.246.237.155,593
115.242.212.74,593
106.76.75.244,593
180.211.71.175,593
120.59.118.231,593
117.251.210.157,593
122.162.127.184,593
118.102.231.198,593
120.62.7.254,593
117.254.177.134,593
182.70.209.246,593
120.56.195.94,593
203.115.107.70,593
101.219.87.190,593
1.187.207.133,593
120.56.219.52,593
170.252.72.61,593
113.193.109.133,593
182.66.18.138,593
49.207.232.123,593
106.216.132.67,593
106.77.142.225,593
106.51.131.70,593
180.76.15.160,593
202.142.120.166,593
122.163.236.49,593
182.66.30.89,593
107.167.107.226,593
106.215.191.10,593
121.242.69.20,593
106.202.190.175,593
70.39.187.167,593
117.203.55.175,593
115.250.93.80,593
112.110.86.69,593
112.196.171.161,593
182.64.189.74,593
115.249.190.17,593
117.206.45.60,593
27.107.33.100,593
202.83.37.9,593
70.39.186.115,593
121.242.159.213,593
223.176.137.70,593
106.220.3.4,593
70.39.185.204,593
117.229.18.216,593
27.97.166.14,593
182.64.11.95,593
106.215.147.119,593
121.245.64.54,593
106.76.248.232,593
14.96.15.45,592
117.212.42.7,592
106.220.101.245,592
14.98.128.231,592
115.119.255.234,592
59.182.179.250,592
103.255.227.154,592
101.2.59.59,592
1.39.46.40,592
59.145.184.130,592
101.222.179.100,592
117.206.138.170,592
43.241.25.240,592
103.51.27.202,592
103.18.70.238,592
115.248.55.89,592
106.79.123.134,592
49.202.67.206,592
1.39.9.179,592
117.201.208.62,592
117.231.77.13,592
223.189.58.111,592
27.251.115.242,592
59.88.104.16,592
49.205.184.106,592
117.204.224.21,592
116.203.107.106,592
112.79.35.13,592
27.255.204.68,592
49.207.221.80,592
122.183.219.105,592
43.224.221.30,592
106.212.198.122,592
175.100.149.228,592
117.244.27.39,592
117.209.154.62,592
117.211.25.133,592
115.97.80.98,592
49.207.163.62,592
116.203.228.167,592
203.134.199.123,592
120.59.80.137,592
103.16.31.95,592
199.106.103.60,592
220.181.108.94,592
1.38.20.208,592
182.65.185.186,592
120.56.168.144,592
117.207.98.225,592
117.198.243.224,592
103.2.234.90,592
125.62.196.170,592
223.176.6.31,591
27.255.216.171,591
117.253.186.194,591
117.200.209.162,591
121.241.66.221,591
106.77.170.180,591
117.241.171.46,591
117.192.130.161,591
59.178.16.13,591
183.87.42.8,591
223.227.45.63,591
1.39.34.194,591
117.239.44.250,591
223.176.59.159,591
122.163.47.19,591
14.102.70.86,591
106.66.110.46,591
45.64.222.203,591
117.212.53.15,591
115.184.32.131,591
220.227.62.114,591
175.101.4.18,591
182.68.15.89,591
101.221.135.102,591
112.196.30.195,591
106.76.182.35,591
14.99.89.138,591
49.15.57.185,591
1.39.12.183,591
120.56.198.5,591
27.97.245.28,591
87.254.212.122,591
107.167.108.109,591
117.200.19.111,591
117.205.46.182,591
101.60.251.200,591
106.67.78.8,591
106.76.149.141,591
59.90.145.166,591
117.221.80.140,591
49.204.136.101,591
119.82.65.104,591
203.192.253.6,591
125.16.73.30,591
106.78.109.239,591
117.222.137.61,591
183.82.100.249,591
175.100.149.112,591
117.200.1.35,591
117.207.174.49,591
124.253.226.151,591
117.218.205.56,591
120.59.255.124,591
183.82.98.153,591
117.228.52.161,591
107.167.109.98,591
1.39.11.254,591
103.253.208.162,591
107.167.107.43,591
101.222.229.51,591
14.99.190.228,591
117.220.238.132,591
