clientIp,sessionTimeSum
1.186.78.2,1583
1.23.103.89,0
1.23.242.42,1059
1.22.27.105,577
1.23.20.152,1215
1.187.186.198,821
1.23.196.109,1157
1.23.73.223,836
1.22.174.101,0
1.23.195.122,1583
1.38.17.35,1170
1.38.19.56,892
1.39.13.9,0
1.39.46.85,722
1.39.62.31,518
1.38.22.60,955
1.39.15.150,378
1.39.34.199,639
1.39.62.95,990
1.39.34.169,752
1.39.14.139,761
1.39.12.75,0
1.39.11.221,197
1.39.32.54,446
1.39.61.121,0
1.39.35.191,359
1.39.96.69,0
103.224.156.165,1098
101.222.167.247,864
101.56.226.63,925
101.60.251.200,591
101.62.128.96,854
101.62.189.11,1027
101.63.139.187,820
101.57.62.152,801
101.221.136.70,667
101.56.229.40,801
101.221.136.100,0
101.60.110.203,803
103.24.20.238,920
103.227.99.112,0
103.242.62.73,467
103.233.122.181,111
103.245.197.162,3369
103.248.35.3,3694
103.245.198.190,730
103.255.115.54,607
103.249.80.211,589
103.3.204.108,0
103.37.201.82,729
103.254.27.176,0
104.223.117.204,0
103.53.233.184,673
103.60.176.102,601
103.60.176.142,697
103.8.250.95,657
103.6.156.72,93
103.44.12.25,0
103.47.158.73,128
106.194.43.242,132
106.196.214.94,345
106.209.233.181,0
106.213.167.14,425
106.202.0.140,367
106.194.20.236,114
106.206.129.228,264
106.215.132.189,1547
106.203.255.36,6
106.208.105.253,664
106.194.44.77,0
106.212.186.132,416
106.221.156.212,992
106.51.69.55,0
106.218.240.105,850
106.79.158.126,769
106.216.151.225,0
107.167.108.247,1579
106.51.165.193,651
106.51.241.59,747
106.79.1.99,393
106.215.153.118,984
106.76.149.120,0
106.76.162.205,397
106.220.242.235,584
106.51.128.228,739
106.216.80.204,157
106.78.19.53,915
106.66.146.146,916
106.223.195.16,0
106.77.83.141,841
106.78.122.23,380
106.220.115.159,0
106.51.96.131,978
106.51.138.40,223
106.76.13.223,915
106.51.141.45,2115
106.66.30.230,651
106.215.168.186,1795
106.77.235.132,232
106.51.135.201,426
106.79.102.76,837
106.220.92.109,466
106.51.146.54,742
106.220.171.66,109
106.79.58.69,0
106.216.155.217,0
106.51.240.64,793
106.67.41.84,559
106.76.118.108,0
110.225.61.151,523
108.171.130.172,858
111.92.48.88,842
110.232.253.161,990
111.92.58.97,72
112.133.229.112,508
111.93.140.114,410
112.110.31.51,727
111.90.169.124,0
111.93.89.14,2907
112.196.32.18,615
112.196.183.209,2569
112.79.38.16,1059
112.79.38.229,3894
112.196.183.26,1105
112.79.35.113,1033
113.193.36.26,0
115.245.231.130,218
113.193.90.242,0
115.248.157.197,910
114.79.167.168,290
115.248.50.34,2497
115.248.208.125,237
115.160.255.18,959
115.245.174.55,802
115.112.74.50,561
115.119.118.3,973
113.21.77.101,889
115.118.136.247,660
115.119.194.114,563
115.249.207.149,1849
115.250.63.190,510
115.250.110.171,0
116.199.175.251,51
115.250.43.76,672
115.99.11.29,94
115.98.93.129,1007
116.202.34.138,710
115.250.24.189,0
116.202.147.245,387
115.250.64.69,257
115.252.138.44,1402
117.199.18.79,991
117.194.229.248,385
117.211.154.85,882
117.223.53.143,988
117.195.24.59,813
116.203.56.249,0
117.195.252.204,194
117.214.144.63,27
117.192.76.118,1663
117.245.20.170,400
116.203.78.40,1066
117.199.18.190,0
117.241.114.58,228
117.205.40.220,2074
117.222.56.30,627
117.219.33.8,0
117.211.185.71,945
117.238.41.98,552
116.73.178.74,532
116.203.145.223,1024
117.221.59.115,714
117.223.133.134,437
117.196.206.60,35
117.219.103.186,828
117.201.160.230,1568
117.212.143.206,552
116.75.193.87,0
116.203.75.245,0
117.201.215.10,821
117.253.216.70,612
117.254.13.16,917
117.220.208.86,59
117.216.211.187,0
117.194.192.106,1223
117.221.136.128,874
117.223.209.117,914
117.214.41.180,854
117.194.95.173,651
116.75.66.199,5
117.217.120.59,757
117.203.59.225,82
116.202.34.199,766
117.220.33.188,266
117.248.155.9,820
117.255.247.143,1160
116.72.84.88,709
117.201.146.177,332
117.208.38.31,652
117.239.212.125,795
117.241.64.177,768
117.214.3.226,833
117.206.233.157,2635
117.214.169.197,126
117.194.38.95,484
117.205.57.41,0
116.203.77.14,953
117.204.130.50,293
117.248.186.1,940
117.216.85.124,312
117.212.17.126,0
117.211.100.94,1189
122.168.24.186,0
122.252.237.66,789
122.173.5.189,741
122.166.18.152,2701
120.59.248.149,789
120.59.130.242,373
122.164.145.233,1477
122.174.148.11,393
122.179.183.135,1154
122.180.84.195,0
122.173.200.196,1423
122.176.106.115,616
122.172.196.157,838
123.201.118.230,695
122.170.128.42,898
118.102.223.114,857
122.166.209.201,1025
122.160.75.202,40
122.162.104.161,399
123.236.200.212,232
120.56.186.253,838
122.169.218.223,812
121.200.50.82,0
122.175.64.34,889
122.169.142.174,865
123.236.56.238,1456
122.168.48.71,0
122.175.15.193,968
122.176.178.89,0
