clientIp,sessionTimeSum
1.187.195.24,1653
1.22.162.126,324
1.23.110.89,0
1.186.41.45,2140
1.187.138.1,1008
1.22.15.245,988
1.22.159.244,315
1.22.175.49,818
1.187.137.25,1037
1.23.191.70,1251
1.23.73.142,978
1.38.22.100,1284
1.23.36.104,643
1.39.13.19,1160
1.39.14.207,1338
1.39.13.55,661
1.39.15.203,0
1.39.33.249,1764
1.39.14.249,741
1.39.35.4,803
1.39.61.235,367
1.39.35.58,699
1.39.62.221,833
1.39.63.3,3269
1.39.97.39,261
101.210.255.231,4888
101.208.96.218,481
101.58.4.128,414
101.222.241.133,130
101.220.55.37,626
101.62.203.137,386
101.212.69.115,616
101.56.29.109,369
101.57.127.163,878
101.57.168.204,875
101.221.134.135,0
101.222.177.236,803
101.62.251.46,782
101.212.70.3,0
101.222.252.147,990
101.58.234.131,359
101.63.134.230,921
101.63.199.23,846
103.12.119.46,1696
103.16.28.191,654
103.227.97.30,720
103.18.157.167,519
103.16.31.95,592
103.228.220.90,333
103.226.184.15,523
103.228.40.201,2363
103.239.147.117,178
103.24.85.141,276
103.244.122.78,1016
103.29.223.246,350
103.251.16.170,940
103.36.84.1,5475
106.192.188.169,149
106.206.132.57,0
103.41.32.54,907
103.41.198.235,854
106.208.236.25,1454
103.43.82.219,380
103.5.190.22,698
106.203.202.212,945
106.216.148.124,1693
106.212.115.115,0
106.219.55.156,523
106.221.136.180,482
106.219.26.3,437
106.219.11.92,813
106.220.37.184,823
106.221.130.234,0
106.220.63.150,45
106.51.133.9,1389
106.51.133.142,181
106.51.127.10,550
106.51.136.154,1699
106.67.109.1,583
106.76.188.233,0
106.76.131.135,0
106.79.2.115,943
106.79.161.66,0
106.51.235.94,0
106.67.146.218,0
106.67.122.165,80
106.79.92.84,0
106.76.56.252,0
106.51.98.229,0
106.51.233.10,0
106.66.109.214,106
106.76.252.94,623
106.78.26.188,476
106.76.252.67,492
106.77.157.88,433
107.167.107.63,1205
106.79.1.77,1171
106.66.203.194,504
106.77.191.123,96
107.167.102.163,425
106.51.143.143,778
106.76.0.110,491
106.51.240.157,960
107.167.108.24,4048
107.167.109.21,0
107.167.99.163,1715
107.23.255.12,10066
111.93.86.196,809
108.171.129.189,374
112.196.170.133,572
112.133.243.66,1582
112.79.36.159,838
111.93.128.250,572
112.79.38.17,0
112.79.39.5,936
112.79.38.24,10
112.79.39.10,0
112.79.36.35,584
113.193.68.210,15
113.193.169.199,854
113.193.161.240,1057
114.143.102.106,530
115.117.236.46,639
115.118.88.191,786
115.160.252.10,4494
115.115.184.189,894
114.143.244.242,196
115.112.201.140,411
114.143.208.146,0
114.143.0.81,0
115.119.161.122,150
115.244.200.77,1434
115.187.42.77,7
115.241.29.163,804
115.241.27.81,177
115.184.122.200,129
115.244.193.89,495
115.184.75.198,910
115.249.178.168,4217
116.202.187.252,746
115.249.19.129,547
115.249.34.1,217
115.250.48.203,837
116.202.112.10,672
115.250.27.151,1178
116.202.32.138,890
115.249.242.61,965
116.203.169.220,832
116.203.75.122,734
