clientIp,sessionTimeSum
1.186.129.213,744
1.39.10.100,0
1.22.205.88,822
1.39.12.5,1041
1.187.217.87,771
1.39.12.4,968
1.23.96.44,0
101.221.129.52,635
101.221.134.79,1322
101.220.99.239,802
1.39.60.23,993
1.39.61.31,872
101.222.178.201,88
101.58.30.137,371
101.57.164.104,0
101.222.239.83,893
1.39.8.4,0
1.39.14.233,0
101.222.174.33,211
101.56.6.235,787
1.39.8.226,67
1.39.35.21,495
101.221.135.86,0
103.15.62.187,1626
101.59.195.158,178
101.63.149.196,812
1.39.12.59,339
101.57.198.60,2197
101.212.71.224,725
101.221.134.194,562
101.221.134.219,617
101.62.233.143,730
1.39.15.95,127
1.39.96.9,0
101.221.136.183,351
101.221.135.67,811
101.221.135.229,956
101.222.64.161,823
1.39.15.167,424
101.56.102.75,634
101.62.252.111,819
101.221.134.221,775
103.16.30.9,889
103.17.158.210,506
103.19.150.246,2093
103.21.160.75,749
103.22.172.251,6254
103.228.35.26,1295
103.227.98.227,0
103.231.1.27,0
103.250.167.177,792
103.41.35.59,162
103.233.86.180,0
103.5.114.96,816
103.252.165.192,1665
106.208.67.54,797
106.208.177.234,730
106.192.152.231,140
106.197.117.240,256
106.206.157.184,0
106.203.78.47,979
106.219.24.158,0
106.208.116.89,888
106.219.37.125,615
106.194.44.133,621
106.206.139.165,554
106.208.144.158,0
106.215.131.193,942
106.215.179.104,259
103.51.139.55,643
106.220.118.29,0
103.59.241.160,920
103.50.80.51,0
106.206.129.14,304
106.217.17.230,417
106.219.21.228,892
106.220.149.196,965
106.51.133.147,28
106.220.3.4,593
106.221.140.194,682
106.51.130.177,248
106.220.188.130,577
106.220.28.169,831
106.220.202.91,0
106.220.207.11,653
106.51.235.88,1477
106.51.232.183,987
106.79.166.215,142
106.77.226.154,560
106.51.56.141,1155
106.79.104.101,504
107.167.107.209,1034
106.78.44.74,0
106.77.214.146,0
106.76.242.111,0
106.67.108.42,938
106.77.179.115,561
106.78.253.255,919
106.51.243.186,117
106.79.137.71,0
107.167.107.96,4251
106.76.174.40,977
106.78.164.141,0
107.167.109.140,1522
111.91.231.90,1065
114.143.160.102,708
113.193.109.212,501
113.193.48.148,556
111.93.20.210,924
113.193.107.55,697
107.167.109.192,985
110.232.255.250,993
111.93.88.34,1059
107.167.109.98,591
110.224.234.4,73
112.79.36.173,904
111.119.235.194,985
112.196.116.159,814
114.143.183.170,1411
115.113.83.132,0
115.111.104.101,331
115.112.60.210,140
115.240.174.35,432
115.118.146.180,716
115.242.209.94,992
115.184.2.177,998
115.242.215.122,153
115.245.43.243,0
115.187.63.47,185
115.246.190.15,608
115.241.77.238,363
115.240.175.89,1284
115.242.185.132,398
115.245.138.99,65
115.117.141.125,0
115.245.227.60,854
115.184.195.138,0
115.249.130.57,2054
115.250.77.189,626
115.98.52.238,883
115.250.2.71,815
115.250.124.94,914
115.252.42.211,26
116.68.121.53,899
116.203.127.18,932
116.203.86.15,0
116.202.123.41,673
116.73.213.235,3710
116.202.177.136,175
116.74.73.83,854
117.204.3.197,613
117.204.44.186,482
117.199.183.6,0
117.206.130.41,389
117.196.171.193,0
116.75.109.37,971
116.75.88.229,0
117.199.211.193,551
117.203.212.151,0
117.202.27.64,0
117.204.180.1,826
117.204.185.48,384
117.196.172.139,135
117.200.91.86,855
117.205.35.73,907
117.195.236.217,58
117.192.82.63,0
117.196.162.76,362
117.200.228.154,797
117.203.85.22,228
117.240.116.5,311
117.215.161.17,853
