clientIp,sessionTimeSum
1.186.78.9,735
1.187.121.34,851
1.187.121.218,739
1.187.165.211,33
1.23.196.209,615
1.39.34.98,816
1.22.45.88,828
1.187.231.215,648
1.23.87.163,768
1.38.23.197,44
1.187.243.252,0
1.22.106.14,0
1.39.60.224,53
1.39.60.194,1391
1.23.37.115,0
1.38.16.96,1213
1.187.245.29,271
1.187.128.255,0
1.39.62.190,675
1.39.60.252,682
1.39.96.141,972
101.212.65.61,0
101.221.134.64,829
1.39.97.65,899
101.221.135.249,1218
101.2.103.165,443
101.59.214.77,862
101.62.178.79,519
101.63.144.79,46
101.63.147.153,541
101.62.243.36,196
101.62.144.253,716
101.62.159.142,1610
103.16.69.15,3256
101.59.93.24,254
103.15.67.90,927
101.62.195.100,939
103.22.173.155,2861
103.237.156.228,188
103.234.94.13,0
103.240.195.254,0
103.240.96.58,170
103.239.169.78,665
103.242.154.160,831
106.193.41.5,515
103.247.83.43,817
103.5.113.18,1000
103.42.198.43,0
106.206.130.152,2142
103.253.211.85,1015
106.204.83.175,0
106.196.182.110,529
106.194.91.63,1436
106.194.153.212,602
106.194.43.17,724
103.47.164.105,842
103.28.241.109,0
106.192.137.179,735
103.43.4.18,805
106.194.36.178,633
103.254.202.79,720
106.219.58.162,903
106.79.192.75,0
106.219.6.156,989
106.220.12.86,474
106.219.54.228,881
106.78.173.205,0
106.51.235.69,1108
106.66.80.54,0
106.216.142.140,1045
106.51.143.57,180
107.167.103.82,870
106.78.198.9,890
106.221.134.145,24
106.220.245.21,848
106.66.23.79,793
106.223.80.244,981
106.76.194.199,539
106.77.235.177,878
106.206.130.194,1296
106.78.111.114,597
106.221.151.40,0
106.206.149.117,955
106.215.178.149,484
106.78.216.225,316
106.208.175.147,832
106.216.142.246,477
106.76.178.244,0
106.51.233.8,811
106.77.243.46,557
106.67.79.103,0
106.51.134.157,857
106.212.89.69,207
106.66.90.177,1029
106.219.32.196,614
106.216.152.46,731
107.167.107.110,1475
107.167.109.100,1920
107.167.109.178,1688
107.167.109.53,1488
107.167.109.78,1891
111.93.106.46,712
111.93.86.194,1922
107.167.113.148,771
111.93.237.99,651
112.133.226.250,2265
112.110.85.184,0
112.110.114.112,207
112.196.48.210,0
112.196.176.177,79
112.196.101.200,979
112.79.35.122,0
112.79.38.139,2589
112.79.36.92,489
112.79.37.60,0
113.193.182.214,593
116.203.76.162,1029
115.241.65.139,0
116.203.78.47,728
116.203.167.189,359
115.245.1.69,688
114.143.37.135,691
115.99.44.225,66
115.118.44.177,138
115.187.53.107,0
115.242.239.225,220
116.202.182.178,0
116.202.193.38,1107
115.242.209.215,876
115.187.55.141,332
115.185.163.123,1530
115.242.212.248,292
115.99.69.116,187
115.111.23.206,411
115.250.2.104,581
115.250.18.171,821
115.184.5.186,791
114.143.164.224,491
115.249.21.130,963
115.241.106.93,0
115.98.132.36,851
115.187.61.119,780
115.250.125.24,0
115.250.108.172,762
113.193.117.153,206
115.184.96.176,421
116.202.215.124,308
115.118.224.46,117
116.68.123.127,599
113.193.214.70,1497
115.111.206.241,345
115.250.125.145,760
116.202.187.109,0
114.79.149.119,845
116.202.124.139,863
115.112.130.56,0
116.203.76.212,546
117.194.252.196,906
117.192.200.50,30
116.68.241.220,984
117.193.44.7,502
116.75.66.131,418
117.195.171.79,80
117.196.250.235,369
116.75.109.238,533
117.196.66.147,706
117.196.123.196,1144
116.75.47.201,996
116.74.70.248,940
117.197.182.228,918
117.199.77.166,529
117.211.161.10,1682
117.201.206.4,512
117.203.243.52,143
117.207.254.212,0
117.202.138.222,854
117.198.152.140,618
117.197.53.163,760
117.205.168.255,759
117.207.35.38,530
117.205.47.137,650
117.199.211.163,599
117.203.9.199,745
117.203.18.252,80
117.203.79.105,1000
117.208.205.238,344
117.206.27.111,721
117.211.40.201,1183
117.211.44.87,719
117.212.162.47,887
117.220.64.124,355
117.213.213.80,579
117.217.33.62,867
117.221.120.32,2227
117.215.154.11,289
117.220.2.221,724
117.217.89.47,0
117.213.252.126,480
117.214.202.251,571
117.213.153.6,340
117.216.189.104,937
117.221.86.242,0
117.221.149.152,725
117.228.92.250,0
117.235.244.75,495
117.227.210.70,939
117.229.63.75,535
117.226.190.104,0
117.222.182.148,0
117.226.38.60,0
117.221.218.148,1088
117.228.83.126,910
117.245.40.234,18
117.221.140.190,771
117.222.252.251,0
117.222.62.10,895
117.247.80.254,1589
117.253.202.137,0
117.253.233.241,612
117.248.184.152,279
117.253.245.240,310
117.253.242.26,0
117.253.216.62,922
117.253.232.25,73
117.255.212.156,0
117.255.209.56,512
117.255.232.151,0
117.255.250.172,209
117.55.243.14,2083
118.102.225.138,860
120.60.23.98,688
120.138.118.58,971
120.56.230.132,864
120.56.134.63,584
120.60.191.85,874
120.56.160.80,468
119.82.109.90,0
119.82.120.209,565
122.102.119.164,1271
122.102.124.169,695
121.245.143.232,533
122.144.21.5,495
122.102.127.106,881
120.72.91.58,111
121.244.45.44,469
121.244.27.186,1060
121.241.96.35,751
122.162.15.175,860
122.161.21.138,865
122.160.143.132,304
122.161.96.221,822
122.162.16.195,292
122.162.32.209,1728
122.163.239.251,241
122.163.137.58,477
122.163.58.233,66
122.164.173.65,902
122.166.239.198,1064
122.171.92.165,895
122.171.221.225,0
122.172.171.180,1069
122.172.70.207,850
122.174.104.3,1577
122.174.209.229,993
122.167.207.147,788
122.176.49.64,0
122.172.59.47,1837
122.172.104.8,728
122.164.223.72,0
122.175.15.70,0
122.168.152.198,708
122.167.122.221,0
122.173.248.95,644
122.177.132.59,1131
122.170.152.68,1760
122.172.199.154,318
122.170.105.90,147
122.174.209.10,1769
122.173.51.89,836
122.169.16.186,621
122.172.230.98,544
122.172.29.231,903
122.169.206.75,597
122.171.181.196,746
122.172.239.19,1124
122.177.250.18,1180
122.177.38.127,3328
122.177.193.17,0
122.180.231.162,0
122.252.242.130,1294
122.179.36.196,984
122.179.73.117,574
122.181.151.34,96
123.63.136.147,891
123.252.212.139,798
124.123.134.197,603
123.239.171.104,451
123.252.212.3,765
123.201.22.9,315
123.136.209.178,536
123.136.201.181,0
123.201.25.103,981
123.201.82.199,657
123.201.228.32,742
123.236.37.70,0
124.123.26.128,4850
124.123.98.52,411
124.125.243.201,1368
124.125.103.25,2135
124.155.54.169,415
125.16.2.146,2707
124.253.21.76,664
125.16.34.54,1669
125.22.199.13,2325
130.76.96.145,857
128.185.166.168,0
13.30.4.24,757
125.63.103.53,959
125.99.179.233,595
14.139.199.11,1246
14.97.88.58,784
14.141.107.210,1498
14.195.48.52,643
141.0.10.34,327
14.99.238.33,753
14.96.236.229,572
14.97.226.239,0
150.107.241.44,447
14.195.183.118,0
14.98.15.65,644
14.195.88.15,0
14.141.92.42,390
14.98.128.231,592
150.129.181.153,1059
164.100.42.66,615
168.235.195.200,535
168.235.200.65,0
175.101.136.12,0
180.188.229.205,442
180.148.41.239,233
171.76.230.177,334
180.200.243.20,192
180.215.121.90,1365
180.148.40.120,0
180.211.101.211,792
180.215.197.247,918
180.76.15.143,961
182.156.106.136,1314
182.19.58.148,1060
182.19.67.34,1639
182.19.23.186,1368
182.68.50.196,33
182.64.88.26,997
182.57.68.241,0
182.69.7.142,1319
182.65.206.74,0
182.65.203.68,646
182.66.26.135,113
182.58.91.199,0
182.70.119.213,822
182.70.187.164,1326
182.70.184.41,0
182.71.86.30,183
182.74.128.230,115
182.73.124.26,515
183.82.100.156,1064
182.73.236.42,1018
202.131.102.166,1829
192.176.1.93,1156
184.168.46.157,0
202.131.125.99,699
202.142.118.159,0
183.87.61.10,90
183.82.91.63,2
202.142.78.49,0
183.82.108.215,818
193.58.218.68,876
202.142.76.80,1115
199.230.15.5,634
202.153.41.146,1879
202.71.148.114,144
203.134.193.68,896
202.189.253.114,202
202.65.155.14,0
203.115.72.154,0
203.109.80.150,0
202.3.77.214,817
203.9.78.19,2000
203.123.189.233,0
210.89.41.252,906
213.104.56.30,758
213.42.129.130,582
210.56.116.43,525
210.89.60.94,975
219.64.179.21,428
213.107.12.166,600
223.30.186.169,2466
223.176.150.33,330
219.91.163.179,578
223.176.13.128,422
223.176.46.28,767
223.252.18.72,937
223.176.11.165,106
223.227.127.35,246
223.176.48.212,1031
223.30.37.38,0
219.64.75.240,1196
223.176.27.250,652
223.176.175.82,0
223.176.36.254,355
223.196.247.67,783
27.107.72.215,949
27.97.222.241,687
27.7.66.50,684
27.123.121.100,0
37.228.107.176,3077
27.97.4.250,341
27.147.201.216,1071
37.228.106.145,477
27.61.234.201,228
27.251.68.2,798
37.228.105.41,0
43.224.221.66,4503
43.242.117.3,0
43.242.119.46,2716
43.249.227.123,819
49.15.211.23,490
59.183.20.14,769
49.248.227.249,175
49.206.238.173,1200
49.204.208.209,1006
49.14.114.254,2312
49.204.5.61,0
49.205.230.83,20
49.136.215.93,979
49.204.38.93,810
59.184.168.244,1112
59.88.58.57,192
49.15.36.209,612
49.207.6.43,972
54.209.249.118,252
59.98.206.253,711
59.95.104.171,0
59.90.159.183,0
59.178.133.137,341
49.200.244.153,675
59.91.99.132,0
59.90.95.206,1005
49.205.67.87,665
58.106.67.60,0
49.36.0.130,761
59.89.126.78,717
59.92.84.160,981
49.202.32.136,554
59.90.121.37,0
49.14.16.129,0
49.206.167.122,422
49.201.217.218,671
43.250.40.6,758
59.161.186.242,727
49.249.100.92,0
59.89.130.198,0
49.14.63.66,623
49.205.29.22,326
49.248.139.245,0
59.97.83.122,174
5.162.8.93,613
59.91.28.119,636
49.15.91.247,0
59.98.211.249,580
59.90.79.242,722
43.252.26.121,348
49.201.100.178,655
59.98.36.72,2311
59.99.224.11,840
59.99.71.65,436
59.99.137.0,1014
61.14.178.169,1167
61.12.88.34,263
61.0.14.88,750
61.16.193.42,1305
64.233.172.220,1042
61.16.142.62,1421
70.39.187.148,1368
72.163.220.19,1564
8.37.228.22,1010
8.37.224.231,853
8.37.225.126,0
