clientIp,sessionTimeSum
1.23.45.236,669
1.187.143.206,813
1.23.246.134,873
1.22.76.119,31
1.39.10.203,0
1.39.12.227,578
1.22.192.116,861
1.23.123.18,484
1.23.4.30,339
1.39.12.82,1325
1.39.32.3,959
1.39.15.114,0
1.39.33.20,480
1.39.13.146,426
1.39.34.131,2150
1.39.35.76,830
1.39.35.227,455
1.39.35.51,578
1.39.46.11,715
1.39.60.198,2599
1.39.60.28,590
101.210.73.181,0
1.39.96.74,0
101.0.53.10,1037
1.39.62.235,838
1.39.97.69,0
101.222.177.111,0
101.59.79.77,313
101.214.207.220,651
101.221.134.3,444
101.221.134.171,0
101.219.241.57,0
101.57.69.80,929
101.59.212.69,60
101.60.197.115,1777
101.214.237.80,0
101.58.5.10,841
101.212.69.203,581
101.56.187.12,301
101.219.127.243,0
101.62.202.3,325
101.62.163.4,400
101.63.161.225,800
103.16.71.19,4276
103.243.236.11,2065
103.231.34.34,735
103.21.53.122,857
106.197.3.253,748
106.215.168.211,572
106.220.89.66,0
106.208.174.143,625
106.196.100.200,954
106.216.12.8,636
106.51.76.120,74
106.221.151.96,124
103.243.41.67,936
106.220.46.163,10
106.216.118.197,0
106.220.63.147,31
106.51.143.152,1111
103.253.172.247,1006
106.211.168.12,329
106.221.137.126,0
106.219.37.203,0
106.221.153.174,0
106.51.115.197,913
106.220.5.119,717
106.67.7.81,32
107.167.107.47,1714
106.76.137.154,1082
106.67.153.38,0
106.78.84.190,957
106.67.118.60,882
106.77.36.46,0
106.78.160.201,0
106.79.209.12,574
106.66.135.200,862
106.78.65.93,1337
107.167.102.129,0
106.67.89.168,797
107.167.109.186,4210
107.167.109.46,2309
112.133.201.66,2625
112.110.89.18,0
111.92.116.100,1598
110.226.160.236,627
110.172.153.188,553
107.167.112.233,0
111.92.120.166,0
112.133.215.175,860
112.196.171.3,82
112.79.36.102,1435
112.79.36.176,2715
112.79.38.117,891
113.19.208.222,529
114.143.191.210,933
115.111.169.162,965
113.193.109.133,593
112.79.39.35,142
115.111.69.62,1562
112.79.38.181,776
116.202.206.248,0
115.242.224.56,879
115.245.138.110,208
115.117.11.131,863
115.98.213.52,0
115.245.140.126,0
115.114.133.110,0
115.98.40.91,772
115.242.152.91,241
116.202.235.184,741
115.98.64.109,794
116.202.193.9,839
115.245.40.9,582
