clientIp,sessionTimeSum
112.79.35.63,2583
106.77.133.11,2583
1.38.19.178,2583
59.92.243.6,2583
103.228.40.200,2582
49.206.132.150,2582
123.237.255.107,2582
116.202.38.52,2581
72.163.220.3,2581
212.50.186.227,2580
61.16.173.217,2580
112.79.38.60,2580
37.228.107.142,2580
164.100.176.204,2579
27.118.34.30,2579
49.32.0.177,2579
37.228.104.119,2579
117.197.213.13,2579
120.60.32.3,2578
203.147.88.114,2577
103.240.32.22,2577
182.19.8.82,2577
103.21.126.76,2576
103.228.40.203,2576
122.15.46.2,2576
219.91.251.227,2575
121.244.135.34,2575
164.100.105.136,2574
192.158.48.90,2574
125.16.3.251,2574
49.205.185.89,2574
101.59.93.211,2573
158.81.13.146,2572
106.51.178.69,2572
203.99.195.195,2572
111.118.248.24,2571
103.234.188.93,2570
106.51.235.51,2569
112.196.183.209,2569
122.179.140.178,2568
106.219.21.163,2568
116.203.73.156,2568
175.101.68.118,2568
107.167.108.56,2568
116.72.208.9,2567
14.141.173.194,2566
124.123.205.189,2565
125.22.8.210,2565
122.178.142.162,2565
27.34.249.37,2564
202.56.234.62,2564
59.162.162.2,2564
59.165.151.3,2564
103.5.132.2,2564
220.225.103.33,2563
121.240.38.40,2563
141.113.3.13,2563
120.63.61.215,2563
23.101.61.176,2563
203.187.231.156,2562
167.230.140.7,2561
1.22.99.140,2561
65.255.37.216,2561
202.54.181.143,2561
113.21.66.241,2561
182.19.13.234,2560
101.59.76.136,2559
122.184.141.115,2559
72.163.217.105,2559
66.249.82.191,2559
125.16.133.2,2559
112.79.38.56,2558
103.6.157.172,2558
43.247.158.4,2557
182.68.220.225,2557
49.206.49.183,2557
14.139.184.38,2557
114.143.246.178,2557
107.167.109.67,2556
70.39.187.152,2555
210.7.73.21,2554
194.0.236.90,2554
117.201.162.168,2554
175.101.136.202,2554
27.7.39.239,2553
59.89.84.110,2553
115.160.250.145,2553
120.60.144.98,2551
117.192.104.178,2551
123.136.168.193,2551
115.250.127.229,2551
1.39.61.189,2550
123.201.81.196,2549
112.79.36.103,2549
202.53.12.245,2549
117.240.177.150,2549
182.75.22.242,2548
14.139.220.130,2548
122.173.211.194,2548
210.18.28.174,2548
27.255.190.143,2548
37.228.104.39,2547
103.224.184.4,2547
202.164.33.149,2545
103.27.8.45,2545
61.12.84.213,2545
125.20.9.162,2545
115.250.66.222,2545
103.248.122.2,2543
168.235.194.218,2543
122.248.183.23,2543
117.205.101.97,2542
103.41.28.86,2542
111.91.38.40,2540
117.213.153.140,2540
23.235.227.108,2538
49.206.61.96,2538
116.203.76.121,2538
125.21.55.110,2538
196.15.16.110,2538
122.178.97.206,2538
121.241.203.1,2537
183.182.86.202,2537
122.175.29.175,2537
202.62.117.13,2535
202.153.43.158,2535
161.225.129.111,2534
117.222.206.26,2534
59.97.94.73,2533
117.217.55.231,2533
37.228.104.118,2533
1.39.96.246,2531
1.39.33.187,2531
112.133.233.101,2530
199.38.154.10,2530
107.167.109.99,2530
182.48.238.18,2529
182.66.37.253,2529
116.203.77.253,2529
