clientIp,sessionTimeSum
163.47.15.213,404
116.75.113.213,404
103.251.80.35,404
203.194.101.202,404
182.69.77.193,404
59.88.193.71,404
182.65.139.102,404
123.239.66.116,404
106.76.150.22,404
49.14.215.127,404
117.197.255.167,404
106.66.57.128,404
116.203.78.161,404
117.228.117.31,404
106.51.141.113,404
103.11.119.18,404
49.202.233.75,404
117.211.150.69,404
117.237.17.94,404
106.219.3.66,404
118.102.177.66,404
182.73.157.178,404
114.143.229.130,404
1.38.19.84,404
115.187.47.208,404
14.102.22.140,404
1.39.61.45,404
106.206.133.19,404
106.220.17.52,404
106.67.98.124,404
122.180.145.245,404
103.60.40.76,404
115.241.114.242,404
49.202.192.249,404
117.193.106.235,404
117.253.107.84,404
115.250.48.122,404
111.92.99.34,404
141.0.8.177,404
182.73.187.107,404
124.123.182.25,404
117.216.102.104,404
106.194.12.211,404
182.72.136.66,404
59.178.40.37,404
124.123.98.231,404
59.97.99.176,404
115.187.61.46,404
106.208.100.61,403
180.215.121.121,403
106.208.144.189,403
124.123.245.166,403
122.180.160.141,403
59.180.33.17,403
117.211.185.153,403
117.205.182.91,403
115.242.140.128,403
180.87.201.107,403
59.182.157.193,403
106.76.154.113,403
101.222.227.36,403
117.211.28.241,403
115.250.101.213,403
61.0.223.201,403
8.37.225.214,403
117.215.68.131,403
37.255.252.63,403
117.194.44.147,403
203.35.82.165,403
117.236.79.249,403
122.177.190.53,403
163.47.12.106,403
117.198.151.199,403
117.214.136.44,403
1.39.35.106,403
119.82.68.7,403
117.199.218.97,403
117.241.216.72,403
106.77.176.59,403
120.56.154.227,403
103.255.224.46,403
182.71.187.106,403
117.245.65.60,403
59.94.34.106,403
111.93.226.98,403
182.64.241.197,403
182.75.10.30,403
59.96.220.134,403
106.221.155.226,403
210.212.230.129,403
27.255.217.146,403
202.133.59.34,403
117.220.70.210,403
117.225.109.157,403
27.109.6.154,403
59.89.25.178,403
101.2.100.212,403
125.16.3.178,403
122.163.136.223,402
117.206.201.162,402
122.173.200.57,402
59.91.16.157,402
1.187.209.203,402
223.225.212.78,402
117.202.24.137,402
115.99.21.121,402
1.39.60.40,402
182.74.153.254,402
27.251.54.194,402
59.161.184.23,402
117.220.90.87,402
117.205.173.231,402
116.202.69.16,402
124.123.167.238,402
49.206.236.164,402
1.38.19.103,402
117.226.239.186,402
120.62.203.29,402
43.229.200.4,402
76.185.131.53,402
120.56.145.46,402
49.201.253.212,402
106.77.102.12,402
101.221.134.80,402
69.25.204.163,402
124.155.218.90,402
124.253.171.233,402
120.60.169.92,402
117.217.14.164,402
182.66.39.191,402
1.186.2.42,402
49.206.128.252,402
106.77.221.178,402
27.97.201.188,402
182.70.173.245,402
182.64.168.56,402
106.77.16.24,402
117.223.154.5,402
181.177.231.228,402
49.201.166.239,402
111.91.34.231,402
117.220.70.123,402
107.167.107.168,402
175.101.68.90,401
117.192.6.14,401
117.201.215.150,401
117.211.94.149,401
49.15.151.236,401
1.39.12.193,401
117.247.167.117,401
117.194.208.16,401
122.176.213.59,401
27.97.250.153,401
223.225.217.39,401
115.96.192.203,401
117.206.154.216,401
1.22.172.90,401
122.163.153.68,401
120.59.98.98,401
14.195.32.245,401
101.57.195.130,401
223.176.1.157,401
1.22.47.102,401
45.114.193.75,401
49.205.113.130,401
101.63.169.143,401
125.18.97.5,401
115.118.24.3,401
1.39.15.44,401
1.22.18.116,401
223.176.189.241,401
14.99.135.183,401
43.243.37.203,401
117.233.47.53,401
114.143.143.87,401
223.176.42.46,401
122.179.82.95,401
1.39.32.228,401
182.65.204.242,401
120.62.160.171,401
115.118.94.235,401
14.96.195.125,401
59.89.166.40,401
122.176.98.37,401
115.250.120.83,401
117.202.164.95,401
182.74.3.90,401
8.37.225.7,401
117.205.163.158,401
117.248.86.225,401
101.222.175.244,401
182.72.78.170,401
1.39.14.113,400
14.98.97.1,400
124.253.213.138,400
104.46.40.185,400
182.74.247.70,400
121.245.124.59,400
103.26.57.223,400
124.40.247.197,400
82.43.22.164,400
101.62.167.143,400
101.62.163.4,400
124.123.99.168,400
106.51.240.127,400
117.207.118.8,400
122.177.12.53,400
101.59.197.175,400
117.244.25.210,400
106.51.65.142,400
115.110.83.168,400
117.255.252.193,400
117.245.20.170,400
23.236.125.152,400
117.254.59.148,400
103.233.118.100,400
210.212.35.3,400
106.208.77.174,400
118.102.167.107,400
115.241.70.133,400
103.47.153.56,400
115.184.3.186,400
223.176.5.179,400
117.245.21.79,400
223.179.157.22,400
101.62.214.120,400
61.0.218.26,400
168.235.194.174,400
101.222.172.120,400
117.240.168.154,400
61.0.103.125,400
103.250.162.242,400
180.151.100.10,400
182.66.14.253,400
106.78.124.200,400
117.253.208.35,400
117.201.37.115,400
59.184.46.237,400
117.211.161.243,399
120.56.184.69,399
49.205.232.135,399
124.123.195.137,399
114.69.229.154,399
150.242.150.61,399
203.197.123.139,399
106.215.189.99,399
117.200.30.190,399
27.97.186.21,399
