clientIp,sessionTimeSum
113.193.188.186,94
210.56.150.120,94
59.177.38.87,94
122.164.189.119,94
117.255.250.181,94
202.53.13.146,94
117.253.215.209,94
117.243.179.46,94
103.242.154.153,94
106.192.139.157,94
115.115.229.158,94
103.249.89.0,94
122.163.148.29,94
49.206.96.47,94
117.204.19.8,94
106.203.189.240,94
124.123.73.6,94
122.172.231.168,94
117.223.222.14,94
106.206.142.194,94
182.64.79.74,94
115.99.11.29,94
61.95.172.194,94
182.156.82.122,94
122.164.239.195,94
117.195.235.17,94
106.67.79.224,94
117.207.111.0,94
117.247.213.180,94
101.62.234.244,94
122.175.35.121,94
116.73.103.181,94
59.92.249.89,94
193.32.30.50,94
124.123.161.205,94
14.97.48.17,93
117.241.216.16,93
59.99.201.80,93
101.210.117.217,93
219.64.89.138,93
106.66.136.245,93
116.193.143.101,93
183.82.198.38,93
94.59.231.175,93
106.51.139.127,93
111.92.80.210,93
14.97.228.117,93
119.226.167.134,93
122.178.144.253,93
223.227.181.229,93
180.151.14.63,93
1.23.9.51,93
182.71.0.12,93
27.97.118.75,93
119.82.123.254,93
14.140.203.90,93
223.237.213.39,93
183.83.238.90,93
117.253.232.15,93
106.67.153.73,93
103.6.156.72,93
103.248.174.124,93
49.204.19.219,93
183.82.246.218,93
115.118.209.108,93
106.76.19.247,93
115.250.73.239,93
183.82.110.3,93
115.250.104.182,93
49.14.122.19,93
101.222.239.231,93
122.177.35.124,93
103.24.86.190,93
1.39.13.34,93
117.216.214.197,93
114.143.182.26,93
150.107.208.167,93
106.51.133.28,93
170.251.175.165,93
117.200.242.226,93
183.87.43.242,93
117.231.50.130,93
106.76.190.20,92
106.216.142.163,92
117.201.56.10,92
101.62.242.228,92
103.255.8.123,92
171.60.31.106,92
115.250.27.128,92
223.223.150.218,92
182.69.222.108,92
180.151.161.117,92
13.8.137.11,92
115.245.247.30,92
116.68.96.239,92
106.219.63.208,92
101.2.32.152,92
59.99.132.146,92
59.183.178.222,92
168.235.195.127,92
101.2.26.243,92
117.253.105.75,92
103.254.53.145,92
122.164.166.72,92
182.71.145.58,92
1.39.15.43,92
43.252.140.234,92
116.202.143.138,92
117.208.124.45,92
93.186.31.81,92
101.222.8.116,92
106.51.241.237,92
122.160.52.219,92
223.227.244.162,92
106.51.128.45,92
182.66.24.108,92
124.123.133.0,92
1.38.22.43,92
117.213.247.212,92
115.245.178.217,92
120.57.254.113,92
122.180.249.86,92
49.202.15.190,92
124.253.148.230,92
183.83.36.33,92
101.62.250.248,92
49.156.89.125,92
115.111.94.34,92
115.187.50.116,92
115.246.71.171,92
192.249.47.180,91
117.253.150.48,91
111.93.56.98,91
122.178.84.39,91
150.107.192.183,91
203.88.133.162,91
182.68.70.80,91
122.174.27.224,91
223.176.163.52,91
203.115.106.162,91
106.51.242.159,91
182.73.22.106,91
106.67.127.131,91
117.254.83.132,91
112.79.36.45,91
101.62.177.96,91
49.15.213.206,91
203.98.194.90,91
124.124.114.9,91
115.252.38.88,91
223.176.162.182,91
117.204.59.93,91
27.49.69.80,91
150.129.121.211,91
110.226.243.11,91
117.200.168.178,91
223.227.186.7,91
125.19.134.86,91
115.250.93.180,91
49.204.126.86,91
27.251.5.26,91
43.249.227.144,91
103.227.98.195,91
117.236.252.167,91
203.110.84.226,91
182.74.172.2,91
37.228.107.51,91
117.223.49.46,91
49.204.44.214,91
116.203.113.111,91
117.199.184.27,90
113.193.102.174,90
183.87.61.10,90
106.210.40.122,90
182.72.139.94,90
117.216.238.2,90
122.176.37.192,90
117.202.46.26,90
101.59.205.58,90
115.248.1.57,90
14.97.144.177,90
106.219.4.50,90
182.71.110.222,90
106.51.142.142,90
223.223.145.3,90
49.205.90.80,90
123.236.150.246,90
14.98.52.180,90
117.253.211.196,90
115.250.116.148,90
223.30.216.77,90
1.39.11.196,90
106.220.188.169,90
122.163.20.19,90
106.208.175.228,90
117.208.214.42,90
182.64.43.119,90
101.57.161.227,90
106.196.189.25,90
115.245.5.52,90
49.206.35.164,90
49.201.35.175,90
101.59.129.34,90
124.123.78.200,90
117.98.152.14,90
106.66.56.150,90
223.176.133.35,90
101.58.2.77,90
122.180.153.10,90
49.204.113.0,90
1.39.33.33,89
223.227.116.157,89
12.1.219.177,89
49.207.116.189,89
113.193.78.242,89
122.170.26.189,89
106.208.134.49,89
122.181.19.50,89
122.167.173.231,89
117.200.128.220,89
122.172.146.234,89
116.203.77.124,89
115.69.252.48,89
115.250.100.130,89
122.171.84.123,89
117.255.252.85,89
8.37.227.1,89
182.69.96.123,89
117.224.149.156,89
223.196.58.38,89
203.196.162.174,89
180.188.253.102,89
101.63.133.59,89
117.200.35.140,89
106.78.120.114,89
122.179.75.173,89
117.195.190.209,89
8.37.227.253,89
182.68.11.146,89
223.31.25.162,89
123.237.120.165,89
117.253.207.98,88
27.6.19.111,88
123.201.81.130,88
49.206.176.15,88
103.253.173.229,88
59.95.112.223,88
117.194.217.48,88
122.169.47.133,88
117.239.134.2,88
14.98.62.38,88
115.242.208.48,88
117.253.233.185,88
122.164.35.190,88
1.187.17.173,88
123.136.176.187,88
27.97.97.1,88
115.245.243.213,88
117.237.17.156,88
115.245.153.187,88
182.69.202.167,88
117.241.162.182,88
103.51.58.184,88
199.190.45.165,88
111.118.250.210,88
117.233.36.37,88
106.221.145.19,88
49.207.180.124,88
101.222.171.200,88
106.208.199.252,88
121.244.129.194,88
183.82.177.83,88
101.222.178.201,88
49.15.23.21,88
122.168.85.162,88
49.36.0.102,88
59.90.192.49,88
49.156.64.83,88
103.232.126.34,88
59.145.171.158,88
61.2.172.171,87
103.252.24.19,87
182.72.78.158,87
49.156.75.186,87
223.176.55.181,87
45.112.71.92,87
117.241.63.28,87
117.197.74.1,87
182.75.8.130,87
115.98.145.76,87
118.91.177.132,87
1.23.153.9,87
202.71.13.247,87
14.141.12.225,87
117.253.221.189,87
203.88.147.66,87
124.125.159.90,87
117.220.105.126,87
103.245.198.106,87
59.88.43.73,87
122.163.219.5,87
117.229.38.200,87
122.178.80.161,87
106.77.181.37,87
164.100.128.5,87
49.201.63.207,87
122.167.216.147,87
101.56.24.31,87
123.63.71.17,87
59.99.136.139,87
123.238.84.230,87
14.97.243.247,87
45.118.23.245,87
59.94.99.225,87
122.177.46.142,86
182.70.206.39,86
182.65.250.96,86
49.248.157.203,86
223.176.146.162,86
223.176.128.114,86
122.166.211.18,86
23.236.125.192,86
106.194.32.77,86
146.88.39.102,86
103.39.117.101,86
101.221.134.132,86
117.206.234.45,86
118.103.25.137,86
115.250.36.150,86
27.48.201.189,86
1.23.53.135,86
116.203.74.133,86
27.48.193.59,86
183.83.150.183,86
117.208.67.108,86
106.220.17.11,86
106.51.234.241,86
117.248.155.25,86
106.66.63.157,86
116.203.224.41,86
115.245.30.238,86
103.24.126.1,86
1.39.45.188,86
103.41.32.38,86
120.60.202.48,86
14.140.152.22,86
101.57.127.68,86
112.79.36.166,86
95.172.74.60,86
103.233.116.12,86
1.22.39.82,86
106.76.52.94,86
122.166.16.148,86
49.205.50.157,85
14.98.254.196,85
101.222.232.105,85
117.253.169.21,85
111.93.159.20,85
122.167.227.123,85
198.58.102.49,85
106.192.168.149,85
183.82.233.249,85
223.176.11.100,85
117.234.21.183,85
122.171.89.244,85
122.162.184.240,85
122.175.27.174,85
116.202.34.173,85
1.39.96.17,85
120.62.5.158,85
49.201.36.140,85
125.21.177.10,85
117.210.13.158,85
106.195.213.128,85
14.99.115.177,85
182.73.206.250,85
106.51.241.35,85
117.197.78.66,85
106.221.128.244,85
106.208.194.123,85
117.244.28.190,85
106.203.170.76,85
101.59.71.86,85
106.66.25.203,85
122.181.22.254,85
106.51.176.131,85
117.198.123.119,85
49.238.57.24,85
171.49.236.190,85
117.197.147.174,85
106.51.175.162,84
45.117.48.72,84
115.97.64.92,84
101.0.40.236,84
120.60.6.91,84
117.241.26.1,84
117.196.13.247,84
106.208.111.29,84
122.167.150.176,84
120.59.2.158,84
1.186.77.25,84
1.39.15.194,84
59.178.173.244,84
115.250.64.231,84
125.19.200.62,84
120.61.56.187,84
182.74.21.60,84
117.194.108.214,84
103.12.133.14,84
117.244.24.189,84
120.61.83.78,84
27.97.252.75,84
67.228.177.17,84
223.227.229.37,84
49.213.46.45,84
61.1.252.186,84
49.15.27.7,84
117.213.147.158,84
103.26.50.14,84
103.6.156.78,84
180.215.120.80,84
203.171.246.192,84
49.203.221.159,84
122.172.236.34,84
43.243.36.2,84
27.251.169.218,84
73.223.140.114,84
120.59.211.130,84
122.169.237.128,84
120.60.42.161,84
182.74.207.178,84
122.160.25.29,84
182.158.226.134,84
106.66.135.202,84
120.57.152.118,84
182.70.148.27,83
116.203.75.109,83
182.73.217.5,83
122.162.199.17,83
122.162.166.215,83
1.23.120.32,83
106.51.140.140,83
115.250.100.195,83
183.82.132.135,83
117.241.19.180,83
