clientIp,sessionTimeSum
125.22.37.188,946
14.139.122.178,946
101.60.186.26,946
14.97.169.230,946
14.98.119.76,946
101.57.121.38,946
120.59.15.212,946
152.52.238.84,946
203.109.93.46,946
27.97.117.46,946
182.68.234.123,946
152.52.98.29,946
122.169.139.48,946
180.151.202.25,946
117.204.153.27,946
106.76.59.129,946
122.178.169.4,946
119.82.102.50,946
106.208.29.228,946
14.96.105.179,946
117.201.76.195,946
120.59.198.252,946
183.82.156.5,946
182.64.216.119,946
101.63.197.27,946
152.52.127.120,946
59.89.66.32,946
49.14.221.180,946
59.177.168.201,946
122.172.106.228,946
151.151.16.26,946
182.74.42.50,946
182.69.132.186,946
101.58.22.164,946
103.18.70.83,946
182.19.62.61,946
117.224.142.71,946
117.199.229.93,946
183.83.12.4,946
43.229.105.76,946
37.228.105.89,946
70.39.187.10,946
182.71.163.118,946
106.220.166.192,946
8.37.228.13,946
115.98.50.161,946
203.153.34.68,946
49.204.220.200,946
223.176.52.148,946
182.71.214.2,946
182.69.172.51,946
14.98.80.249,946
182.71.255.26,946
122.171.177.98,946
117.240.241.161,946
59.88.235.29,946
106.66.58.158,946
106.78.93.13,946
122.161.60.35,946
14.139.56.3,946
14.99.30.21,946
14.98.246.246,946
115.117.130.225,946
101.221.135.40,946
182.68.51.11,946
106.78.66.30,946
103.250.114.120,946
121.244.116.242,946
115.241.76.91,946
115.244.228.157,946
117.221.17.189,946
123.237.232.96,946
180.215.200.141,946
103.5.184.134,945
101.2.25.81,945
14.139.119.172,945
117.222.238.84,945
120.57.145.21,945
107.167.112.234,945
106.215.130.193,945
113.193.106.42,945
223.225.246.82,945
1.22.17.51,945
122.172.35.225,945
183.83.223.27,945
210.212.189.98,945
117.239.85.74,945
182.66.41.160,945
113.193.80.195,945
117.213.252.240,945
115.250.54.100,945
122.167.87.90,945
175.100.175.200,945
202.65.129.235,945
106.194.48.136,945
116.203.77.154,945
103.41.32.73,945
117.213.86.74,945
101.222.238.37,945
116.202.72.90,945
59.97.132.141,945
116.203.18.239,945
180.151.230.18,945
115.119.157.82,945
183.82.175.231,945
59.182.3.248,945
115.117.240.196,945
116.202.38.18,945
117.221.229.2,945
106.51.241.129,945
61.1.222.31,945
150.129.29.72,945
14.141.127.86,945
106.220.148.211,945
101.56.172.107,945
158.26.131.16,945
49.201.97.200,945
117.211.185.71,945
115.112.118.44,945
49.200.244.149,945
106.51.133.1,945
49.206.83.185,945
219.91.183.187,945
49.249.128.38,945
122.179.187.251,945
182.68.75.193,945
117.248.196.137,945
122.174.60.210,945
117.221.200.169,945
203.115.103.59,945
1.187.57.220,945
106.208.175.82,945
101.219.45.132,945
122.177.92.248,945
125.16.58.130,945
122.176.112.218,945
14.195.2.125,945
202.142.116.71,945
49.248.50.4,945
106.76.163.82,945
106.221.141.121,945
117.229.218.246,945
43.248.155.233,945
103.239.235.45,945
123.238.23.200,945
59.90.234.238,945
106.203.202.212,945
70.39.185.226,945
103.4.221.159,945
123.237.176.143,945
106.76.169.189,945
122.163.37.57,945
1.39.32.195,945
106.223.163.27,945
122.166.172.8,945
122.172.220.235,945
183.83.226.101,945
116.202.99.25,945
120.59.130.100,945
14.139.190.14,945
49.205.49.103,944
14.96.171.150,944
117.220.177.2,944
49.248.186.146,944
123.63.222.185,944
49.205.253.171,944
103.41.99.24,944
115.250.97.81,944
1.23.45.181,944
223.227.251.246,944
27.106.41.141,944
182.65.12.80,944
14.139.200.50,944
122.168.219.64,944
180.215.6.24,944
101.2.104.201,944
61.2.41.42,944
106.220.131.143,944
223.176.134.188,944
180.215.121.180,944
115.244.208.50,944
59.182.166.110,944
120.60.182.82,944
182.71.119.110,944
123.239.183.182,944
106.206.147.252,944
45.114.60.242,944
122.170.102.113,944
103.249.207.34,944
122.164.234.115,944
59.97.251.181,944
210.56.124.27,944
59.180.19.196,944
122.180.180.201,944
125.23.168.18,944
182.65.189.226,944
1.39.8.159,944
116.203.123.86,944
59.89.106.91,944
223.225.204.59,944
45.114.61.101,944
104.155.43.229,944
106.192.137.181,944
106.51.242.241,944
125.20.83.195,944
113.193.26.68,944
223.227.99.246,944
124.124.1.57,944
106.216.146.108,944
14.98.130.118,944
59.177.169.42,944
60.243.35.19,944
106.78.63.160,944
49.36.0.180,944
43.230.172.248,944
106.213.228.177,944
117.227.41.210,944
202.59.231.35,944
63.254.50.50,944
14.99.100.65,944
111.93.11.54,944
117.247.80.225,944
122.163.146.176,944
112.79.38.59,944
182.70.114.210,944
27.131.209.165,944
223.238.69.21,944
49.15.24.229,944
49.205.99.3,944
106.76.90.62,944
103.38.247.47,944
122.168.148.123,944
45.120.124.210,944
202.142.85.207,944
106.215.152.120,944
65.255.37.236,944
14.141.75.26,944
123.239.163.191,944
1.39.96.68,943
103.21.233.156,943
59.91.181.6,943
122.161.33.209,943
122.180.10.99,943
117.212.203.169,943
106.78.191.192,943
122.160.165.115,943
182.73.254.2,943
59.95.76.220,943
182.64.107.6,943
218.248.17.213,943
101.222.167.95,943
120.60.197.185,943
1.187.97.33,943
101.57.122.151,943
112.79.38.158,943
117.200.249.179,943
112.79.39.27,943
1.22.200.15,943
112.133.200.94,943
106.206.20.209,943
14.99.200.5,943
125.63.106.182,943
117.201.160.215,943
124.253.34.183,943
115.118.225.39,943
1.39.35.16,943
14.98.205.113,943
117.226.186.101,943
117.221.118.171,943
117.218.60.55,943
106.76.109.51,943
115.99.247.132,943
183.83.12.240,943
202.63.114.43,943
117.203.95.115,943
124.253.19.211,943
14.141.149.218,943
183.82.32.44,943
111.118.248.221,943
117.202.9.197,943
117.200.202.157,943
115.245.38.7,943
42.107.175.155,943
106.78.249.254,943
116.193.130.248,943
182.66.19.238,943
1.39.10.240,943
1.186.232.247,943
122.167.149.77,943
183.82.4.205,943
59.161.189.157,943
117.254.172.94,943
61.3.59.95,943
223.176.178.12,943
107.167.109.68,943
223.184.48.112,943
122.162.157.115,943
182.68.32.72,943
37.228.107.80,943
106.79.2.115,943
49.15.22.55,943
106.78.196.100,943
117.223.89.189,943
164.100.23.74,943
117.207.82.49,943
121.240.165.190,943
50.43.133.183,943
150.107.9.235,943
122.172.198.153,943
49.50.74.14,942
123.201.149.10,942
112.110.99.240,942
183.82.205.0,942
203.122.9.82,942
43.241.66.54,942
112.79.37.64,942
49.14.212.84,942
122.162.253.145,942
183.83.85.33,942
112.196.42.186,942
182.66.12.22,942
183.87.21.122,942
14.98.206.141,942
122.15.58.66,942
59.94.174.232,942
49.204.135.202,942
115.113.224.162,942
103.42.18.19,942
103.231.216.146,942
117.207.212.101,942
122.171.116.69,942
1.38.16.236,942
103.228.44.152,942
103.49.240.85,942
117.234.128.27,942
61.3.118.92,942
1.39.34.85,942
14.98.220.68,942
180.215.121.135,942
123.136.204.79,942
111.235.148.204,942
175.100.147.182,942
37.228.105.110,942
59.97.218.215,942
122.176.199.226,942
117.200.157.46,942
183.82.206.54,942
182.64.61.250,942
115.242.225.81,942
49.15.79.212,942
115.99.48.52,942
14.139.56.6,942
203.196.177.182,942
117.254.209.252,942
123.237.129.40,942
112.196.146.211,942
58.146.123.200,942
106.67.89.36,942
27.97.105.134,942
117.206.194.186,942
112.110.0.128,942
14.141.255.142,942
164.100.31.154,942
150.107.254.112,942
14.140.207.98,942
202.83.17.81,942
115.251.139.132,942
122.177.58.116,942
59.95.142.16,942
117.213.159.160,942
125.21.54.242,942
120.59.108.250,942
103.237.157.135,942
107.167.107.140,942
49.204.36.19,942
117.217.27.194,942
182.69.219.65,942
59.89.19.157,942
45.118.197.213,942
106.215.131.193,942
106.76.40.152,942
117.212.121.38,942
182.68.179.212,942
182.71.107.254,942
106.208.122.149,942
27.106.15.101,942
49.207.241.240,942
61.3.33.238,942
115.111.31.38,942
1.23.20.70,942
203.115.97.12,942
