clientIp,sessionTimeSum
1.23.105.203,1071
1.187.248.204,0
1.23.109.93,1656
1.22.251.205,513
1.38.16.148,1419
1.187.249.28,878
1.23.189.49,898
1.22.61.28,465
1.23.165.110,176
1.23.50.239,0
1.38.21.238,911
1.39.13.114,792
1.38.21.83,595
1.39.13.132,521
1.38.19.135,848
1.39.13.164,1002
1.39.15.145,680
1.39.14.204,547
1.39.34.170,279
1.39.61.68,0
1.39.62.236,549
101.222.140.203,0
101.57.27.184,697
101.212.71.48,854
101.56.179.233,892
101.222.228.107,669
101.223.55.73,425
101.223.127.53,0
103.1.102.14,1033
101.57.97.222,939
101.2.119.171,751
103.16.50.4,415
1.39.63.36,0
101.2.65.76,178
101.62.179.140,334
103.16.71.16,5021
1.39.80.96,438
103.21.126.76,2576
103.21.126.78,3865
103.24.126.5,173
103.24.86.72,917
103.240.32.22,2577
103.240.206.156,614
103.227.98.9,330
103.31.214.90,2027
103.250.113.189,661
103.241.224.221,1072
103.253.154.34,332
103.240.76.106,214
103.252.25.155,858
103.37.201.29,364
106.213.229.166,60
106.194.62.207,857
103.53.247.1,357
103.46.197.10,0
106.216.162.194,0
103.51.74.50,872
106.221.158.178,268
106.215.167.71,693
106.219.59.90,0
103.49.241.152,887
106.219.36.230,0
106.220.181.190,709
106.219.35.208,921
106.51.133.238,1013
106.221.153.88,0
106.51.132.244,979
106.192.184.126,810
106.208.169.203,338
106.208.159.131,656
106.208.77.90,0
106.51.136.90,841
103.44.118.198,820
106.219.25.44,699
106.220.97.85,440
106.76.59.210,846
106.76.63.145,127
106.51.234.241,86
106.51.141.62,750
106.76.228.248,172
106.78.71.196,241
107.167.99.196,734
106.51.243.254,844
106.76.71.69,535
106.67.156.15,696
106.77.55.56,0
106.76.166.196,941
106.76.54.207,0
110.172.165.98,1288
107.167.112.141,547
106.79.30.203,142
107.167.103.222,524
106.51.241.164,0
106.51.243.80,807
106.78.84.109,858
106.79.123.166,717
106.79.63.0,440
106.79.69.120,995
106.76.116.250,931
106.79.4.248,11
111.235.73.37,315
111.93.43.210,869
112.110.82.100,1546
111.93.0.142,811
112.110.8.88,182
112.79.39.63,690
113.193.35.212,2024
114.79.167.235,417
114.69.242.27,430
112.196.115.203,307
113.193.21.16,326
112.196.183.39,873
113.19.36.209,0
113.193.145.201,462
115.111.135.74,957
115.187.42.177,1749
115.184.23.216,337
115.184.87.173,66
115.184.24.215,780
115.185.158.151,480
115.114.11.139,977
115.245.207.249,802
115.241.97.134,0
115.249.51.26,2409
115.241.58.99,791
115.240.7.193,0
117.224.247.158,883
117.205.191.211,328
116.202.74.51,522
116.203.102.188,761
117.230.53.23,873
116.203.109.177,0
115.250.21.37,765
115.252.123.53,1097
115.98.94.244,675
117.198.244.240,215
117.208.244.220,256
117.193.197.50,221
115.97.81.249,0
117.204.190.199,669
117.223.62.6,234
117.207.111.62,803
115.250.81.165,914
117.195.224.93,698
117.195.118.173,393
117.203.13.78,873
117.221.203.3,995
117.234.147.134,442
117.214.240.30,0
117.217.230.103,575
117.205.166.128,157
117.199.132.124,0
117.204.189.108,748
115.251.125.171,1012
116.202.32.15,727
117.201.111.96,0
115.250.71.168,1236
117.198.176.102,888
117.229.116.185,0
117.214.142.96,960
117.212.76.216,11
115.250.77.54,23
117.205.112.250,905
117.204.5.134,700
116.203.66.83,884
117.203.192.189,0
