clientIp,sessionTimeSum
122.169.73.177,903
59.93.118.159,903
117.251.139.199,903
117.208.28.123,903
183.83.123.89,903
14.141.109.206,903
106.219.58.162,903
122.172.29.231,903
122.170.20.209,903
113.193.110.23,903
192.8.206.145,903
101.222.223.217,903
117.200.224.105,903
202.134.167.237,903
49.36.0.111,903
117.216.42.147,903
122.169.128.113,903
122.162.254.23,903
1.39.33.233,903
106.215.174.7,903
122.179.150.217,903
103.18.168.129,903
67.96.215.67,903
1.39.14.230,903
120.56.195.108,903
117.217.43.108,903
115.111.201.50,903
59.89.252.206,903
117.201.122.143,903
183.83.171.146,903
106.215.174.23,903
202.131.155.22,903
111.93.59.126,903
8.37.225.134,903
117.199.251.69,903
115.114.127.158,903
150.129.168.114,903
1.186.38.25,903
120.56.237.25,903
103.14.125.50,903
23.236.125.31,903
117.198.37.233,903
122.175.81.227,903
101.216.232.234,903
103.24.126.3,903
163.47.12.71,903
203.171.244.68,903
106.220.32.66,903
202.191.65.212,903
203.92.58.6,903
59.96.181.21,903
117.223.33.134,903
43.247.161.167,903
103.24.84.76,903
122.179.89.180,903
116.202.36.119,903
45.115.189.35,903
203.122.57.109,903
117.249.31.191,903
223.176.9.250,903
210.7.78.156,903
101.212.71.87,903
115.250.83.204,903
117.217.227.255,903
117.228.92.228,903
118.102.156.254,903
202.142.80.175,903
1.39.32.219,903
223.30.154.226,903
101.63.200.159,903
183.83.127.166,903
223.31.7.234,903
122.183.221.226,903
117.215.224.33,903
106.79.211.55,903
125.19.209.71,903
122.168.200.228,903
203.187.201.130,903
121.243.87.36,903
117.247.189.155,903
122.169.234.99,902
1.187.208.2,902
103.240.99.80,902
117.219.138.200,902
14.141.171.98,902
122.164.173.65,902
14.98.153.29,902
171.50.122.59,902
182.70.122.197,902
106.219.49.151,902
117.205.241.51,902
59.180.0.78,902
115.245.43.190,902
1.39.62.154,902
115.242.79.157,902
117.205.216.124,902
123.201.92.190,902
106.215.168.66,902
1.22.40.145,902
103.228.147.148,902
106.76.72.58,902
182.64.85.14,902
182.73.116.94,902
1.39.46.50,902
61.16.190.147,902
49.15.19.75,902
101.223.45.121,902
117.197.213.79,902
49.200.119.67,902
106.196.58.182,902
106.66.244.40,902
115.187.36.103,902
223.235.37.73,902
168.235.195.72,902
27.251.122.86,902
106.67.17.133,902
122.166.91.154,902
61.246.184.158,902
103.226.3.45,902
107.167.102.171,902
170.248.191.99,902
125.21.21.158,902
203.134.214.139,902
123.239.78.31,902
220.226.2.130,902
14.96.72.165,902
106.66.57.11,902
122.166.226.204,902
49.207.81.52,902
49.205.63.188,902
117.251.86.131,902
155.201.35.56,902
183.82.246.172,902
122.172.20.28,902
