clientIp,sessionTimeSum
1.187.121.118,0
1.187.125.150,1231
1.39.13.70,608
1.38.16.63,0
1.22.62.254,983
1.39.61.95,1579
1.38.16.52,885
1.39.45.249,428
1.187.233.151,0
1.23.121.190,492
1.22.61.70,438
1.38.23.65,347
1.187.251.227,0
1.39.60.97,552
1.39.33.224,629
101.212.68.184,543
101.212.68.66,1265
1.39.8.192,31
1.39.63.229,957
1.39.62.101,0
101.212.70.17,0
101.223.184.193,962
101.219.33.119,0
101.221.131.185,187
101.59.78.152,634
101.59.235.148,1440
101.222.191.149,0
101.214.198.75,711
101.214.24.82,0
101.62.169.149,378
101.222.229.149,231
103.18.71.182,1555
101.215.231.188,238
101.63.152.66,838
101.59.133.23,936
103.21.187.82,1005
103.226.88.61,0
103.225.176.181,0
103.233.118.78,1173
103.24.85.134,464
103.241.244.36,1169
106.220.78.161,670
106.208.249.230,253
106.212.96.133,469
106.192.128.4,0
106.202.3.19,900
103.5.115.4,641
106.220.18.141,0
106.219.28.100,0
106.192.164.192,691
103.243.41.188,717
103.253.174.126,808
106.206.159.163,809
106.192.139.157,94
106.219.28.37,73
106.192.160.27,301
106.210.139.36,1009
106.215.177.199,54
103.255.227.167,881
106.205.74.229,0
103.42.196.154,0
106.220.211.162,308
103.42.196.219,503
103.26.225.229,109
103.8.250.101,839
106.215.141.92,51
103.252.24.11,826
103.51.139.50,1053
106.220.81.44,843
106.51.141.114,230
106.51.138.188,0
106.51.178.167,932
106.51.126.114,0
106.51.98.173,837
106.67.90.158,0
106.77.166.253,781
106.76.249.215,660
106.78.62.207,869
106.51.240.104,821
106.78.64.67,728
106.51.201.111,500
107.167.107.228,800
106.77.255.243,464
106.77.84.16,676
106.77.35.122,391
106.77.17.112,353
106.78.56.14,361
106.78.57.61,0
107.167.113.170,628
112.196.171.219,156
112.79.35.209,1792
112.79.39.27,943
112.110.119.159,0
110.172.19.168,553
112.79.37.161,590
107.167.113.81,645
111.93.249.94,823
110.226.1.197,440
111.92.116.204,0
112.110.82.14,0
112.133.232.85,470
116.14.142.226,685
116.202.32.50,239
115.112.139.102,1832
115.247.16.146,689
115.118.233.212,0
115.187.47.57,18
115.118.75.137,915
116.202.34.54,1537
115.241.114.117,0
115.250.68.7,889
115.245.182.147,112
115.250.13.132,980
115.249.27.2,869
116.202.171.113,507
115.111.218.26,180
115.112.118.98,648
113.193.101.165,0
115.245.22.11,685
115.248.166.41,807
113.19.48.14,0
113.193.20.144,1673
115.250.78.228,2173
115.244.251.242,396
115.118.172.18,896
116.202.0.125,0
115.112.119.54,981
115.241.16.31,208
115.187.36.123,407
116.193.133.191,424
116.203.14.196,383
116.203.177.25,119
117.195.247.190,142
117.196.232.127,292
117.195.130.143,600
117.193.150.191,773
117.194.203.247,285
117.197.222.147,563
117.195.127.136,205
117.198.230.99,1042
117.194.106.106,2678
117.194.105.119,796
117.196.227.65,464
117.196.234.73,1004
116.72.210.191,831
117.199.142.85,0
117.199.229.35,854
117.192.191.59,0
116.74.123.96,771
117.218.253.117,658
117.220.161.135,531
117.222.249.216,578
117.251.51.114,0
117.213.91.79,922
117.221.102.94,1051
117.247.183.155,922
117.253.218.193,0
117.202.5.56,254
117.224.178.21,0
117.215.232.34,123
117.199.244.54,721
117.205.171.17,147
117.252.51.247,760
117.211.90.154,0
117.241.16.172,74
117.221.104.27,866
117.208.54.12,949
117.199.237.85,807
117.205.80.159,939
117.217.98.132,0
117.218.25.238,716
118.94.177.62,0
117.222.53.88,543
117.253.97.123,0
117.215.40.201,0
117.213.45.57,898
117.241.79.241,1205
117.199.74.131,737
117.203.16.234,534
117.229.214.164,55
117.249.57.190,1102
117.253.238.142,141
117.253.152.5,0
117.55.241.55,279
117.203.49.36,105
117.242.56.35,229
117.252.67.244,753
117.200.158.70,166
117.206.149.235,41
118.91.177.132,87
117.201.182.90,417
117.244.80.187,840
117.214.178.71,0
117.248.168.74,682
119.235.49.42,1948
117.223.231.126,189
117.224.216.224,426
117.214.221.3,0
117.244.16.147,395
117.253.203.250,0
119.73.243.172,1243
119.235.55.164,742
120.56.217.92,662
120.56.159.56,0
120.56.249.7,0
120.60.187.0,771
120.61.54.169,16
120.59.154.79,633
121.245.145.5,0
120.89.77.91,990
121.242.87.100,511
120.61.84.251,56
121.241.245.36,2133
122.15.73.236,1722
122.15.1.130,2141
120.63.152.156,0
122.161.130.60,0
122.161.214.242,1136
122.166.220.89,184
122.167.31.53,31
122.168.30.207,1010
122.165.93.176,824
122.164.78.193,199
122.167.82.241,807
122.164.230.110,441
122.165.78.10,0
122.167.145.71,296
122.162.176.99,1580
122.166.182.137,365
122.168.30.102,0
122.162.127.184,593
122.165.52.64,1823
122.166.209.71,975
122.171.26.81,774
122.177.171.1,1447
122.171.192.11,670
122.175.4.251,969
122.168.64.179,996
122.172.47.76,839
122.177.196.198,244
122.172.191.169,189
122.169.147.236,0
122.176.159.70,135
122.170.175.192,0
122.177.115.63,384
122.171.153.29,0
122.177.188.71,929
122.171.173.235,822
122.177.48.135,1147
122.172.180.17,1038
122.173.116.206,549
122.50.209.31,1555
122.179.173.143,626
122.182.19.2,503
122.179.57.67,33
124.125.251.116,788
124.123.201.54,0
14.139.82.106,164
135.245.168.51,1356
14.141.45.138,4616
123.238.177.188,911
123.237.225.230,365
14.141.13.246,930
123.237.72.255,917
123.136.188.151,466
14.141.251.190,860
123.201.92.190,902
14.140.251.250,990
14.140.99.194,270
14.195.47.62,611
14.96.144.86,110
15.219.194.15,848
14.98.38.253,175
155.35.46.62,3837
150.129.110.59,696
150.129.207.59,567
14.99.42.51,767
141.0.11.87,947
14.99.70.247,335
14.99.96.17,670
14.96.144.242,901
163.47.12.190,0
168.235.195.247,452
164.100.1.80,392
165.225.96.81,914
168.235.197.81,3806
168.235.200.75,617
175.45.33.68,453
180.151.221.249,0
171.49.0.188,0
180.151.161.117,92
171.76.137.160,867
180.179.47.52,1343
174.21.109.77,0
180.151.35.178,325
182.68.242.62,279
180.215.114.133,0
182.66.30.165,483
182.71.77.118,1301
182.66.27.124,0
182.65.176.124,0
182.65.186.45,0
182.66.1.177,0
182.18.177.142,1010
180.215.93.177,35
182.59.179.197,1242
180.215.17.201,736
182.64.177.41,790
182.66.3.133,328
180.215.120.142,0
182.66.38.151,784
182.64.90.212,988
182.65.215.4,0
182.68.71.243,26
182.237.144.101,673
182.72.149.222,53
182.74.72.146,482
182.74.14.174,2521
182.73.90.2,169
182.74.112.246,0
182.74.219.118,0
182.75.33.150,0
182.74.34.130,306
182.72.166.206,822
183.82.140.87,569
183.82.144.111,876
183.82.211.48,934
183.87.124.172,204
182.75.56.158,623
183.87.43.12,771
183.83.70.29,861
183.82.240.41,799
183.83.51.80,226
188.40.135.194,6754
192.193.164.9,2054
196.207.80.32,695
196.207.74.75,646
198.176.149.249,738
202.133.55.137,1493
203.187.234.62,181
202.63.109.178,38
202.88.253.190,0
204.2.249.159,0
203.115.106.162,91
202.83.18.37,559
203.92.41.166,617
202.88.137.65,723
202.83.28.77,195
202.142.85.133,913
203.115.93.70,634
210.212.85.203,3775
203.125.224.229,529
210.212.194.113,1396
202.142.121.222,370
203.134.193.97,776
220.225.82.229,423
219.64.186.4,179
218.248.46.20,983
220.227.161.170,287
220.225.147.97,541
210.56.99.153,818
220.227.199.41,1021
223.176.145.152,563
223.176.170.194,1579
223.176.145.11,0
223.30.129.82,1119
223.227.99.247,659
223.176.50.247,703
223.29.196.73,0
223.181.216.207,1295
223.223.142.12,841
223.223.141.19,1080
223.176.184.146,0
223.184.55.53,536
223.225.195.179,722
223.196.54.61,1003
223.30.92.226,4462
27.124.11.66,546
27.109.30.70,629
27.97.201.37,783
27.97.222.213,435
27.97.219.16,275
27.34.249.41,923
27.48.204.62,1022
27.97.245.1,856
37.228.106.3,2451
27.49.80.123,883
37.228.104.109,0
27.251.139.66,912
43.224.220.211,1081
41.72.104.218,712
43.249.224.149,3433
37.228.107.63,457
43.252.248.156,1587
43.249.235.44,267
43.250.165.224,870
45.117.202.219,271
49.204.127.124,611
49.203.156.247,0
45.114.62.163,1907
49.200.242.209,476
45.117.48.236,406
49.204.5.240,147
49.201.230.216,807
49.204.9.140,1324
49.204.74.0,654
45.114.193.52,53
45.120.161.40,550
49.204.82.158,1143
49.201.63.111,684
49.204.30.79,861
49.213.50.219,0
52.74.59.227,6086
49.207.195.234,390
49.205.118.6,859
49.248.243.197,493
49.206.175.123,776
60.254.143.113,213
59.183.43.152,698
59.177.204.89,190
59.92.69.59,0
59.91.210.240,863
59.90.241.89,697
59.177.128.117,873
59.92.252.67,778
61.17.253.154,336
61.3.220.91,886
59.94.203.142,550
59.163.253.145,0
54.198.18.96,383
59.96.0.33,766
59.177.237.217,715
59.161.69.11,308
59.89.122.25,333
59.88.219.185,189
65.255.37.159,0
66.249.71.110,11031
65.49.14.148,1079
70.39.185.124,1621
70.39.184.176,507
70.39.187.144,571
70.39.185.80,763
70.39.187.23,752
8.37.224.97,0
71.32.82.159,96
74.217.148.76,0
8.37.225.66,1302
8.37.228.24,321
