clientIp,sessionTimeSum
1.186.32.38,989
1.187.246.92,257
1.23.148.7,188
1.23.86.233,0
1.22.133.9,465
1.22.39.91,853
1.187.223.209,0
1.38.23.81,355
1.23.228.86,515
1.39.14.165,2659
1.39.12.222,322
1.39.13.251,0
1.39.14.245,766
1.39.14.88,732
1.39.96.50,0
1.39.96.66,1537
1.39.62.125,2713
1.39.33.78,1281
101.62.197.74,179
101.212.71.221,626
101.222.160.158,580
101.57.169.78,36
101.212.67.166,392
101.222.239.127,285
101.56.21.232,727
101.209.206.38,825
101.63.192.222,302
101.212.69.4,627
103.16.70.20,3101
101.63.222.83,1475
101.60.221.32,0
101.63.220.208,1099
101.222.133.62,825
101.63.138.193,1986
101.221.136.76,801
101.222.186.102,488
103.230.103.191,0
103.249.88.211,505
103.27.171.49,5384
103.226.88.35,1028
103.249.76.62,796
103.253.208.162,591
103.24.173.218,641
103.17.158.185,0
103.17.128.68,298
103.57.240.162,706
103.51.211.114,965
103.58.126.181,199
103.6.158.193,3959
103.8.194.82,431
106.220.46.177,686
106.221.129.54,0
106.215.171.25,290
106.220.28.202,176
106.201.49.195,570
106.208.117.192,0
106.219.22.251,496
106.220.133.68,20
106.196.223.169,0
106.221.140.70,1324
106.208.104.116,481
106.215.189.111,0
106.66.74.51,774
106.79.48.131,954
106.223.206.85,869
106.79.146.46,259
106.67.104.214,224
106.79.127.33,0
106.77.57.143,887
106.79.197.253,0
106.78.87.117,673
106.79.141.46,0
106.221.150.62,147
106.78.120.240,565
106.76.253.183,802
106.51.183.201,0
106.76.133.176,728
106.51.242.122,0
106.51.138.229,831
106.79.0.254,0
107.167.107.0,1547
107.167.103.192,589
111.91.225.98,0
111.92.117.11,1111
107.167.109.197,0
112.196.4.10,554
112.110.7.190,0
112.110.21.4,476
112.196.138.160,590
112.110.101.224,81
112.196.104.36,670
112.79.37.192,1963
112.196.5.69,617
112.79.38.69,576
112.79.38.90,1331
114.143.75.7,802
112.79.39.69,1004
113.19.213.226,1146
115.112.118.35,930
115.110.83.165,978
115.117.116.55,1004
114.143.35.175,0
113.193.165.130,487
