clientIp,sessionTimeSum
106.78.19.195,192
49.248.229.255,192
117.220.225.16,192
122.174.25.233,192
117.248.150.70,192
180.200.243.20,192
59.88.58.57,192
115.242.183.75,192
182.73.135.82,192
117.197.251.44,192
117.221.253.63,192
117.217.98.51,192
59.179.65.41,192
1.39.13.217,192
120.62.202.163,192
43.249.227.117,192
27.62.73.2,192
45.114.63.171,192
117.214.158.101,192
180.76.15.161,192
117.254.220.47,192
117.216.19.74,192
49.248.59.84,192
122.175.236.119,192
117.233.11.161,192
223.183.101.80,192
122.172.81.42,192
122.175.57.193,192
203.109.89.221,192
103.252.26.231,192
1.39.61.175,192
202.78.172.98,192
210.89.60.34,192
122.171.144.154,192
117.211.100.20,192
116.202.36.102,192
101.2.88.134,192
106.51.128.67,192
122.176.109.152,192
115.245.177.85,192
182.66.39.0,192
117.255.254.44,192
117.204.43.129,192
14.139.61.129,192
117.212.70.162,192
183.82.104.215,192
122.166.209.128,192
103.39.251.18,192
117.213.59.163,192
59.90.162.110,192
61.2.100.56,192
223.176.61.148,192
117.205.159.217,191
117.254.105.27,191
115.250.23.199,191
14.139.156.148,191
14.139.69.194,191
14.99.31.198,191
1.39.9.108,191
103.233.87.179,191
223.30.44.26,191
120.62.173.50,191
49.248.166.164,191
120.59.157.8,191
49.205.91.162,191
199.190.46.111,191
117.250.110.97,191
59.90.160.104,191
182.66.19.35,191
49.200.117.112,191
106.51.235.231,191
122.178.178.121,191
182.70.219.202,191
14.98.90.12,191
106.51.142.24,191
202.177.146.206,191
117.222.178.58,191
183.82.240.165,191
115.245.141.168,191
117.248.135.41,191
112.79.35.208,191
101.222.188.181,191
117.213.213.111,191
183.82.149.249,191
202.65.155.194,191
43.250.165.147,191
14.139.62.242,191
49.248.251.98,191
117.200.49.7,191
122.164.205.71,190
27.97.124.172,190
101.212.71.38,190
117.228.150.1,190
121.7.118.104,190
121.241.214.29,190
117.205.226.207,190
168.235.198.124,190
182.69.59.210,190
122.161.53.213,190
59.177.204.89,190
150.242.26.111,190
117.231.39.252,190
117.230.57.131,190
163.47.15.220,190
1.39.34.58,190
117.205.22.225,190
120.56.201.126,190
49.207.190.127,190
1.39.12.37,190
117.242.25.31,190
106.51.129.132,190
70.39.185.30,190
49.203.225.205,190
49.201.42.202,190
59.90.138.21,190
122.172.81.80,190
49.200.245.146,190
117.229.39.117,190
203.76.185.247,190
122.169.49.157,190
121.244.113.194,190
65.255.37.150,190
117.239.82.206,190
116.202.38.65,190
101.58.225.54,190
1.187.250.228,190
117.248.138.231,190
27.255.164.200,190
223.176.42.116,190
182.74.48.210,190
115.112.56.82,189
43.225.19.168,189
120.63.42.14,189
150.242.149.4,189
106.208.31.201,189
117.223.231.126,189
122.172.191.169,189
59.88.219.185,189
106.76.242.174,189
70.39.185.63,189
182.64.64.223,189
106.51.137.84,189
182.66.31.159,189
1.38.22.127,189
14.139.243.147,189
180.215.140.149,189
150.129.178.128,189
116.73.235.159,189
117.223.242.23,189
61.3.138.136,189
112.79.38.97,189
27.124.20.100,189
27.49.41.50,189
49.205.124.252,189
101.62.244.242,189
118.102.185.227,189
59.177.204.200,189
106.215.177.113,189
106.217.97.30,189
115.250.14.162,189
117.228.81.220,189
61.247.254.66,189
223.223.153.209,189
182.66.44.145,189
1.22.190.137,189
106.77.205.197,189
117.241.69.212,189
115.118.58.116,189
122.167.118.4,189
122.176.59.62,188
122.179.86.181,188
175.141.63.196,188
