clientIp,sessionTimeSum
1.186.40.250,1660
1.186.77.19,3047
1.39.11.231,544
1.22.100.104,1917
1.187.249.115,0
1.23.52.62,738
1.23.102.17,760
1.38.20.132,330
1.187.15.236,558
1.23.32.249,197
1.23.189.92,248
1.187.244.41,948
1.22.68.192,890
1.187.237.67,848
1.22.76.127,135
1.22.247.71,869
1.39.12.242,1872
1.39.13.27,497
1.39.32.168,647
1.39.15.237,844
1.39.35.176,1357
1.39.34.26,522
1.39.32.247,30
1.39.40.55,0
1.39.96.204,601
1.39.61.120,646
1.39.35.232,174
1.39.61.111,930
1.39.8.160,0
101.63.149.57,669
101.221.134.58,719
101.212.70.133,2685
101.222.254.156,0
101.60.155.50,423
1.39.97.89,742
101.221.136.220,1497
101.57.169.242,0
103.15.60.107,3103
101.222.168.169,536
101.212.65.108,0
1.39.96.210,508
101.57.3.62,0
101.59.139.224,639
101.58.19.249,0
101.221.136.19,74
101.221.135.137,825
101.223.218.111,0
101.223.26.240,948
101.61.1.143,0
101.221.134.55,717
101.56.189.70,121
101.210.117.217,93
101.214.150.215,1816
101.212.67.55,729
103.16.70.17,3065
103.228.144.226,749
103.242.154.196,1251
103.240.99.80,902
103.248.35.4,2912
103.246.64.200,385
103.252.108.163,266
103.252.24.50,10
103.251.48.237,923
103.252.5.18,870
103.252.27.188,445
103.26.57.20,512
103.255.145.186,539
103.39.236.198,3461
103.37.201.44,974
103.41.32.4,736
103.42.89.42,615
103.43.112.98,2975
103.48.34.24,781
103.49.116.106,0
106.192.143.195,924
103.51.148.203,0
104.46.40.185,400
106.192.144.103,775
106.216.154.73,744
106.220.154.91,0
106.220.68.112,762
106.208.135.12,121
106.219.46.139,704
106.220.189.222,0
106.208.126.118,972
106.219.62.144,363
106.213.197.99,329
106.219.34.20,871
106.192.143.247,2798
106.221.136.119,0
106.208.23.96,0
106.216.135.118,2156
106.219.27.194,0
106.215.135.126,0
106.51.132.39,1166
106.219.33.80,781
106.213.160.95,891
106.220.218.183,329
106.219.6.147,890
106.215.158.223,877
106.219.35.63,1011
106.206.134.200,964
106.67.80.61,371
106.66.176.254,981
106.66.124.150,0
106.76.217.60,494
106.51.143.148,619
106.76.70.93,574
106.67.130.133,281
106.76.58.58,0
106.51.233.113,861
106.79.13.200,0
106.51.134.246,265
106.51.240.106,707
106.79.184.104,127
106.76.174.190,0
106.51.134.106,871
107.167.108.96,1838
106.78.206.192,0
106.51.77.210,978
106.51.84.189,1004
106.76.58.119,595
106.51.148.33,139
106.67.15.53,500
107.167.109.45,1407
107.167.113.125,1065
111.90.171.124,0
112.196.5.130,1105
111.119.231.46,0
111.93.180.178,205
112.196.161.74,249
111.93.119.238,199
110.227.69.59,635
112.133.246.1,933
112.79.36.153,0
112.79.36.226,740
112.79.36.37,288
112.79.36.81,897
112.196.9.163,0
112.79.38.237,1671
115.115.190.66,0
115.108.133.177,352
114.143.46.19,364
112.79.38.67,692
114.143.66.57,170
115.117.245.206,449
114.143.185.222,0
115.118.92.154,0
113.193.48.237,953
113.19.102.187,771
115.160.226.162,1174
115.113.228.2,842
115.184.207.64,668
115.97.38.190,731
116.202.36.74,0
115.240.236.187,815
115.245.166.139,222
115.245.37.121,46
115.242.249.155,650
115.245.165.145,0
115.250.111.76,0
115.250.116.136,980
115.187.59.108,694
115.97.84.93,829
115.242.143.215,771
116.203.74.110,962
116.202.38.112,798
116.203.72.30,759
117.214.218.192,615
117.217.231.242,701
117.197.243.127,306
117.204.135.241,580
117.197.49.126,931
117.199.173.21,328
117.207.114.207,0
117.193.118.138,0
117.211.110.94,0
117.194.148.58,663
117.220.155.0,559
117.219.18.145,819
117.192.144.190,268
117.200.14.19,341
117.208.46.131,854
117.206.76.149,717
117.208.185.226,0
117.216.246.63,651
117.204.246.66,748
117.211.48.142,974
117.197.251.198,752
117.206.102.201,0
117.207.72.246,836
117.203.122.123,469
117.216.245.10,1604
117.208.51.160,478
117.214.179.98,244
117.201.117.190,186
117.205.171.0,0
117.197.215.248,701
117.201.9.107,666
117.201.75.203,900
117.197.179.139,1021
117.198.228.35,523
116.203.78.112,792
117.206.159.181,57
117.208.78.255,0
117.220.152.145,292
117.221.157.85,238
117.220.202.25,44
117.227.124.114,1089
117.228.91.241,1005
117.220.2.190,919
117.221.250.6,0
117.223.197.152,0
117.229.19.249,838
117.253.241.148,0
117.253.105.27,570
117.234.156.84,0
117.241.117.242,176
119.151.34.11,3470
117.248.203.247,936
117.254.186.250,138
117.239.219.19,3
117.243.177.46,0
117.252.231.62,548
117.246.224.200,810
117.255.255.55,0
117.255.209.181,201
117.252.230.22,171
117.244.107.49,766
117.248.131.93,3
117.254.212.137,1018
117.255.208.191,570
117.250.134.112,0
117.248.150.70,192
119.226.140.222,251
119.235.55.14,1251
120.56.207.231,178
120.62.204.253,1217
120.56.216.174,0
120.56.216.99,826
120.56.136.200,820
119.42.153.53,0
119.82.120.10,420
121.241.203.1,2537
120.60.172.125,727
122.176.20.235,495
122.161.49.117,96
123.201.89.107,416
122.162.165.27,971
122.160.165.203,0
122.180.85.165,496
122.162.143.121,4
122.170.37.119,1553
122.162.199.126,891
122.167.31.208,978
121.245.64.63,963
122.175.21.138,716
122.172.200.58,290
122.171.182.206,127
122.50.130.211,0
122.178.161.173,966
122.162.199.109,984
122.168.182.209,0
122.176.42.173,0
122.176.218.209,0
122.176.203.57,297
122.168.181.19,282
122.162.192.89,35
122.175.236.158,721
122.173.118.43,544
122.173.200.57,402
122.160.98.123,1909
122.172.212.192,265
122.164.183.225,0
121.243.152.100,28
123.236.184.228,1797
122.177.252.81,525
124.253.120.102,568
123.238.108.181,0
124.123.239.144,893
124.253.186.27,750
123.252.166.198,0
124.253.94.216,1311
124.123.110.137,0
125.16.139.1,1937
125.17.183.83,1130
125.21.196.138,2234
136.185.167.89,6
14.102.116.250,1755
14.139.9.2,3363
14.140.90.182,160
14.141.109.206,903
14.140.221.132,791
14.142.37.244,1265
14.96.72.23,1138
14.96.137.5,380
14.195.60.82,588
14.195.85.61,756
14.96.204.108,1178
14.96.183.76,720
14.195.184.61,1002
14.98.91.241,0
14.99.18.67,0
14.97.169.230,946
14.97.128.194,783
14.97.227.122,563
141.0.8.63,1410
14.98.119.76,946
150.107.41.193,777
157.83.125.12,5216
152.52.30.80,958
152.52.39.33,358
152.52.226.232,745
141.8.143.146,753
152.52.160.170,453
163.47.14.15,908
164.100.150.149,2314
168.235.194.36,0
17.149.231.163,1971
170.248.184.20,854
180.151.87.214,1078
171.76.153.138,438
180.151.84.26,1039
175.100.136.137,0
175.100.146.32,0
171.60.103.129,474
180.151.23.101,1659
171.51.239.181,771
183.87.227.11,1006
182.66.36.115,969
182.72.107.118,553
182.69.142.29,562
182.72.79.22,849
183.83.181.159,721
182.74.62.246,640
182.73.13.202,0
182.71.60.194,998
180.215.159.138,22
182.69.197.144,0
182.74.172.22,590
188.138.40.80,0
183.82.221.165,426
182.71.198.30,295
182.74.140.62,0
183.87.229.69,936
182.66.41.141,676
182.74.255.46,0
182.74.19.145,237
182.69.237.191,0
183.83.113.41,41
180.215.208.31,878
182.69.59.195,230
182.70.167.203,932
183.82.98.115,322
182.70.194.175,692
182.64.31.74,70
183.83.18.32,693
180.215.121.173,40
182.72.245.154,861
182.74.42.254,0
183.82.224.135,54
182.69.72.117,0
183.83.43.240,694
182.69.48.103,1631
182.66.18.177,0
182.66.28.104,788
182.68.98.158,734
194.205.13.211,1501
180.87.214.23,800
182.75.8.34,486
196.207.64.3,0
202.133.55.135,4
202.129.198.83,0
196.207.77.156,0
203.147.88.10,5939
202.164.38.118,63
202.179.91.17,320
202.189.253.99,476
202.164.148.122,149
202.53.69.194,397
202.88.226.140,720
203.192.198.9,824
203.171.245.13,0
210.18.83.170,816
206.201.224.118,557
208.185.48.23,984
223.176.168.102,248
223.196.208.126,76
220.227.149.86,633
219.91.191.151,446
210.56.126.134,1030
223.176.14.155,1681
210.212.232.161,935
223.196.195.106,0
223.176.33.248,0
219.64.89.138,93
223.223.151.253,1171
223.227.28.166,875
223.30.102.250,919
223.31.30.250,1490
27.106.115.146,2255
27.251.146.66,343
