clientIp,sessionTimeSum
1.187.229.29,157
1.22.119.204,1107
1.23.121.55,908
1.38.18.214,537
1.38.22.107,3158
1.23.83.232,0
1.22.30.216,0
1.38.17.59,718
1.39.10.69,0
1.39.13.230,533
1.39.13.234,1677
1.38.22.52,883
1.39.13.85,2945
1.39.14.69,561
1.39.15.172,961
1.39.32.50,1413
1.39.40.125,678
1.39.34.117,548
1.39.63.135,690
1.39.46.181,791
1.39.45.245,0
1.39.61.1,480
1.39.62.34,128
1.39.96.102,1637
101.63.219.46,1000
101.60.135.208,0
101.220.64.196,0
101.57.61.187,116
101.212.71.235,848
1.39.97.9,0
101.62.150.171,1091
101.222.172.195,202
101.58.28.33,551
103.12.134.58,572
101.214.20.20,513
101.57.165.152,182
101.56.26.34,826
101.221.134.184,1927
101.62.140.35,176
101.59.67.162,838
101.62.151.2,650
101.0.38.70,1425
101.222.248.215,720
101.62.212.231,762
101.56.10.117,777
101.222.185.231,0
101.212.71.47,604
101.63.197.163,590
103.16.70.14,3948
101.222.162.193,467
106.77.197.57,0
106.51.233.106,0
106.219.47.190,595
106.51.56.132,975
106.221.146.33,641
106.51.183.103,209
103.240.171.84,480
103.251.248.28,689
106.194.17.39,858
106.66.42.188,794
106.51.102.117,225
106.79.174.156,0
106.220.150.55,1227
103.225.47.11,442
106.51.136.232,585
106.78.195.53,29
106.219.42.255,986
106.215.176.128,518
103.26.57.128,522
106.208.217.157,471
106.51.115.6,390
103.238.104.172,738
106.67.169.243,785
103.51.209.47,0
103.48.110.47,252
106.51.128.150,1067
106.78.59.166,591
106.215.184.193,0
103.233.87.160,697
106.215.172.95,280
106.196.57.96,222
103.254.56.38,0
103.38.68.26,963
106.215.167.201,135
106.51.46.132,587
106.215.147.238,717
106.215.118.64,261
106.219.31.234,505
103.30.80.225,0
106.67.91.120,755
103.37.183.37,709
106.219.36.131,416
104.129.196.51,0
106.76.160.193,98
106.78.206.182,891
106.206.141.55,283
106.221.150.37,958
103.38.4.5,968
104.236.232.213,464
106.77.78.20,0
106.77.110.84,1007
106.51.218.137,527
106.79.2.30,581
107.167.107.188,1361
106.79.179.39,0
107.167.108.71,571
107.167.109.213,3293
111.93.38.150,289
110.224.220.67,0
111.93.47.167,2066
107.167.113.133,1728
112.110.0.29,71
112.110.125.159,305
112.110.22.55,699
112.133.229.107,823
112.133.246.23,281
112.196.183.95,1089
112.79.37.68,0
112.79.39.133,610
113.193.131.38,719
113.193.132.142,1828
117.197.147.174,85
117.213.251.96,0
117.222.114.85,1950
117.203.192.126,0
117.192.239.204,183
115.249.25.13,621
116.202.32.96,752
117.207.4.218,1025
117.214.242.103,1006
114.143.75.253,1662
113.193.203.163,375
116.75.196.142,891
114.143.106.60,735
117.199.114.226,802
117.193.145.61,1700
117.195.22.249,455
115.114.49.105,532
116.203.157.89,547
116.75.217.68,665
115.250.27.126,693
115.245.22.94,0
117.195.179.100,509
115.118.206.226,426
117.204.201.148,291
117.206.60.132,941
114.143.38.123,536
115.118.225.252,0
115.250.99.219,247
117.213.74.79,731
117.215.63.53,994
117.211.61.22,883
117.211.27.112,800
115.184.69.187,0
115.241.59.216,916
117.221.43.77,1061
114.143.76.232,172
115.115.67.178,947
117.207.255.245,985
117.201.90.63,282
116.202.179.248,742
117.203.22.246,722
117.196.72.150,492
117.212.228.156,0
115.112.61.45,674
115.242.138.194,1057
117.194.130.33,552
117.201.35.59,968
117.202.40.78,435
117.210.94.187,761
117.221.56.29,378
117.208.45.133,787
115.187.37.102,0
117.215.204.208,308
116.202.208.157,803
117.200.3.194,709
117.194.245.205,270
117.204.34.160,311
114.143.80.174,296
117.213.5.26,580
117.247.156.159,1339
117.229.9.133,410
117.246.149.219,0
117.231.196.66,1285
117.247.189.155,903
117.247.16.4,716
117.241.176.91,135
117.224.133.55,0
117.230.189.70,0
117.232.154.193,801
117.247.20.185,814
117.229.204.215,0
117.227.223.175,812
117.246.25.49,0
117.222.206.26,2534
117.247.25.91,2442
117.228.24.54,331
117.248.87.111,289
117.252.236.91,970
117.253.218.210,0
117.247.30.172,728
117.253.207.26,221
117.255.232.250,666
117.252.220.231,1088
117.250.34.254,156
117.248.153.159,571
117.254.220.10,1713
117.250.190.138,2048
117.253.102.43,0
117.248.117.205,1019
122.102.127.252,0
122.172.129.188,0
122.166.214.196,414
122.180.39.109,0
120.59.161.121,686
122.175.29.227,697
122.175.139.178,0
122.170.157.186,877
124.123.232.90,1105
122.160.5.148,589
120.56.224.191,455
121.247.226.153,311
122.178.152.200,871
118.102.169.26,0
122.176.219.7,985
119.82.121.94,305
122.15.164.218,898
122.163.25.161,827
122.169.160.68,0
122.173.37.204,671
122.173.7.181,0
122.175.12.20,950
123.238.179.237,524
122.172.183.180,2991
122.165.77.227,413
123.237.232.96,946
122.160.42.226,750
122.169.105.184,255
120.57.196.249,954
117.255.59.196,1010
122.167.79.224,454
123.239.163.191,944
122.165.230.13,801
122.178.149.156,0
122.169.237.74,640
122.179.46.100,0
121.242.77.198,47
122.167.83.75,862
122.172.33.120,512
122.161.224.45,985
123.239.150.111,733
117.55.244.54,475
121.245.71.112,604
125.17.170.130,2954
124.124.104.197,0
125.16.8.90,0
124.253.46.19,600
125.20.10.82,920
125.20.9.248,9314
14.141.173.194,2566
14.139.112.194,647
125.21.196.198,1836
125.99.191.190,0
125.63.102.8,750
14.99.20.34,0
14.98.237.47,960
14.98.150.222,779
14.195.124.36,212
150.107.182.26,0
164.100.29.6,905
150.107.9.182,716
141.0.9.247,0
144.36.235.166,882
164.100.44.151,2729
141.0.8.121,0
151.248.7.71,378
155.201.35.70,956
141.0.11.105,453
14.99.203.108,883
150.129.148.131,0
175.101.57.14,2959
171.49.45.30,769
165.225.96.60,808
182.66.38.48,0
183.82.213.8,25
182.68.207.95,52
182.74.172.106,337
182.237.139.206,1433
182.71.250.170,0
183.82.221.26,3861
182.64.237.252,583
182.68.86.129,31
182.18.179.19,2228
182.57.251.171,935
182.73.219.174,823
178.239.82.4,81
182.156.98.56,368
182.65.59.92,795
182.69.37.179,615
182.68.234.244,797
180.188.248.55,321
182.72.199.110,920
182.66.6.111,914
183.82.203.76,684
183.87.29.89,339
183.82.79.166,0
183.87.209.98,935
183.87.102.185,183
183.82.98.44,731
183.87.118.196,843
183.87.39.130,2305
202.122.134.254,676
202.142.75.72,367
202.142.68.96,0
199.190.46.97,687
202.177.225.224,622
202.164.148.81,0
202.62.77.106,3002
199.253.247.2,995
202.142.121.93,35
202.63.100.18,651
202.89.107.190,1523
202.71.10.85,375
202.95.67.109,1393
203.175.5.11,3757
203.192.244.190,529
203.192.238.98,543
203.187.253.100,636
203.201.226.253,1203
203.88.23.35,2529
218.248.82.9,4027
203.92.34.139,0
223.176.176.140,0
223.176.159.15,334
223.176.133.34,1132
220.225.3.37,777
223.176.159.166,332
223.176.57.174,0
223.176.61.148,192
223.176.56.176,811
223.176.34.153,983
223.196.85.250,1752
223.176.48.219,915
223.176.23.156,483
223.196.176.98,545
223.176.188.229,0
223.223.157.47,864
37.228.104.206,1275
223.30.74.210,836
27.97.100.52,328
27.107.21.3,340
43.249.225.1,2825
43.249.186.54,0
43.227.20.149,932
43.248.39.118,895
43.225.161.154,201
49.203.103.73,837
49.201.64.238,0
43.252.25.232,0
49.201.32.122,389
49.202.165.217,1050
49.14.8.223,0
49.14.114.190,724
49.202.195.97,697
49.204.47.9,1350
49.128.165.126,0
45.64.222.39,566
49.139.222.125,482
49.204.18.115,533
45.118.23.245,87
49.15.151.136,725
45.115.106.150,700
43.251.88.106,574
49.202.60.84,0
43.249.225.10,959
49.203.205.203,249
45.114.62.58,57
49.207.150.172,622
49.205.9.36,1297
49.248.42.142,98
49.248.63.227,824
49.238.46.251,720
49.207.151.143,830
49.248.200.208,1001
58.146.117.119,1485
49.205.15.127,599
59.160.110.2,0
59.144.138.77,526
59.145.146.58,418
59.145.171.158,88
59.160.69.66,2725
61.0.17.184,16
59.98.132.99,2353
61.16.155.194,2130
59.94.99.225,87
59.97.101.188,956
59.94.251.33,418
59.177.142.233,1301
59.177.161.88,419
59.180.134.147,976
59.97.146.79,38
59.99.23.45,784
65.255.37.147,2837
61.3.253.92,878
61.2.72.45,396
61.8.128.205,0
66.249.71.94,830
70.39.184.209,1587
70.39.186.140,272
70.39.184.210,775
71.84.212.189,201
71.32.94.88,118
86.148.195.153,0
94.242.211.27,0
82.147.15.4,0
98.221.197.95,924
