clientIp,sessionTimeSum
1.38.22.236,1744
1.38.22.145,485
1.38.18.2,0
1.187.198.185,915
1.22.112.164,43
1.187.254.98,809
1.38.19.120,285
1.38.17.2,0
1.187.57.78,0
1.187.123.133,253
1.186.38.3,0
1.23.129.145,473
1.187.47.61,0
1.187.20.225,447
1.39.14.35,12
1.38.23.51,0
1.39.12.97,536
1.39.13.215,882
1.39.10.118,381
1.39.15.134,199
1.39.15.73,0
1.39.35.157,980
1.39.60.99,939
1.39.35.229,938
1.39.63.238,1250
1.39.96.43,1481
1.39.9.30,902
101.63.185.40,659
1.39.97.126,0
101.222.162.143,890
103.10.220.11,1700
101.57.114.51,540
101.59.192.222,888
101.221.135.180,993
101.223.46.150,767
101.212.70.6,954
101.63.179.93,518
101.222.225.154,124
101.62.136.222,766
101.57.129.40,968
101.63.235.31,750
101.62.162.244,0
101.222.251.4,585
103.227.97.102,0
103.239.140.150,0
103.240.236.253,0
103.245.198.182,16
103.227.96.57,914
103.231.45.66,845
103.238.231.130,646
103.255.146.235,564
103.224.156.164,0
103.250.155.83,49
103.24.23.90,820
103.249.37.18,0
103.242.62.93,0
106.202.42.107,836
106.201.43.84,0
106.220.37.146,0
103.43.202.50,936
103.3.229.142,664
103.47.153.30,638
106.220.138.139,766
103.39.131.163,0
106.220.169.45,965
103.255.224.10,571
106.194.30.191,674
106.208.227.156,886
106.220.152.224,487
106.216.130.0,877
106.219.43.121,172
106.221.135.12,0
106.51.132.101,0
106.215.158.24,0
106.215.150.13,754
106.51.134.230,405
106.215.152.120,944
106.219.56.129,580
106.208.55.13,392
106.209.199.95,384
106.192.130.44,578
106.219.58.55,860
106.196.172.20,0
106.202.136.50,0
106.196.137.210,763
106.51.132.88,671
103.59.64.73,0
106.206.140.106,974
106.220.195.18,854
103.42.88.42,2279
106.221.149.168,968
106.51.136.254,909
106.51.135.135,919
106.78.93.39,519
106.76.137.97,0
106.77.200.47,0
106.78.234.126,634
106.78.172.13,0
106.79.20.196,667
106.76.122.39,638
106.77.206.248,842
106.79.150.196,0
107.167.103.86,2524
106.79.8.57,962
106.51.234.183,956
106.51.233.143,736
106.79.215.46,819
106.51.241.94,935
106.51.139.164,0
106.78.47.201,733
106.51.249.146,913
107.167.107.101,1909
107.167.108.38,4151
107.167.108.9,0
107.167.109.152,2658
107.167.109.176,1871
107.167.109.208,3704
111.119.231.158,245
111.92.59.160,1116
111.93.86.109,293
110.226.10.136,759
110.225.192.32,977
107.170.166.118,650
111.91.104.48,18
111.93.59.122,771
112.79.35.4,2029
111.93.58.254,2515
112.79.37.107,74
112.79.35.80,179
112.79.37.21,389
112.79.37.62,1357
115.111.176.6,2004
113.193.185.138,672
113.193.116.188,928
114.30.75.217,0
112.79.39.50,813
115.118.155.152,649
115.185.143.67,18
115.244.234.170,108
115.118.68.97,580
115.184.198.3,219
115.248.68.109,0
115.250.127.229,2551
115.118.58.116,189
115.99.28.19,1227
115.118.53.163,332
115.250.122.67,924
115.118.170.138,702
115.250.66.77,755
115.250.13.60,0
115.99.134.206,951
115.247.37.43,501
115.117.220.198,984
115.119.140.100,0
115.99.98.28,856
116.14.177.128,0
116.202.133.125,282
115.99.37.236,0
116.203.79.8,1809
116.203.74.146,95
116.203.76.0,557
117.203.86.31,1927
116.73.49.235,780
116.202.38.12,475
116.73.71.76,833
116.203.74.34,967
117.200.123.100,0
117.197.172.17,804
116.72.48.93,0
117.196.233.171,517
117.202.123.122,0
117.193.35.214,206
117.194.98.230,0
117.200.26.114,750
116.203.233.255,670
117.200.233.83,869
116.203.77.0,1701
116.203.76.150,850
117.195.29.132,328
117.201.102.154,200
116.203.242.145,395
117.203.215.229,719
117.198.161.52,0
117.192.21.74,995
116.203.72.140,473
117.194.49.128,0
116.203.113.111,91
117.204.197.120,947
117.205.129.51,0
117.204.182.28,0
117.205.10.220,408
117.205.2.68,0
117.207.186.224,1019
117.206.46.249,747
117.205.189.209,979
117.207.225.15,916
117.211.128.127,531
117.207.68.4,130
117.213.235.188,824
117.212.77.203,0
117.214.91.163,806
117.218.156.23,187
