clientIp,sessionTimeSum
1.23.180.83,0
1.186.224.24,411
1.22.159.61,705
1.23.1.105,62
1.186.249.10,964
1.187.61.38,0
1.23.110.187,72
1.38.19.180,336
1.39.46.98,782
1.39.33.201,0
1.39.40.53,98
1.39.62.38,815
1.38.22.65,890
1.39.35.224,0
1.39.60.111,0
1.39.14.230,903
1.39.63.88,0
101.212.72.72,968
101.58.147.177,1063
1.39.97.1,259
101.57.6.6,1512
101.222.232.104,806
101.56.2.142,536
101.60.130.8,0
101.222.172.7,545
101.212.72.116,342
101.214.51.54,468
101.212.69.164,1045
103.15.60.101,284
103.16.178.147,10
103.16.70.12,3077
101.61.95.34,0
103.14.252.249,656
101.62.181.197,0
103.231.218.222,597
103.226.169.219,319
103.237.58.229,886
103.233.123.155,0
103.24.23.154,929
103.245.15.1,898
103.43.36.129,2445
106.194.19.15,611
103.51.28.80,0
106.208.20.23,825
103.5.16.86,736
106.194.95.59,560
106.220.131.143,944
106.208.111.29,84
106.208.216.139,768
106.208.131.161,260
106.219.56.202,153
106.208.170.60,838
106.220.132.80,1280
103.55.60.14,350
106.194.20.246,136
103.59.246.227,757
106.194.32.77,86
106.215.149.37,0
106.51.243.120,573
106.51.99.38,896
106.51.138.255,644
106.220.239.18,243
106.221.130.17,617
106.223.63.177,0
106.221.150.133,645
106.66.186.47,627
106.51.243.148,634
106.51.242.159,91
106.66.81.217,15
106.221.138.158,0
106.79.188.6,0
106.77.12.186,1020
106.77.156.220,62
107.150.4.173,0
106.67.26.32,0
106.67.108.216,828
106.78.28.138,455
106.67.124.123,698
106.79.9.127,576
106.67.100.246,0
106.76.230.166,0
107.167.109.173,2801
112.110.86.37,657
110.172.146.5,335
112.196.25.164,3728
111.90.175.140,388
111.91.63.227,689
110.226.62.253,912
111.93.187.122,652
112.79.35.232,209
112.79.36.187,828
112.79.37.169,755
112.79.37.206,316
113.193.19.232,975
114.143.174.231,885
114.143.65.100,1215
114.31.251.116,1822
113.193.144.110,390
114.143.236.51,954
112.79.38.115,866
113.19.87.140,862
114.143.96.151,504
115.111.32.170,1166
115.244.237.75,1066
115.113.224.162,942
115.248.17.33,786
115.113.254.102,998
115.247.50.56,805
115.248.1.57,90
115.245.244.167,855
115.245.171.235,413
115.184.42.71,2016
115.118.157.253,1266
115.250.115.217,739
116.203.206.180,662
117.200.150.123,781
117.201.17.254,229
116.68.121.119,1005
117.196.231.15,203
116.202.36.86,994
115.250.61.104,466
115.250.62.60,560
115.99.228.6,104
117.198.122.114,738
115.248.4.81,785
116.203.194.192,363
116.203.96.54,1164
115.250.123.131,701
117.201.220.240,886
116.203.129.121,852
117.199.0.50,0
117.198.99.241,533
117.193.54.232,1225
117.201.51.223,1338
117.201.46.14,0
117.193.127.241,691
117.200.24.97,694
117.197.33.170,0
117.193.101.214,168
115.99.11.118,966
116.202.114.220,0
117.203.56.221,758
117.204.48.124,684
117.202.76.65,987
117.206.138.55,0
117.204.240.54,554
117.203.250.212,81
117.205.157.39,1801
117.206.204.167,2683
117.212.89.57,464
117.212.231.131,352
117.222.4.25,2716
117.215.94.133,397
117.218.91.50,346
117.217.98.51,192
117.208.66.211,913
117.222.238.167,1026
117.211.152.71,52
117.215.177.53,503
117.212.172.96,810
117.222.10.73,408
117.220.232.142,621
117.214.171.127,0
117.206.76.208,0
117.241.16.158,466
120.59.54.13,37
122.162.172.161,562
120.59.104.155,1107
117.222.82.229,0
120.88.41.19,879
122.171.198.201,952
120.60.195.44,680
117.236.214.154,0
121.245.135.3,868
117.239.34.226,925
120.56.195.108,903
117.250.119.194,682
117.240.226.179,104
122.167.97.221,1872
117.223.58.68,220
117.223.197.232,724
120.59.103.122,488
120.62.7.254,593
117.55.241.54,0
119.82.95.177,229
122.164.86.196,669
122.170.109.225,898
121.247.66.238,0
117.247.24.89,925
117.253.215.29,512
122.169.172.130,540
122.167.99.50,1001
122.177.217.133,722
117.227.114.208,986
117.253.107.112,0
121.242.37.118,1731
117.242.188.118,1864
122.168.162.56,719
117.228.80.189,0
117.242.1.5,955
122.165.109.144,802
122.169.85.81,0
122.163.13.138,340
122.163.93.185,659
122.102.126.116,814
117.241.156.85,971
117.253.60.212,696
122.169.82.31,872
122.173.5.140,914
122.175.70.177,738
117.246.245.105,491
122.179.162.1,2015
122.174.210.72,894
117.248.230.68,986
118.91.234.32,1038
117.254.177.134,593
122.172.162.8,436
117.253.223.62,818
120.56.151.90,0
119.82.101.167,444
122.162.122.60,0
122.170.152.113,873
122.176.188.222,845
117.226.21.192,723
117.253.221.216,0
122.172.71.45,0
123.239.65.217,652
122.181.21.78,1034
123.63.15.109,743
123.63.243.42,804
123.237.141.222,215
124.123.180.221,3120
123.201.52.196,0
123.63.21.18,1679
123.201.111.46,201
123.239.47.194,340
122.180.248.35,0
123.63.144.2,2114
122.180.3.126,581
123.236.229.24,789
123.201.238.112,822
124.123.81.155,0
124.155.250.211,42
125.22.243.23,149
124.30.176.21,273
124.125.30.101,377
128.185.166.37,1034
128.185.3.222,0
14.97.5.250,265
14.96.11.105,1626
14.102.17.74,983
14.96.17.7,240
14.96.191.139,743
148.183.241.21,997
14.96.117.63,1945
14.96.86.107,695
