clientIp,sessionId,request,count(request)
1.39.33.153,1,https://paytm.com:443/shop/action,1
1.39.40.43,2,https://paytm.com:443/shop/cart,3
1.39.96.180,5,https://paytm.com:443/favicon.ico,1
103.16.71.9,7,https://paytm.com:443/offer/wp-content/uploads/2015/07/eoss_620x443.jpg,1
103.24.23.10,15,https://paytm.com:443/papi/v1/promosearch/product/9868620/offers?parent_id=8135584&price=19200&channel=web&version=2,1
113.193.19.38,23,https://paytm.com:443/shop/p/jockey-assorted-color-fusion-brief-set-of-4-size-70-75-MBRIEF00FOUR1011PIASSS,1
115.248.37.154,24,https://paytm.com:443/papi/rr/products/4301828/statistics?channel=web&version=2,1
117.55.242.8,28,https://paytm.com:443/,1
124.125.22.218,30,https://paytm.com:443/offer/wp-includes/js/masonry.min.js?ver=3.1.2,1
124.125.22.218,30,https://paytm.com:443/offer/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/uploads/2015/06/GET50_17june.jpg,1
14.96.170.158,39,https://paytm.com:443/shop/p/woodland-brown-casual-shoes-CMPLXFOOWOODLAND-BROJAI-48103C3E7C6FF,1
168.235.197.123,45,https://paytm.com:443/,5
182.66.43.148,56,https://paytm.com:443/checkout,6
182.66.45.218,56,https://paytm.com:443/offer/wp-content/plugins/wp-thumbnail-slider/css/wpt-slide.css?ver=4.2.2,1
202.63.106.110,59,https://paytm.com:443/images/greyStar.png,1
223.191.250.153,62,https://paytm.com:443/api/v1/expresscart/checkout?wallet=1,1
49.204.15.103,71,https://paytm.com:443/papi/nps/merchantrating?merchant_id=23952&channel=web&version=2,1
49.206.1.99,71,https://paytm.com:443/offer/wp-content/uploads/2015/06/list1.png,1
61.16.142.162,75,https://paytm.com:443/papi/nps/merchantrating?merchant_id=154&channel=web&version=2,1
103.18.72.136,14,https://paytm.com:443/shop/g/gifts-and-sweets/dry-fruits/almonds?webview=1&client=androidapp&version=4.4.3,1
103.224.153.170,14,https://paytm.com:443/shop/authresponse?code=cad07313-4622-4b00-8724-26dc88f7a7ff&state=null,1
107.167.99.210,29,https://paytm.com:443/offer/wp-content/plugins/images-thumbnail-sliderv1/css/images-thumbnail-sliderv1-style.css?ver=4.2.2,1
112.133.233.131,29,https://paytm.com:443/papi/rr/products/10722027/statistics?channel=web&version=2,1
115.115.227.115,34,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
116.203.75.6,34,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
117.207.99.17,35,https://paytm.com:443/papi/v1/promosearch/product/14150529/offers?parent_id=0&price=949&channel=web&version=2,1
117.215.185.38,36,https://paytm.com:443/offer/wp-content/plugins/images-thumbnail-sliderv1/js/jc.js?ver=4.2.2,1
117.248.149.98,37,https://paytm.com:443/offer/wp-content/uploads/2014/12/rightarrow.png,1
122.160.63.213,47,https://paytm.com:443/shop/action,1
125.20.10.162,52,https://paytm.com:443/,1
125.63.79.38,53,https://paytm.com:443/shop/user/address?channel=web&version=2,1
182.58.164.130,60,https://paytm.com:443/shop/cart?channel=web&version=2,1
182.68.133.29,61,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
202.164.25.5,64,https://paytm.com:443/shop/p/yonex-gr-303-strung-badminton-racquet-SPOYONEX-GR-303SHOP3184633C1615A,1
106.67.104.188,11,https://paytm.com:443/shop/orderdetail/1118045825,1
111.93.187.22,13,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/slider-plus-lightbox-js.js?ver=4.2.2,1
115.184.73.148,15,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,1
116.202.239.22,20,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2,1
116.202.239.3,20,https://paytm.com:443/offer,1
117.193.189.50,21,https://paytm.com:443/scripts/web/config/resourceConfig.js,1
117.239.35.226,27,https://paytm.com:443/offer/wp-content/uploads/2014/12/jquery.sliderPro.min_.js,1
117.239.35.226,27,https://paytm.com:443/papi/nps/merchantrating?merchant_id=32714&channel=web&version=2,1
123.252.214.174,33,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2,1
144.16.122.1,37,https://paytm.com:443/shop/cart?channel=web&version=2,1
203.129.195.114,50,https://paytm.com:443/shop/cart?channel=web&version=2,2
49.205.144.196,68,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.transitions.css?ver=4.2.2,1
49.205.144.196,68,https://paytm.com:443/offer/wp-content/uploads/2015/07/entertainment8.gif,1
49.213.42.246,68,https://paytm.com:443/blog/wp-content/uploads/2015/06/ET1.jpg,1
1.187.196.244,0,https://paytm.com:443/shop/h/baby-kids-toys?utm_source=affiliate&utm_medium=innovativelead&utm_campaign=innovativelead-generic&utm_term=affiliate-id,1
1.38.20.80,3,https://paytm.com:443/shop/cart?channel=web&version=2,1
1.39.96.133,9,https://paytm.com:443/shop/summary/1115767646,1
103.227.97.12,16,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
103.37.201.241,17,https://paytm.com:443/shop/g/paytm-home/eoss-men-s-footwear/woodland,2
106.219.9.74,20,https://paytm.com:443/,1
106.67.106.58,21,https://paytm.com:443/api/v1/expresscart/checkout?wallet=1,1
110.232.255.9,29,https://paytm.com:443/shop/orderdetail/1117315323?actions=1&channel=web&version=2,1
111.119.231.10,31,https://paytm.com:443/favicon.ico,1
112.133.244.3,34,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21738&channel=web&version=2,1
115.113.181.105,39,https://paytm.com:443/shop,1
115.245.170.199,39,https://paytm.com:443/shop/orderdetail/1116208385?actions=1&channel=web&version=2,1
116.202.34.32,39,https://paytm.com:443/,1
116.202.34.32,39,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
117.201.162.100,40,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2,1
117.211.188.223,40,https://paytm.com:443/offer/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8,1
121.241.105.194,43,https://paytm.com:443/offer/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4,1
121.241.105.194,43,https://paytm.com:443/offer/wp-content/themes/twentytwelve/style.css?ver=4.2.2,1
122.167.134.164,48,https://paytm.com:443/shop/cart?channel=web&version=2,1
122.169.222.89,49,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.transitions.css?ver=4.2.2,1
180.215.122.125,70,https://paytm.com:443/,2
182.74.138.77,73,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.0.3,1
183.82.106.184,74,https://paytm.com:443/papi/v1/promosearch/product/7497109/offers?parent_id=7497184&price=349&channel=web&version=2,1
183.82.192.107,74,https://paytm.com:443/shop/cart?channel=web&version=2,1
202.142.73.70,80,https://paytm.com:443/shop/g/men/the-men-s-store/deals/sportswear,1
203.194.97.200,80,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_21july.jpg,1
220.225.103.33,85,https://paytm.com:443/offer/,1
220.225.103.33,86,https://paytm.com:443/shop/orderdetail/1113326646?actions=1&channel=web&version=2,1
223.30.109.204,89,https://paytm.com:443/papi/v1/promosearch/product/6127002/offers?parent_id=6127169&price=495&channel=web&version=2,1
49.14.124.33,97,https://paytm.com:443/contactus?src=emails,1
49.207.243.51,97,https://paytm.com:443/offer/wp-content/uploads/2015/05/foodpanda.jpg,1
61.3.10.157,99,https://paytm.com:443/papi/nps/merchantrating?merchant_id=31292&channel=web&version=2,1
