clientIp,sessionId,request,count(request)
113.193.114.25,23,https://paytm.com:443/offer/wp-content/uploads/2015/07/bargain.jpg,1
115.112.250.108,24,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.theme.default.css?ver=2.0.0,1
116.203.77.122,25,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
117.194.96.174,25,https://paytm.com:443/shop/cart?channel=web&version=2,1
117.205.39.248,25,https://paytm.com:443/shop/p/timex-brown-analog-watch-WATTIMEX-BROWN-SPEC39500B240FEBB,1
117.212.33.120,25,https://paytm.com:443/papi/rr/products/9092529/statistics?channel=web&version=2,1
120.56.239.192,28,https://paytm.com:443/,1
122.160.151.159,29,https://paytm.com:443/offer/wp-content/uploads/2014/12/jquery.sliderPro.min_.js,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2,2
14.139.82.134,36,https://paytm.com:443/papi/v1/promosearch/product/11057433/offers?parent_id=0&price=159&channel=web&version=2,1
14.141.217.83,39,https://paytm.com:443/offer/wp-content/uploads/2014/12/examples.css,1
192.148.105.4,57,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/js/jquery.jcarousel.min.js?ver=4.2.2,1
202.53.89.132,59,https://paytm.com:443/offer/wp-content/plugins/logo-slider/lgs_jquery.cycle2.js?ver=4.2.2,1
202.53.89.132,59,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
203.193.137.44,60,https://paytm.com:443/papi/nps/merchantrating?merchant_id=68912&channel=web&version=2,1
223.176.24.214,62,https://paytm.com:443/offer/wp-includes/js/masonry.min.js?ver=3.1.2,1
223.176.24.214,62,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/jquery.lbox.min.js?ver=4.2.2,1
27.34.244.251,66,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/jcarouselresponsive.css?ver=4.2.2,1
49.203.34.83,71,https://paytm.com:443/papi/nps/merchantrating?merchant_id=60443&channel=web&version=2,2
103.252.25.199,14,https://paytm.com:443/papi/v1/expresscart/verify,4
103.37.201.252,15,https://paytm.com:443/shop/orderdetail/1116580932?channel=web&version=2,1
103.5.132.66,18,https://paytm.com:443/shop/cart?channel=web&version=2,4
106.220.46.195,18,https://paytm.com:443/shop/log,1
106.51.248.114,19,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20,1
