clientIp,sessionId,request,count(request)
1.39.60.37,2,https://paytm.com:443/papi/v1/promosearch/product/8091911/offers?parent_id=0&price=3295&channel=web&version=2,1
103.24.23.10,14,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/images/vl-box/controls.png,1
113.193.114.25,23,https://paytm.com:443/offer/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4,1
117.225.184.240,25,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=0.9.9,1
124.253.18.164,30,https://paytm.com:443/shop/cart?channel=web&version=2,3
14.141.217.83,39,https://paytm.com:443/papi/nps/merchantverification,1
14.96.170.158,39,https://paytm.com:443/shop/cart?channel=web&version=2,3
175.101.128.18,49,https://paytm.com:443/shop/cart?channel=web&version=2,1
182.19.54.187,54,https://paytm.com:443/papi/nps/merchantrating?merchant_id=22584&channel=web&version=2,1
202.53.89.132,59,https://paytm.com:443/offer/wp-content/uploads/2015/07/main_sports_health_14jul.jpg,1
202.53.89.132,59,https://paytm.com:443/scripts/web/config/resourceConfig.js,1
216.251.62.11,62,https://paytm.com:443/papi/v1/promosearch/product/10429958/offers?parent_id=0&price=469&channel=web&version=2,1
223.176.24.214,62,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/specificfeeds_follow.png,1
27.34.244.251,66,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/l-box-js.js?ver=4.2.2,1
49.203.34.83,71,https://paytm.com:443/papi/v1/promosearch/product/14233676/offers?parent_id=5920411&price=306&channel=web&version=2,1
1.39.62.148,8,https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2,1
115.111.23.150,32,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
117.201.84.226,35,https://paytm.com:443/blog/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1,1
117.230.184.149,36,https://paytm.com:443/offer/wp-content/uploads/2014/12/examples.css,1
117.231.155.191,36,https://paytm.com:443/favicon.ico,1
117.248.149.98,37,https://paytm.com:443/offer/wp-content/uploads/2015/03/Screenshot-Wallet_P2P-money-transfer.jpg,1
121.244.73.4,43,https://paytm.com:443/offer/wp-content/uploads/2015/07/ggg.jpg,1
122.15.2.242,44,https://paytm.com:443/shop/cart?channel=web&version=2,1
122.178.201.170,50,https://paytm.com:443/shop/user/address?channel=web&version=2,1
125.18.129.68,51,https://paytm.com:443/offer/wp-includes/js/masonry.min.js?ver=3.1.2,1
14.139.239.37,53,https://paytm.com:443/shop/orderhistory?pagesize=10,1
14.99.129.178,54,https://paytm.com:443/shop/orderdetail/1117835466?channel=web&version=2,1
150.129.29.185,54,https://paytm.com:443/shop/cart?channel=web&version=2,1
167.219.48.10,57,https://paytm.com:443/offer/wp-content/uploads/2015/07/cc.png,1
167.219.48.10,57,https://paytm.com:443/opensearch.xml,1
167.219.48.10,58,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,6
182.73.201.26,62,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
203.176.112.109,70,https://paytm.com:443/shop/g/other-store/musical-instruments/guitars?1=1,1
207.46.13.37,77,https://paytm.com:443/shop/p/lava-iris-450-black-blue-CMPLXLAVA_IRIS450_NULL_BLACK%26BLUE?_escaped_fragment_=,1
27.97.13.222,80,https://paytm.com:443/shop/cart?channel=web&version=2,1
1.39.62.163,5,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/styles.css?ver=4.2.2,1
106.215.134.17,11,https://paytm.com:443/shop/cart,1
106.215.139.67,11,https://paytm.com:443/shop/authresponse?code=2960ee7a-6e78-4430-abf5-a052f6f52d9d,1
106.221.152.198,11,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/jquery.lbox.min.js?ver=4.2.2,1
106.51.243.90,11,https://paytm.com:443/favicon.ico,1
106.66.238.219,11,https://paytm.com:443/papi/v1/expresscart/verify,1
106.67.104.188,11,https://paytm.com:443/api/v1/expresscart/checkout?wallet=1,1
116.202.239.22,20,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/js/jquery.jcarousel.min.js?ver=4.2.2,1
117.239.35.226,27,https://paytm.com:443/papi/rr/products/17495947/statistics?channel=web&version=2,1
117.239.35.226,27,https://paytm.com:443/papi/v1/promosearch/product/10821596/offers?parent_id=0&price=1256&channel=web&version=2,1
117.239.35.226,27,https://paytm.com:443/offer/wp-content/uploads/2015/07/meruwer_1.jpg,1
168.235.198.213,38,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2,1
202.53.12.44,50,https://paytm.com:443/shop/orderdetail/1071508173?actions=1&channel=web&version=2,1
49.205.144.196,68,https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/js/jquery.flexslider-min.js?ver=4.2.2,1
49.205.144.196,68,https://paytm.com:443/offer/wp-content/uploads/2015/07/miscellaneous5.gif,1
49.249.86.248,68,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.js?ver=1.3,1
1.39.33.86,5,https://paytm.com:443/papi/nps/merchantrating?merchant_id=49811&channel=web&version=2,1
101.221.136.239,9,https://paytm.com:443/,1
106.208.80.144,20,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_21july.jpg,1
106.51.60.116,20,https://paytm.com:443/shop/g/industrial-supplies/hand-tools/cutting-tools,1
106.51.60.116,21,https://paytm.com:443/papi/v1/promosearch/product/5401990/offers?parent_id=5402033&price=880&channel=web&version=2,1
107.167.108.238,24,https://paytm.com:443/,1
111.93.20.38,33,https://paytm.com:443/api/v1/expresscart/checkout?wallet=1,1
117.194.142.23,40,https://paytm.com:443/scripts/web/busTicketPromotionCtrl.js,1
122.162.61.213,47,https://paytm.com:443/shop/cart?channel=web&version=2,2
122.163.13.147,48,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
122.168.173.2,49,https://paytm.com:443/papi/v1/promosearch/product/12485769/offers?parent_id=12201060&price=1295&channel=web&version=2,2
122.172.252.105,51,https://paytm.com:443/papi/nps/merchantrating?merchant_id=20086&channel=web&version=2,2
122.179.30.180,51,https://paytm.com:443/coupons,1
122.179.85.57,51,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/js/script.js?ver=4.2.2,2
123.201.160.91,53,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/accordion.js?ver=1,1
123.201.160.91,53,https://paytm.com:443/offer/wp-includes/js/comment-reply.min.js?ver=4.2.2,1
14.139.69.65,60,https://paytm.com:443/papi/rr/products/13550719/statistics?channel=web&version=2,1
14.140.17.197,60,https://paytm.com:443/favicon.ico,1
165.225.96.54,63,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
180.151.10.243,67,https://paytm.com:443/papi/rr/products/11048282/statistics?channel=web&version=2,1
180.215.122.125,71,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
182.64.234.232,71,https://paytm.com:443/?utm_source=affiliates&utm_medium=grabon&utm_campaign=grabon,1
202.133.55.134,79,https://paytm.com:443/,1
202.142.73.70,80,https://paytm.com:443/papi/nps/merchantrating?merchant_id=20215&channel=web&version=2,1
203.77.177.175,81,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21057&channel=web&version=2,1
