clientIp,sessionId,request,count(request)
1.39.34.4,2,https://paytm.com:443/?gclid=CJXgkOiR78YCFVIIvAodzgkKFA,1
1.39.96.180,5,https://paytm.com:443/shop/cart?channel=web&version=2,1
101.212.65.1,5,https://paytm.com:443/shop/app/user-preferences?sso_token=b36955bf-9f88-4c44-aa1f-5833901ea857&deviceIdentifier=motorola-XT1022-353322063068689&deviceManufacturer=motorola&deviceName=XT1022&client=androidapp&version=4.4.1&token=bb4ee5f8-6e68-4ad7-b5ad-10943a285630,1
113.193.19.38,23,"https://paytm.com:443/shop/g/men/clothes-all/innerwear-sleepwear?brand=1556&is_in_stock=1&price=490,3080&sort_price=0&utm_source=Affiliates&utm_medium=msp&utm_campaign=msp",1
115.112.250.108,24,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.3,1
117.216.241.246,25,https://paytm.com:443/shop/orderdetail/1117574674?actions=1&channel=web&version=2,3
117.218.74.108,25,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,1
122.160.151.159,29,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2,1
122.166.215.163,29,https://paytm.com:443/shop,1
122.174.149.15,29,https://paytm.com:443/shop/g/home-kitchen/the-home-store/big-day-botttle-juge-flask-extra-55-off?gclid=CKic0paw7sYCFQEIvAodvSMNyQ,1
122.174.218.38,29,https://paytm.com:443/shop/cart?channel=web&version=2,1
122.181.181.211,29,https://paytm.com:443/api/user/favourite?channel=web&version=2,1
123.136.182.137,29,https://paytm.com:443/shop/g/electronics/the-electronic-store/upto-rs-1000-off-on-external-hard-disk-drive?src=ticker,1
123.63.194.202,29,https://paytm.com:443/shop/cart,1
124.125.22.218,30,https://paytm.com:443/offer/wp-content/uploads/2015/07/qas.jpg,1
124.125.22.218,30,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/images-responsive-thumbnail-slider-plus-lightbox-jc.js?ver=4.2.2,1
124.253.18.164,30,https://paytm.com:443/shop/orderdetail/1115766456?channel=web&version=2,1
14.139.60.13,34,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
14.140.127.99,38,http://paytm.com:80/?gclid=CKbz_a-U7sYCFdgkvQodylsM6A,1
14.140.127.99,38,https://paytm.com:443/shop/cart?channel=web&version=2,1
14.141.217.83,39,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/style.css?ver=4.2.2,1
14.141.217.83,39,https://paytm.com:443/shop/h/baby-kids-toys,1
192.148.105.4,57,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2,1
202.53.89.132,59,https://paytm.com:443/scripts/web/busTicketPromotion.js,1
202.53.89.132,59,https://paytm.com:443/offer/wp-content/uploads/2015/07/julqw.jpg,1
223.191.250.153,62,https://paytm.com:443/shop/cart?channel=web&version=2,1
49.206.1.99,71,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.theme.css?ver=4.2.2,1
59.96.100.45,73,https://paytm.com:443/papi/v1/expresscart/verify,1
8.37.228.93,75,https://paytm.com:443/paytmcash,4
1.39.35.65,5,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
107.167.99.210,29,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/l-box-css.css?ver=4.2.2,1
115.114.93.56,34,https://paytm.com:443/shop/cart?channel=web&version=2,5
117.235.246.32,36,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.theme.css?ver=4.2.2,1
118.102.239.85,39,https://paytm.com:443/shop/cart,262
122.168.250.202,47,https://paytm.com:443/papi/v1/promosearch/product/17563535/offers?parent_id=17563547&price=749&channel=web&version=2,1
122.172.145.77,49,https://paytm.com:443/offer/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8,1
122.172.59.240,50,https://paytm.com:443/papi/v1/promosearch/product/10440891/offers?parent_id=0&price=299&channel=web&version=2,1
122.178.89.82,51,https://paytm.com:443/shop/authresponse?code=016c0e0a-7da4-400a-ab2a-869fcf947488,1
124.253.217.13,51,https://paytm.com:443/shop/orderdetail/1116229194,1
125.18.129.68,51,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.carousel.css?ver=4.2.2,1
125.20.10.162,52,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
183.82.39.5,63,https://paytm.com:443/shop/ad/paytmAd?cat=Mobile&op=Tata%20DOCOMO&paytm=new,1
202.164.25.5,65,https://paytm.com:443/offer/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4,1
